czas,bzdura,x,y,z
51.06459,location,-7.39, 2.56, 36.60
51.82,diamond,-6.92, 3.76, 33.26
51.88,diamond,-7.09, 4.05, 33.01
51.94,diamond,-7.26, 4.18, 32.76
52.04,diamond,-7.55, 4.34, 32.36
52.06643,location,-7.61, 4.37, 32.28
52.1,diamond,-7.73, 4.44, 32.11
52.1,diamond,-7.73, 4.44, 32.11
52.12,diamond,-7.79, 4.48, 32.03
52.16,diamond,-7.91, 4.54, 31.87
53.06827,location,-8.41, 4.82, 31.25
53.1,diamond,-8.37, 4.81, 31.06
53.12,diamond,-8.35, 4.80, 30.96
53.66935,jump,-8.21, 4.75, 30.48
53.74,diamond,-8.21, 5.49, 30.48
53.74,diamond,-8.21, 5.49, 30.48
54.0701,location,-8.21, 6.99, 30.48
54.42,diamond,-8.17, 6.91, 30.98
54.46,diamond,-8.12, 6.83, 31.17
55.07199,location,-8.03, 4.62, 31.46
55.85674,jump,-7.40, 4.29, 31.76
55.9,diamond,-7.40, 4.86, 31.76
56.07382,location,-7.40, 6.12, 31.76
56.54,diamond,-7.31, 6.98, 30.97
56.74,diamond,-7.18, 6.58, 30.18
56.98,diamond,-7.18, 5.29, 30.18
57.0757,location,-7.18, 4.68, 30.18
58.07757,location,-4.47, 3.11, 31.85
58.24,diamond,-3.80, 2.41, 32.27
58.3,diamond,-3.52, 1.81, 32.15
58.32,diamond,-3.52, 1.61, 32.15
58.32,diamond,-3.52, 1.61, 32.15
58.34,diamond,-3.52, 1.41, 32.15
59.07935,location,-3.52, 1.32, 32.15
60.0812,location,-2.26, 1.32, 36.63
61.08311,location,-1.47, 1.32, 41.56
62.08496,location,-0.50, 1.32, 46.43
63.08685,location,1.75, 1.32, 50.84
63.34,diamond,0.92, 1.32, 51.80
63.96,diamond,-0.88, 1.32, 54.23
64.08862,location,-1.08, 1.32, 54.79
64.88,diamond,-2.77, 1.32, 55.96
65.09058,location,-3.77, 1.32, 56.04
65.46,diamond,-5.66, 1.32, 55.98
66.04,diamond,-8.56, 1.32, 56.06
66.09241,location,-8.76, 1.32, 56.07
66.76,diamond,-12.16, 1.32, 56.22
67.09432,location,-13.62, 1.32, 55.79
68,diamond,-14.78, 1.32, 54.09
68.02,diamond,-14.81, 1.32, 53.99
68.09607,location,-14.94, 1.32, 53.72
68.2,diamond,-15.33, 1.32, 53.27
68.26,diamond,-15.56, 1.32, 53.08
68.28,diamond,-15.65, 1.32, 53.03
68.43999,diamond,-16.41, 1.32, 52.80
68.5,diamond,-16.71, 1.32, 52.74
68.9,diamond,-18.59, 1.29, 52.83
68.92,diamond,-18.68, 1.29, 52.81
69.02,diamond,-19.17, 1.29, 52.70
69.04,diamond,-19.27, 1.29, 52.67
69.06,diamond,-19.37, 1.29, 52.65
69.09796,location,-19.46, 1.29, 52.63
69.26,diamond,-20.36, 1.29, 52.52
69.28,diamond,-20.46, 1.29, 52.51
69.62,diamond,-22.13, 1.32, 52.26
69.64,diamond,-22.23, 1.32, 52.24
69.72,diamond,-22.63, 1.32, 52.19
69.76,diamond,-22.83, 1.32, 52.18
69.76,diamond,-22.83, 1.32, 52.18
69.92,diamond,-23.63, 1.32, 52.13
69.93999,diamond,-23.73, 1.32, 52.11
69.98,diamond,-23.92, 1.32, 52.05
70,diamond,-23.92, 1.32, 52.05
70.09985,location,-23.92, 1.32, 52.05
71.1017,location,-23.07, 1.32, 50.30
72.10359,location,-22.20, 1.32, 50.04
73.10539,location,-24.04, 1.32, 51.40
73.86,lock no keyredKey,-24.73, 1.32, 54.74
74.10733,location,-25.44, 1.32, 55.38
75.10915,location,-25.13, 1.32, 55.91
76.11088,location,-24.66, 1.32, 51.06
76.28,diamond,-24.54, 1.32, 50.18
76.3,diamond,-24.50, 1.32, 50.08
76.43999,diamond,-24.28, 1.32, 49.42
76.52,diamond,-24.22, 1.32, 49.02
76.56,diamond,-24.21, 1.32, 48.82
76.64,diamond,-24.19, 1.32, 48.43
76.66,diamond,-24.18, 1.32, 48.33
76.68,diamond,-24.18, 1.32, 48.23
77.1128,location,-24.29, 1.32, 46.26
77.14,diamond,-24.21, 1.32, 46.08
77.18,diamond,-24.12, 1.32, 45.90
77.24,diamond,-23.99, 1.32, 45.63
77.25999,diamond,-23.95, 1.32, 45.54
77.28,diamond,-23.90, 1.32, 45.45
77.48,diamond,-24.23, 1.32, 44.51
77.48,diamond,-24.23, 1.32, 44.51
77.62,diamond,-24.14, 1.32, 43.90
77.64,diamond,-24.05, 1.32, 43.84
78.11462,location,-23.03, 1.32, 43.57
78.3,diamond,-22.03, 1.32, 43.67
78.32,diamond,-21.93, 1.31, 43.68
78.46,diamond,-21.24, 1.29, 43.78
78.5,diamond,-21.04, 1.29, 43.82
78.5,diamond,-21.04, 1.29, 43.82
78.68,diamond,-20.15, 1.29, 43.93
78.7,diamond,-20.05, 1.29, 43.92
79.11645,location,-18.09, 1.31, 43.57
79.18,diamond,-17.69, 1.32, 43.62
79.2,diamond,-17.59, 1.32, 43.64
79.34,diamond,-16.92, 1.32, 43.82
79.4,diamond,-16.63, 1.32, 43.90
79.48,diamond,-16.26, 1.32, 43.76
79.5,diamond,-16.16, 1.32, 43.73
79.64,diamond,-15.69, 1.32, 43.95
80.1,diamond,-15.76, 1.32, 44.14
80.1184,location,-15.76, 1.32, 44.14
80.16,diamond,-15.86, 1.32, 44.42
80.58,diamond,-15.84, 1.32, 46.38
80.6,diamond,-15.86, 1.32, 46.48
80.78,diamond,-16.01, 1.32, 47.37
80.82,diamond,-16.02, 1.32, 47.57
80.86,diamond,-16.03, 1.32, 47.77
80.98,diamond,-15.77, 1.32, 48.26
81.02,diamond,-15.64, 1.32, 48.41
81.12022,location,-15.59, 1.32, 48.88
81.5,diamond,-15.26, 1.32, 50.62
81.52,diamond,-15.20, 1.32, 50.70
82.12209,location,-16.31, 1.32, 49.09
82.16,diamond,-16.50, 1.32, 49.04
82.18,diamond,-16.59, 1.32, 49.01
82.74,diamond,-18.31, 1.29, 47.15
83.12392,location,-19.09, 1.29, 45.66
83.14,diamond,-19.19, 1.29, 45.68
83.16,diamond,-19.28, 1.29, 45.73
83.58,diamond,-21.03, 1.29, 46.56
83.6,diamond,-21.07, 1.29, 46.65
83.96,diamond,-22.24, 1.32, 47.79
84.12586,location,-22.95, 1.32, 48.14
84.48,diamond,-21.84, 1.29, 49.43
84.52,diamond,-21.68, 1.29, 49.55
84.72,diamond,-20.88, 1.29, 50.15
84.74,diamond,-20.80, 1.29, 50.21
85.12759,location,-19.69, 1.29, 50.20
85.32,diamond,-19.65, 1.29, 50.01
85.34,diamond,-19.63, 1.29, 49.91
85.46,diamond,-19.73, 1.29, 49.32
85.64,diamond,-19.83, 1.29, 48.44
86.12952,location,-19.35, 1.29, 47.98
87.1314,location,-22.82, 1.32, 51.20
87.93999,lock no keyredKey,-24.50, 1.32, 54.87
88.13333,location,-24.79, 1.32, 55.10
89.13515,location,-22.66, 1.32, 53.61
90.13691,location,-18.64, 1.31, 55.96
91.1387,location,-13.65, 1.32, 55.98
92.14067,location,-8.56, 1.32, 56.25
93.14249,location,-3.56, 1.32, 56.47
94.14422,location,1.43, 1.32, 56.56
95.14622,location,6.37, 1.32, 55.78
96.14797,location,11.00, 1.32, 54.21
97.14994,location,14.07, 1.32, 50.91
98.15176,location,15.75, 1.32, 46.27
98.3,red key,15.80, 1.32, 45.48
99.15369,location,17.40, 1.32, 43.03
100.1555,location,17.06, 1.32, 45.00
101.1575,location,16.93, 1.32, 45.99
102.1593,location,14.60, 1.32, 49.09
103.1611,location,12.67, 1.32, 53.27
104.163,location,8.23, 1.32, 54.99
105.1648,location,3.24, 1.32, 55.14
106.1667,location,-1.76, 1.32, 55.33
106.3336,jump,-2.56, 1.32, 55.36
107.1685,location,-6.75, 4.37, 55.57
107.7195,jump,-9.45, 1.32, 55.70
108.1703,location,-11.75, 4.33, 55.79
109.0721,jump,-16.24, 1.32, 55.91
109.1723,location,-16.74, 2.23, 55.91
110.1742,location,-21.73, 3.14, 56.18
110.58,lock unlockedredKey,-23.83, 1.32, 56.11
111.1759,location,-24.63, 1.32, 56.07
112.1778,location,-25.63, 1.32, 56.06
113.1,hold button enter,-30.33, 1.32, 56.00
113.1797,location,-30.63, 1.32, 56.00
113.24,diamond,-31.03, 1.32, 56.00
114.1815,location,-31.63, 1.32, 56.01
115.1834,location,-31.63, 1.32, 56.01
115.5507,jump,-32.73, 1.32, 56.10
115.6,diamond,-33.03, 1.89, 56.12
115.66,hold button leave,-33.33, 2.40, 56.15
115.8,diamond,-34.02, 3.39, 56.20
116.18,diamond,-35.92, 4.58, 56.19
116.1852,location,-35.92, 4.58, 56.19
116.48,diamond,-37.42, 3.99, 56.15
117.187,location,-38.23, 1.29, 56.12
118.12,hold button enter,-33.60, 1.32, 56.48
118.1889,location,-33.30, 1.32, 56.47
119.1908,location,-32.39, 1.32, 56.19
120.1927,location,-32.39, 1.32, 56.19
121.02,hold button leave,-33.89, 1.32, 56.17
121.0944,jump,-34.19, 1.29, 56.17
121.1945,location,-34.69, 2.21, 56.17
122.12,gun,-39.34, 4.20, 56.52
122.1962,location,-39.63, 4.35, 56.59
122.48,diamond,-40.81, 5.20, 56.84
123.1981,location,-40.81, 6.00, 56.84
123.9,diamond,-40.62, 6.00, 56.77
124.2,location,-40.25, 6.00, 56.62
125.202,location,-40.25, 6.00, 56.62
126.2039,location,-40.25, 6.00, 56.62
126.5211,shoot,-40.25, 6.00, 56.62
127.2056,location,-42.00, 2.54, 58.54
127.9571,shoot,-44.43, 1.29, 60.92
128.2076,location,-44.43, 1.29, 60.92
128.36,pole sphere activated,-44.43, 1.29, 60.92
129.2094,location,-45.17, 1.29, 61.74
130.2112,location,-40.40, 1.32, 62.63
131.1964,shoot,-35.61, 1.32, 63.64
131.2131,location,-35.51, 1.32, 63.65
131.38,pole sphere activated,-34.82, 1.32, 63.78
132.2148,location,-34.82, 1.32, 63.78
133.2167,location,-38.37, 1.32, 65.42
133.6,diamond,-38.82, 1.32, 67.26
133.64,diamond,-38.97, 1.32, 67.39
133.72,diamond,-39.28, 1.32, 67.64
133.88,diamond,-39.78, 1.32, 68.22
134.2186,location,-39.79, 1.32, 68.32
135.2205,location,-39.79, 1.32, 68.32
136.2223,location,-39.79, 1.32, 68.32
136.38,diamond,-39.78, 1.32, 69.01
136.54,diamond,-39.95, 1.32, 69.79
136.68,diamond,-39.95, 1.32, 70.49
136.82,diamond,-39.86, 1.32, 71.18
136.96,diamond,-39.83, 1.32, 71.88
137.12,diamond,-39.86, 1.32, 72.68
137.2242,location,-39.88, 1.32, 73.18
137.26,diamond,-39.89, 1.32, 73.38
137.4,diamond,-39.92, 1.32, 74.08
137.56,diamond,-39.90, 1.32, 74.88
137.72,diamond,-39.84, 1.32, 75.68
137.86,diamond,-39.81, 1.32, 76.38
138,diamond,-39.85, 1.32, 77.07
138.16,diamond,-39.90, 1.32, 77.87
138.2261,location,-39.91, 1.32, 78.17
138.3,diamond,-39.92, 1.32, 78.57
138.44,diamond,-39.93, 1.32, 79.27
138.58,diamond,-39.92, 1.32, 79.97
138.74,diamond,-39.89, 1.32, 80.77
138.9,diamond,-39.76, 1.32, 81.56
139.04,diamond,-39.69, 1.32, 82.26
139.18,diamond,-39.72, 1.32, 82.96
139.2278,location,-39.73, 1.32, 83.16
140.2298,location,-39.97, 1.32, 88.15
141.2316,location,-40.18, 1.33, 92.14
142.2334,location,-40.04, 1.33, 96.14
142.38,diamond,-40.03, 1.33, 96.94
142.4,diamond,-40.03, 1.33, 97.04
142.42,diamond,-40.02, 1.33, 97.14
142.44,diamond,-39.99, 1.33, 97.24
142.46,diamond,-39.97, 1.33, 97.33
142.48,diamond,-39.94, 1.33, 97.43
142.94,diamond,-39.89, 1.33, 97.72
142.96,diamond,-39.87, 1.33, 97.82
143,diamond,-39.83, 1.33, 98.02
143.02,diamond,-39.82, 1.33, 98.12
143.02,diamond,-39.82, 1.33, 98.12
143.04,diamond,-39.82, 1.33, 98.12
143.2353,location,-39.82, 1.33, 98.12
144.2372,location,-39.82, 1.33, 98.12
145.239,location,-39.82, 1.33, 98.12
146.2409,location,-39.82, 1.33, 98.12
147.2428,location,-39.82, 1.33, 98.12
148.2447,location,-39.82, 1.33, 98.12
149.2464,location,-39.82, 1.33, 98.12
150.2483,location,-39.82, 1.33, 98.12
151.2502,location,-39.82, 1.33, 98.12
152.252,location,-39.82, 1.33, 98.12
153.2539,location,-39.82, 1.33, 98.12
154.2557,location,-39.82, 1.33, 98.12
155.2576,location,-39.82, 1.33, 98.12
156.2595,location,-39.82, 1.33, 98.12
157.2613,location,-39.82, 1.33, 98.12
158.2632,location,-39.82, 1.33, 98.12
159.265,location,-39.82, 1.33, 98.12
160.2669,location,-39.82, 1.33, 98.12
161.2688,location,-39.82, 1.33, 98.12
162.2706,location,-39.91, 1.33, 97.12
163.2725,location,-40.39, 1.33, 92.18
163.36,diamond,-40.56, 1.33, 91.75
163.36,diamond,-40.56, 1.33, 91.75
163.62,diamond,-39.90, 1.33, 90.94
163.84,diamond,-38.81, 1.33, 90.99
164.08,diamond,-37.66, 1.33, 91.33
164.2,diamond,-37.11, 1.33, 91.57
164.2742,location,-36.86, 1.33, 91.74
164.42,diamond,-36.21, 1.33, 92.20
164.6,diamond,-35.59, 1.33, 92.85
164.84,diamond,-34.88, 1.33, 93.81
165.04,diamond,-34.26, 1.33, 94.59
165.2762,location,-33.59, 1.33, 95.47
165.28,diamond,-33.54, 1.33, 95.55
165.5,diamond,-33.14, 1.33, 96.57
165.74,diamond,-33.19, 1.33, 97.76
166.04,diamond,-33.72, 1.33, 99.15
166.2781,location,-34.25, 1.33, 100.12
166.28,diamond,-34.30, 1.33, 100.20
166.46,diamond,-34.71, 1.33, 101.00
166.7,diamond,-34.78, 1.33, 102.11
166.88,diamond,-35.38, 1.33, 102.78
167.12,diamond,-36.34, 1.33, 103.50
167.2798,location,-36.96, 1.33, 103.82
167.32,diamond,-37.14, 1.33, 104.03
167.56,diamond,-38.27, 1.33, 104.30
167.74,diamond,-39.17, 1.33, 104.37
167.98,diamond,-40.32, 1.33, 104.62
168.16,diamond,-41.21, 1.33, 104.64
168.2817,location,-41.81, 1.33, 104.58
168.4,diamond,-42.27, 1.33, 104.35
168.62,diamond,-42.95, 1.33, 103.82
168.88,diamond,-43.87, 1.33, 102.90
169.06,diamond,-44.77, 1.33, 102.90
169.2836,location,-45.42, 1.33, 102.10
169.32,diamond,-45.52, 1.33, 101.92
169.52,diamond,-46.00, 1.33, 101.05
169.74,diamond,-46.37, 1.33, 100.01
169.98,diamond,-46.53, 1.33, 98.83
170.2,diamond,-46.53, 1.33, 97.73
170.2855,location,-46.39, 1.33, 97.36
170.4,diamond,-46.16, 1.33, 96.80
170.62,diamond,-45.85, 1.33, 95.75
170.84,diamond,-45.83, 1.33, 94.71
171.08,diamond,-45.31, 1.33, 93.66
171.26,diamond,-44.77, 1.33, 92.95
171.2872,location,-44.71, 1.33, 92.87
171.5,diamond,-43.90, 1.33, 92.17
171.74,diamond,-42.73, 1.33, 91.92
172.2892,location,-43.25, 1.33, 92.49
173.291,location,-46.00, 1.33, 96.52
174.2928,location,-50.65, 1.35, 97.17
175.2947,location,-55.55, 1.35, 96.75
176.2967,location,-57.41, 1.35, 95.72
177.2984,location,-60.52, 1.35, 99.23
178.3003,location,-64.32, 1.35, 102.60
179.3022,location,-68.87, 1.35, 104.51
179.52,lock unlockedredKey,-69.07, 1.35, 105.53
180.3041,location,-69.01, 1.35, 106.63
181.3059,location,-69.53, 1.35, 107.46
182.06,diamond,-72.57, 1.35, 109.63
182.3078,location,-73.64, 1.35, 110.04
182.88,diamond,-76.41, 1.35, 109.71
183.3096,location,-76.73, 1.35, 110.43
183.5934,jump,-76.84, 1.35, 111.43
183.7,diamond,-76.89, 2.43, 112.02
184,diamond,-77.01, 4.20, 113.52
184.28,diamond,-77.12, 4.63, 114.92
184.3114,location,-77.12, 4.62, 115.02
184.74,diamond,-77.18, 2.78, 117.21
185.3133,location,-76.62, 1.35, 117.25
185.76,diamond,-77.07, 1.35, 115.03
186.3152,location,-77.13, 1.35, 112.44
187.317,location,-72.65, 1.35, 111.05
187.96,diamond,-70.08, 1.35, 112.75
188.02,diamond,-69.78, 1.35, 112.77
188.1,diamond,-69.48, 1.35, 112.98
188.16,diamond,-69.36, 1.35, 113.25
188.3188,location,-69.20, 1.35, 113.93
188.34,diamond,-69.18, 1.35, 114.13
188.4,diamond,-69.19, 1.35, 114.43
188.64,diamond,-69.23, 1.35, 115.63
188.7,diamond,-69.23, 1.35, 115.93
189.3207,location,-67.58, 1.35, 117.52
189.68,diamond,-66.23, 1.35, 118.53
190.3226,location,-63.17, 1.35, 117.99
190.56,diamond,-62.29, 1.35, 118.81
191.3245,location,-61.32, 1.35, 115.97
191.52,diamond,-61.30, 1.35, 114.97
192.3263,location,-61.51, 1.35, 111.40
192.36,diamond,-61.47, 1.35, 111.20
193.12,diamond,-64.50, 1.35, 110.25
193.3281,location,-65.37, 1.35, 110.38
194.33,location,-62.52, 1.35, 111.54
194.8476,jump,-62.86, 1.35, 112.89
195.3319,location,-62.86, 4.35, 113.60
196.0165,jump,-62.87, 3.42, 114.21
196.3337,location,-63.07, 5.85, 114.20
196.58,diamond,-64.36, 6.69, 114.09
196.58,diamond,-64.36, 6.69, 114.09
196.76,diamond,-64.56, 6.67, 114.06
197.04,diamond,-64.56, 5.69, 114.06
197.3355,location,-64.56, 5.35, 114.06
197.703,jump,-66.04, 5.35, 115.08
198.3374,location,-68.85, 8.53, 116.37
199.2725,jump,-70.06, 5.91, 116.83
199.3393,location,-70.34, 6.48, 116.93
199.78,diamond,-72.41, 9.03, 117.94
200.18,diamond,-72.67, 8.69, 118.09
200.32,diamond,-73.18, 8.00, 118.56
200.3411,location,-73.18, 7.88, 118.56
200.46,diamond,-73.18, 7.01, 118.56
200.9924,jump,-73.18, 6.50, 118.56
201.343,location,-73.26, 9.10, 119.56
201.52,diamond,-73.36, 9.66, 120.46
201.54,diamond,-73.37, 9.69, 120.56
201.78,diamond,-73.38, 9.63, 120.65
202.02,diamond,-73.38, 8.70, 120.65
202.3448,location,-73.38, 8.18, 120.65
202.4116,jump,-73.38, 8.18, 120.65
202.92,diamond,-73.45, 11.29, 122.85
202.92,diamond,-73.45, 11.29, 122.85
202.98,diamond,-73.44, 11.39, 123.15
203.02,diamond,-73.43, 11.42, 123.35
203.3468,location,-73.42, 10.84, 123.55
203.74,diamond,-72.72, 10.58, 123.61
203.74,diamond,-72.72, 10.58, 123.61
203.82,diamond,-72.32, 10.58, 123.64
204.16,diamond,-70.62, 10.56, 123.69
204.16,diamond,-70.62, 10.56, 123.69
204.24,diamond,-70.22, 10.55, 123.70
204.3485,location,-69.72, 10.55, 123.71
204.62,diamond,-68.32, 10.68, 123.74
204.62,diamond,-68.32, 10.68, 123.74
204.68,diamond,-68.02, 10.68, 123.75
205.08,diamond,-66.02, 10.65, 123.84
205.08,diamond,-66.02, 10.65, 123.84
205.14,diamond,-65.73, 10.64, 123.86
205.3504,location,-64.74, 10.60, 124.00
205.6343,jump,-64.65, 10.59, 124.04
205.72,diamond,-64.65, 11.51, 124.04
206.3523,location,-66.22, 13.85, 123.97
206.38,diamond,-66.42, 13.81, 123.98
207.1871,jump,-69.41, 10.50, 124.12
207.3,diamond,-69.41, 11.58, 124.12
207.3541,location,-69.41, 11.89, 124.12
207.9,diamond,-70.71, 13.70, 124.00
208.356,location,-71.60, 11.82, 123.91
208.9738,jump,-70.26, 10.47, 124.32
209.3578,location,-69.75, 13.17, 126.12
210,green key,-69.52, 12.69, 129.41
210.3597,location,-70.15, 12.34, 130.36
211.3615,location,-72.00, 8.85, 128.84
211.94,diamond,-73.06, 3.03, 126.95
211.98,diamond,-73.26, 2.63, 126.96
212.3634,location,-73.69, 1.35, 127.76
212.84,diamond,-73.65, 1.35, 128.86
213.3653,location,-72.31, 1.35, 129.57
213.5,diamond,-71.91, 1.35, 129.54
213.599,jump,-71.51, 1.35, 129.51
214.3671,location,-68.42, 4.59, 129.69
214.6,diamond,-68.42, 3.76, 129.69
215.1,diamond,-66.53, 1.35, 129.96
215.3691,location,-65.53, 1.35, 129.38
215.48,diamond,-65.49, 1.35, 128.78
215.78,diamond,-65.47, 1.35, 127.29
216.3709,location,-65.48, 1.35, 126.29
217.3727,location,-66.89, 1.35, 128.62
217.82,diamond,-68.59, 1.35, 130.05
218.3745,location,-69.60, 1.35, 130.19
219.3764,location,-67.15, 1.35, 128.53
220.011,jump,-66.18, 1.35, 125.86
220.3783,location,-65.78, 3.94, 124.12
221.3801,location,-65.51, 2.19, 123.51
222.382,location,-66.10, 1.35, 119.94
222.3988,jump,-66.10, 1.35, 119.94
223.3839,location,-63.60, 3.85, 117.70
224.3857,location,-66.60, 1.35, 118.65
225.3875,location,-68.24, 1.35, 114.35
226.3894,location,-67.96, 1.35, 109.55
227.3913,location,-67.71, 1.35, 105.04
227.6919,jump,-67.21, 1.35, 103.63
227.9925,shoot,-66.97, 3.64, 102.15
228.3932,location,-66.35, 4.60, 100.40
229.395,location,-63.78, 1.35, 97.55
230.33,jump,-63.29, 1.35, 95.31
230.3968,location,-63.23, 1.92, 95.01
231.3988,location,-62.55, 3.48, 92.44
232.0332,jump,-62.55, 1.35, 92.44
232.4005,location,-62.47, 4.07, 91.83
233.4025,location,-62.39, 8.21, 89.14
234.4041,location,-64.09, 1.56, 88.35
234.6213,jump,-64.09, 1.35, 88.35
235.4062,location,-63.99, 4.38, 88.90
236.0407,jump,-64.46, 1.35, 89.06
236.4079,location,-63.67, 3.91, 88.83
237.4099,location,-61.52, 7.37, 89.06
237.627,jump,-61.91, 8.91, 88.75
238.4,diamond,-64.62, 10.99, 86.25
238.4116,location,-64.62, 10.99, 86.25
238.9,diamond,-65.15, 9.33, 85.66
239.26,diamond,-65.63, 9.33, 84.02
239.4136,location,-65.64, 9.33, 83.32
239.56,diamond,-65.64, 9.33, 82.52
239.86,diamond,-65.66, 9.33, 81.02
240.16,diamond,-65.66, 9.33, 79.52
240.4154,location,-65.60, 9.33, 78.33
240.5,diamond,-65.58, 9.33, 77.83
240.8,diamond,-65.52, 9.33, 76.33
241.14,diamond,-65.47, 9.33, 74.63
241.4173,location,-65.51, 9.33, 73.33
241.54,diamond,-65.53, 9.33, 72.63
242.4191,location,-65.87, 9.33, 70.76
243.4209,location,-65.88, 9.33, 70.66
243.56,lock unlockedgreenKey,-65.94, 9.33, 69.96
244.4228,location,-66.01, 9.33, 69.06
245.4246,location,-64.51, 9.33, 67.65
245.74,diamond,-63.28, 9.33, 66.88
245.78,diamond,-63.09, 9.33, 66.82
245.96,diamond,-62.28, 9.33, 66.43
246.02,diamond,-62.01, 9.33, 66.29
246.02,diamond,-62.01, 9.33, 66.29
246.04,diamond,-61.93, 9.33, 66.24
246.2,diamond,-61.13, 9.33, 66.31
246.3,diamond,-60.69, 9.33, 66.11
246.4266,location,-60.99, 9.33, 65.60
