czas,bzdura,x,y,z
65.52,diamond,-15.45, 1.32, 47.97
65.54,diamond,-15.38, 1.32, 47.90
65.98,diamond,-14.62, 1.32, 45.88
66,diamond,-14.60, 1.32, 45.78
66.17577,location,-14.61, 1.32, 44.98
66.26,diamond,-14.74, 1.32, 44.50
66.28,diamond,-14.76, 1.32, 44.40
66.32,diamond,-14.82, 1.32, 44.21
66.58,diamond,-15.62, 1.32, 43.36
66.6,diamond,-15.71, 1.32, 43.39
67.12,diamond,-18.24, 1.29, 43.97
67.14,diamond,-18.34, 1.29, 43.98
67.17774,location,-18.44, 1.29, 43.99
67.3,diamond,-19.14, 1.29, 44.04
67.38,diamond,-19.54, 1.29, 44.06
67.4,diamond,-19.64, 1.29, 44.06
67.52,diamond,-20.23, 1.29, 44.04
67.54,diamond,-20.33, 1.29, 44.04
67.93999,diamond,-22.15, 1.32, 43.41
67.93999,diamond,-22.15, 1.32, 43.41
68.1796,location,-23.21, 1.32, 43.20
68.22,diamond,-23.49, 1.32, 43.31
68.22,diamond,-23.49, 1.32, 43.31
68.24,diamond,-23.58, 1.32, 43.35
69.18156,location,-24.03, 1.32, 43.82
70.18342,location,-24.03, 1.32, 43.82
70.38,diamond,-24.12, 1.32, 44.11
70.4,diamond,-24.16, 1.32, 44.20
70.88,diamond,-24.86, 1.32, 46.49
70.92,diamond,-24.87, 1.32, 46.69
71.04,diamond,-24.77, 1.32, 47.28
71.06,diamond,-24.74, 1.32, 47.38
71.1,diamond,-24.68, 1.32, 47.57
71.18525,location,-24.56, 1.32, 47.95
71.26,diamond,-24.44, 1.32, 48.33
71.28,diamond,-24.41, 1.32, 48.43
71.68,diamond,-23.88, 1.32, 50.35
71.7,diamond,-23.85, 1.32, 50.45
71.7,diamond,-23.85, 1.32, 50.45
71.72,diamond,-23.89, 1.32, 50.54
71.8,diamond,-24.04, 1.32, 50.91
71.96,diamond,-24.15, 1.32, 51.70
71.98,diamond,-24.15, 1.32, 51.80
72.06,diamond,-24.09, 1.32, 52.19
72.08,diamond,-24.06, 1.32, 52.29
72.18714,location,-23.88, 1.32, 52.76
73.18892,location,-23.60, 1.32, 53.26
74.1908,location,-23.60, 1.32, 53.26
74.92,diamond,-21.24, 1.29, 53.13
74.92,diamond,-21.24, 1.29, 53.13
74.93999,diamond,-21.14, 1.29, 53.14
75.19257,location,-19.96, 1.29, 53.36
75.66,diamond,-17.57, 1.32, 53.49
75.68,diamond,-17.48, 1.32, 53.46
75.9,diamond,-16.91, 1.32, 52.67
75.92,diamond,-16.90, 1.32, 52.57
76.19449,location,-16.84, 1.32, 51.27
76.58,diamond,-17.13, 1.32, 49.30
76.6,diamond,-17.15, 1.32, 49.20
77.19638,location,-16.19, 1.32, 46.77
77.38,diamond,-15.89, 1.32, 45.82
77.4,diamond,-15.89, 1.32, 45.72
78.12,diamond,-19.33, 1.29, 45.98
78.14,diamond,-19.43, 1.29, 45.99
78.19826,location,-19.63, 1.29, 46.00
78.72,diamond,-22.13, 1.32, 45.15
78.74,diamond,-22.23, 1.32, 45.14
79.20007,location,-23.23, 1.32, 46.62
79.34,diamond,-22.91, 1.32, 47.23
79.38,diamond,-22.78, 1.32, 47.38
79.6,diamond,-21.86, 1.30, 47.72
79.62,diamond,-21.77, 1.29, 47.69
79.86,diamond,-20.71, 1.29, 47.53
79.92,diamond,-20.49, 1.29, 47.73
79.93999,diamond,-20.41, 1.29, 47.80
80.04,diamond,-20.05, 1.29, 48.14
80.06,diamond,-19.98, 1.29, 48.21
80.08,diamond,-19.90, 1.29, 48.28
80.20184,location,-19.31, 1.29, 48.36
80.68,diamond,-19.28, 1.29, 50.47
80.7,diamond,-19.31, 1.29, 50.57
80.78,diamond,-19.43, 1.29, 50.95
80.8,diamond,-19.47, 1.29, 51.04
80.84,diamond,-19.57, 1.29, 51.21
81.16,diamond,-20.24, 1.29, 52.03
81.20377,location,-20.38, 1.29, 51.89
81.64,diamond,-21.12, 1.29, 49.89
82.20568,location,-21.86, 1.30, 50.12
83.20744,location,-21.08, 1.31, 54.42
83.9,lock no keyredKey,-24.26, 1.32, 55.16
84.2094,location,-25.18, 1.32, 56.13
85.21117,location,-20.76, 1.31, 57.33
86.21303,location,-15.79, 1.32, 56.80
87.21497,location,-10.85, 1.32, 56.36
88.21669,location,-5.94, 1.32, 56.56
89.21861,location,-0.96, 1.32, 56.45
90.22044,location,4.07, 1.32, 55.77
91.22222,location,9.03, 1.32, 55.75
92.22406,location,13.02, 1.32, 52.85
93.22602,location,15.00, 1.32, 48.35
93.88,red key,15.08, 1.32, 45.20
94.2279,location,16.06, 1.32, 45.43
95.2297,location,14.47, 1.32, 49.93
96.23153,location,11.96, 1.32, 53.51
97.23353,location,7.47, 1.32, 54.30
97.48395,jump,6.18, 1.32, 54.47
98.23539,location,2.55, 4.45, 55.16
99.0535,jump,-1.51, 1.32, 55.64
99.23719,location,-2.41, 2.87, 55.67
100.239,location,-7.41, 2.60, 55.73
100.8736,jump,-10.56, 1.32, 55.16
101.2409,location,-12.43, 4.02, 54.87
102.2427,location,-17.17, 1.32, 55.68
102.5766,jump,-18.77, 1.31, 55.67
103.2446,location,-22.14, 4.63, 55.94
103.64,lock unlockedredKey,-24.12, 3.34, 56.06
104.2465,location,-24.92, 1.32, 56.05
105.2484,location,-24.92, 1.32, 56.05
106.2503,location,-29.21, 1.32, 56.27
106.46,hold button enter,-30.31, 1.32, 56.29
106.6,diamond,-31.01, 1.32, 56.28
107.2521,location,-31.81, 1.32, 56.25
108.2539,location,-31.81, 1.32, 56.25
109.2557,location,-32.81, 1.32, 56.19
109.3727,jump,-33.41, 1.32, 56.15
109.42,hold button leave,-33.71, 1.89, 56.14
109.42,diamond,-33.71, 1.89, 56.14
109.54,diamond,-34.31, 2.86, 56.11
109.86,diamond,-35.91, 4.39, 56.18
110.18,diamond,-37.50, 4.40, 56.30
110.2576,location,-37.80, 4.24, 56.31
110.56,gun,-39.40, 4.30, 56.30
110.72,diamond,-40.20, 4.80, 56.30
111.04,diamond,-40.20, 5.70, 56.30
111.2594,location,-40.20, 6.00, 56.30
112.2613,location,-42.18, 2.27, 58.54
112.7623,shoot,-43.88, 1.29, 60.38
112.98,pole sphere activated,-44.08, 1.29, 60.60
113.2631,location,-43.32, 1.29, 60.84
114.265,location,-38.49, 1.29, 61.90
114.2817,shoot,-38.40, 1.29, 61.93
114.68,pole sphere activated,-36.67, 1.32, 62.74
115.2669,location,-36.91, 1.32, 63.29
116.2687,location,-39.25, 1.32, 65.88
116.32,diamond,-39.28, 1.32, 66.18
116.46,diamond,-39.38, 1.32, 66.87
116.6,diamond,-39.47, 1.32, 67.57
116.74,diamond,-39.56, 1.32, 68.26
116.92,diamond,-40.01, 1.32, 68.96
117.08,diamond,-40.09, 1.32, 69.76
117.22,diamond,-40.09, 1.32, 70.46
117.2706,location,-40.09, 1.32, 70.66
117.38,diamond,-40.06, 1.32, 71.26
117.52,diamond,-40.03, 1.32, 71.96
117.66,diamond,-40.02, 1.32, 72.66
117.8,diamond,-40.03, 1.32, 73.36
117.94,diamond,-40.05, 1.32, 74.06
118.12,diamond,-40.06, 1.32, 74.96
118.26,diamond,-40.08, 1.32, 75.66
118.2725,location,-40.08, 1.32, 75.66
118.4,diamond,-40.09, 1.32, 76.36
118.54,diamond,-40.10, 1.32, 77.06
118.7,diamond,-40.11, 1.32, 77.86
118.86,diamond,-39.84, 1.32, 78.54
119,diamond,-39.84, 1.32, 79.24
119.16,diamond,-39.84, 1.32, 80.04
119.2743,location,-39.84, 1.32, 80.54
119.32,diamond,-39.85, 1.32, 80.84
119.46,diamond,-39.86, 1.32, 81.54
119.6,diamond,-39.87, 1.32, 82.24
119.74,diamond,-39.89, 1.32, 82.94
120.2763,location,-39.94, 1.32, 85.54
121.278,location,-39.98, 1.32, 87.04
122.2799,location,-40.10, 1.33, 91.54
123.2817,location,-40.01, 1.33, 96.64
123.34,diamond,-40.00, 1.33, 96.94
123.36,diamond,-39.99, 1.33, 97.04
123.4,diamond,-39.99, 1.33, 97.24
123.4,diamond,-39.99, 1.33, 97.24
123.42,diamond,-39.98, 1.33, 97.34
123.44,diamond,-39.98, 1.33, 97.44
123.5,diamond,-39.97, 1.33, 97.74
123.5,diamond,-39.97, 1.33, 97.74
123.56,diamond,-39.96, 1.33, 98.04
123.56,diamond,-39.96, 1.33, 98.04
123.58,diamond,-39.96, 1.33, 98.14
123.58,diamond,-39.96, 1.33, 98.14
124.2836,location,-39.96, 1.33, 98.14
125.2854,location,-39.96, 1.33, 98.14
126.2874,location,-39.96, 1.33, 98.14
127.2892,location,-39.96, 1.33, 98.14
128.2911,location,-39.96, 1.33, 98.14
129.2928,location,-39.96, 1.33, 98.14
130.2948,location,-39.96, 1.33, 98.14
131.2966,location,-39.96, 1.33, 98.14
132.2984,location,-39.96, 1.33, 98.14
133.3003,location,-39.96, 1.33, 98.14
134.3022,location,-39.96, 1.33, 98.14
135.304,location,-39.96, 1.33, 98.14
136.3059,location,-39.96, 1.33, 98.14
137.3076,location,-39.96, 1.33, 98.14
138.3096,location,-39.96, 1.33, 98.14
139.3115,location,-39.96, 1.33, 98.14
140.3132,location,-39.96, 1.33, 98.14
141.3151,location,-39.96, 1.33, 98.14
142.317,location,-39.96, 1.33, 98.14
143.3188,location,-39.83, 1.33, 94.54
143.86,diamond,-39.85, 1.33, 91.77
143.94,diamond,-39.75, 1.33, 91.42
144.14,diamond,-38.82, 1.33, 91.04
144.3207,location,-38.64, 1.33, 90.97
144.66,diamond,-37.75, 1.33, 91.61
144.78,diamond,-37.24, 1.33, 91.93
145,diamond,-36.25, 1.33, 92.20
145.22,diamond,-35.37, 1.33, 92.69
145.3225,location,-35.05, 1.33, 93.08
145.44,diamond,-34.68, 1.33, 93.55
145.66,diamond,-34.02, 1.33, 94.43
145.9,diamond,-33.47, 1.33, 95.47
146.14,diamond,-33.57, 1.33, 96.67
146.3244,location,-33.71, 1.33, 97.56
146.38,diamond,-33.75, 1.33, 97.85
146.66,diamond,-33.90, 1.33, 99.24
146.86,diamond,-34.05, 1.33, 100.23
147.04,diamond,-34.36, 1.33, 101.08
147.26,diamond,-34.95, 1.33, 102.00
147.3263,location,-35.15, 1.33, 102.22
147.44,diamond,-35.58, 1.33, 102.64
147.66,diamond,-36.52, 1.33, 103.20
147.88,diamond,-37.55, 1.33, 103.56
148.08,diamond,-38.50, 1.33, 103.89
148.26,diamond,-39.36, 1.33, 104.16
148.3281,location,-39.64, 1.33, 104.25
148.46,diamond,-40.33, 1.33, 104.39
148.68,diamond,-41.22, 1.33, 104.57
148.92,diamond,-42.32, 1.33, 104.10
149.06,diamond,-42.94, 1.33, 103.82
149.32,diamond,-43.91, 1.33, 103.13
149.33,location,-43.91, 1.33, 103.13
149.48,diamond,-44.45, 1.33, 102.54
149.76,diamond,-45.49, 1.33, 101.90
149.96,diamond,-45.96, 1.33, 101.02
150.18,diamond,-46.46, 1.33, 100.04
150.3318,location,-46.56, 1.33, 99.40
150.44,diamond,-46.37, 1.33, 98.83
150.68,diamond,-46.30, 1.33, 97.81
151.3337,location,-46.30, 1.33, 97.81
152.3356,location,-50.87, 1.35, 98.12
153.3375,location,-55.58, 1.35, 98.42
154.3393,location,-55.74, 1.35, 98.30
155.3411,location,-59.14, 1.35, 99.68
156.343,location,-63.40, 1.35, 102.19
157.3449,location,-67.68, 1.35, 104.53
157.68,lock unlockedredKey,-69.03, 1.35, 105.56
158.3467,location,-69.51, 1.35, 106.17
159.3152,jump,-69.53, 1.35, 107.37
159.3486,location,-69.52, 1.74, 107.57
160.3504,location,-69.36, 5.80, 112.40
160.7847,jump,-70.13, 6.00, 114.37
161.3523,location,-72.11, 9.13, 116.15
161.68,diamond,-72.86, 8.73, 117.49
161.72,diamond,-72.89, 8.57, 117.68
161.84,diamond,-72.98, 7.94, 118.28
161.96,diamond,-73.02, 7.10, 118.57
162.2373,jump,-73.02, 6.50, 118.57
162.3542,location,-73.04, 7.59, 118.77
162.7,diamond,-73.34, 9.57, 120.47
162.72,diamond,-73.40, 9.63, 120.54
162.78,diamond,-73.59, 9.74, 120.78
163.24,diamond,-73.58, 8.89, 120.88
163.356,location,-73.58, 8.28, 120.88
163.4729,jump,-73.58, 8.18, 120.88
164.02,diamond,-73.77, 11.38, 122.86
164.02,diamond,-73.77, 11.38, 122.86
164.1,diamond,-73.71, 11.46, 123.25
164.12,diamond,-73.68, 11.46, 123.35
164.34,diamond,-72.75, 11.10, 123.88
164.3579,location,-72.75, 11.10, 123.88
164.36,diamond,-72.66, 11.03, 123.91
164.38,diamond,-72.56, 10.96, 123.94
164.8,diamond,-70.64, 10.51, 123.49
164.8,diamond,-70.64, 10.51, 123.49
165.02,diamond,-69.71, 10.47, 123.43
165.3597,location,-69.61, 10.56, 123.81
165.51,jump,-69.54, 10.36, 124.60
166.3615,location,-69.73, 13.32, 128.88
166.5,green key,-69.97, 12.75, 129.53
167.2298,jump,-69.23, 12.21, 129.13
167.3633,location,-69.04, 13.44, 128.46
168.24,diamond,-67.48, 14.01, 124.37
168.36,diamond,-67.07, 13.25, 123.99
168.3654,location,-67.07, 13.25, 123.99
168.52,diamond,-66.29, 11.90, 123.81
168.58,diamond,-65.99, 11.31, 123.80
168.58,diamond,-65.99, 11.31, 123.80
168.62,diamond,-65.79, 10.90, 123.81
169.1,jump,-64.73, 9.91, 122.54
169.3672,location,-64.85, 12.13, 121.14
170.3689,location,-65.66, 10.45, 116.21
170.62,diamond,-65.80, 7.87, 114.92
170.68,diamond,-65.82, 7.27, 114.62
170.74,diamond,-65.84, 6.67, 114.32
170.82,diamond,-65.86, 5.86, 113.92
171.2372,jump,-67.40, 5.35, 112.91
171.3708,location,-68.08, 6.60, 112.74
172.3727,location,-72.23, 6.98, 111.07
172.82,diamond,-74.25, 2.65, 110.08
173.3746,location,-76.29, 1.35, 111.58
173.7252,jump,-77.08, 1.35, 112.91
173.74,diamond,-77.03, 1.55, 113.00
174.14,diamond,-76.81, 4.14, 114.83
174.3764,location,-76.95, 4.54, 115.91
174.84,diamond,-76.73, 2.92, 117.39
175.3783,location,-77.91, 1.35, 116.21
175.6622,jump,-78.06, 1.35, 114.71
175.98,diamond,-77.65, 3.70, 113.17
176.3802,location,-76.42, 4.48, 111.74
177.3819,location,-71.64, 1.35, 111.45
177.82,diamond,-70.15, 1.35, 112.81
177.9,diamond,-69.91, 1.35, 113.12
177.92,diamond,-69.85, 1.35, 113.20
177.98,diamond,-69.68, 1.35, 113.45
178.14,diamond,-69.42, 1.35, 114.20
178.2,diamond,-69.36, 1.35, 114.50
178.3838,location,-69.53, 1.35, 115.31
178.46,diamond,-69.37, 1.35, 115.68
178.52,diamond,-69.24, 1.35, 115.95
179.3857,location,-68.36, 1.35, 113.31
180.3876,location,-68.39, 1.35, 109.00
181.3894,location,-67.19, 1.35, 104.23
182.3912,location,-65.34, 1.35, 99.61
183.2596,jump,-64.11, 1.35, 95.50
183.3932,location,-63.80, 2.60, 94.87
184.3951,location,-61.94, 7.79, 90.29
184.7624,jump,-62.28, 7.93, 89.47
185.3967,location,-64.18, 10.95, 87.04
185.5,diamond,-64.59, 10.90, 86.60
185.72,diamond,-65.16, 10.25, 85.67
186.06,diamond,-65.44, 9.33, 84.00
186.34,diamond,-65.53, 9.33, 82.60
186.3987,location,-65.54, 9.33, 82.40
186.66,diamond,-65.58, 9.33, 81.00
186.96,diamond,-65.50, 9.33, 79.51
187.3,diamond,-65.39, 9.33, 77.81
187.4005,location,-65.35, 9.33, 77.31
187.6,diamond,-65.27, 9.33, 76.31
187.96,diamond,-65.26, 9.33, 74.52
188.34,diamond,-65.46, 9.33, 72.63
188.4025,location,-65.50, 9.33, 72.33
188.86,lock unlockedgreenKey,-65.75, 9.33, 70.05
189.4043,location,-65.80, 9.33, 69.55
190.4061,location,-65.47, 9.33, 68.71
191,diamond,-63.24, 9.33, 66.89
191.02,diamond,-63.16, 9.33, 66.84
191.26,diamond,-62.01, 9.33, 66.89
191.3,diamond,-61.81, 9.33, 66.88
191.3,diamond,-61.81, 9.33, 66.88
191.408,location,-61.34, 9.33, 66.73
191.56,diamond,-60.79, 9.33, 66.17
191.58,diamond,-60.76, 9.33, 66.08
191.74,diamond,-61.24, 9.33, 65.44
191.78,diamond,-61.37, 9.33, 65.29
192.4099,location,-63.89, 9.33, 64.11
192.76,diamond,-65.14, 9.33, 62.82
193.08,diamond,-66.59, 9.33, 62.19
193.4117,location,-68.18, 9.34, 62.03
193.62,diamond,-69.28, 9.34, 61.95
194.08,diamond,-71.58, 9.34, 61.79
194.4136,location,-72.47, 9.34, 61.73
194.8,diamond,-73.57, 9.34, 61.76
195.34,diamond,-76.27, 9.34, 61.80
195.4153,location,-76.57, 9.34, 61.79
195.78,diamond,-78.47, 9.34, 61.70
196.14,diamond,-80.27, 9.34, 61.63
196.4172,location,-81.57, 9.34, 61.57
196.8,yellow key,-83.56, 9.34, 61.48
197.4191,location,-83.71, 9.34, 61.45
198.421,location,-78.70, 9.34, 61.63
199.4229,location,-73.71, 9.34, 61.32
200.4247,location,-68.84, 9.34, 62.08
201.4266,location,-66.41, 9.33, 66.21
202.4285,location,-65.76, 9.33, 71.16
203.4304,location,-65.57, 9.33, 76.15
204.4322,location,-65.64, 9.33, 81.13
205.4339,location,-64.24, 9.33, 85.14
206.1186,jump,-62.30, 9.32, 87.76
206.4359,location,-61.81, 11.29, 88.26
207.4377,location,-57.81, 9.00, 90.73
208.4396,location,-59.01, 1.35, 91.41
209.4414,location,-63.04, 1.35, 93.07
210.4432,location,-66.74, 1.35, 89.71
210.76,lock unlockedyellowKey,-68.21, 1.35, 89.42
211.4452,location,-68.50, 1.35, 88.90
212.4469,location,-68.71, 1.35, 88.02
213.4488,location,-71.08, 1.33, 84.54
214.4506,location,-72.09, 1.33, 85.30
215.4525,location,-72.09, 1.33, 85.30
215.5862,shoot,-72.09, 1.33, 85.30
215.82,pole sphere activated,-72.09, 1.33, 85.30
216.4544,location,-73.03, 1.33, 85.87
216.48,diamond,-73.22, 1.33, 85.92
216.96,diamond,-75.49, 1.33, 85.78
217.4562,location,-77.70, 1.33, 85.69
217.523,shoot,-78.06, 1.33, 85.52
217.76,pole sphere activated,-79.16, 1.33, 85.57
218.04,diamond,-80.44, 1.33, 86.12
218.4581,location,-82.35, 1.33, 86.72
218.64,diamond,-83.31, 1.33, 86.72
219.46,location,-80.33, 1.33, 84.61
219.8608,jump,-79.65, 1.33, 82.74
220.4618,location,-78.76, 4.47, 79.88
220.68,diamond,-78.20, 4.27, 78.94
220.68,diamond,-78.20, 4.27, 78.94
220.72,diamond,-78.10, 4.15, 78.76
220.74,diamond,-78.06, 4.09, 78.68
220.76,diamond,-78.01, 4.02, 78.59
220.92,diamond,-78.01, 3.22, 78.59
220.98,diamond,-78.01, 2.82, 78.59
221.06,diamond,-78.01, 2.21, 78.59
221.24,diamond,-77.74, 2.05, 78.45
221.24,diamond,-77.74, 2.05, 78.45
221.32,diamond,-77.35, 2.05, 78.35
221.4637,location,-76.66, 2.05, 78.26
222.4655,location,-73.20, 1.33, 81.71
223.28,diamond,-69.70, 1.33, 83.11
223.46,diamond,-69.09, 1.33, 82.49
223.4673,location,-69.09, 1.33, 82.49
224.04,diamond,-69.56, 1.33, 79.69
224.4693,location,-68.88, 1.33, 77.87
224.56,diamond,-68.87, 1.33, 77.37
225.1038,jump,-68.80, 1.33, 74.67
225.16,diamond,-68.79, 1.89, 74.37
225.471,location,-69.03, 3.88, 72.90
226.26,diamond,-70.34, 3.39, 70.15
226.473,location,-71.31, 3.44, 69.93
226.62,diamond,-72.09, 3.47, 69.77
227.12,diamond,-74.56, 3.58, 69.36
227.2578,jump,-75.13, 3.37, 69.19
227.4749,location,-76.15, 5.20, 68.77
228.4767,location,-80.23, 5.33, 67.17
229.2114,shoot,-81.49, 5.33, 67.38
229.4786,location,-81.49, 5.33, 67.38
229.58,pole sphere activated,-81.49, 5.33, 67.38
230,hold button enter,-82.62, 5.33, 67.04
230.4804,location,-83.64, 5.33, 65.59
231.4823,location,-83.64, 5.33, 65.59
232.4842,location,-83.64, 5.33, 65.59
233.4859,location,-83.64, 5.33, 65.59
234.3876,shoot,-83.64, 5.33, 65.59
234.4879,location,-83.64, 5.33, 65.59
235.04,pole sphere activated,-83.64, 5.33, 65.59
235.4897,location,-83.64, 5.33, 65.59
236.2,hold button leave,-82.11, 5.33, 66.97
236.4915,location,-80.80, 5.33, 67.29
236.96,diamond,-79.11, 3.14, 68.75
237.4934,location,-78.34, 1.70, 69.96
237.5268,jump,-78.28, 1.70, 70.08
238.4953,location,-76.41, 4.23, 71.81
