czas,bzdura,x,y,z
52.71733,location,-3.07, 0.28, 10.65
53.60228,jump,-2.69, -0.16, 10.59
53.71913,location,-2.69, 0.74, 10.59
54.72105,location,-2.65, 1.40, 8.37
55.72288,location,-2.65, 1.32, 8.37
56.24048,jump,-2.65, 1.32, 8.37
56.72475,location,-2.65, 4.26, 8.37
57.7266,location,-1.51, 2.23, 12.63
58.71173,jump,-1.01, 2.13, 17.47
58.72841,location,-1.01, 2.32, 17.57
59.56,diamond,-0.87, 5.09, 21.77
59.73032,location,-1.19, 4.42, 22.50
60.73217,location,-1.31, -2.68, 25.35
61.73404,location,-2.94, -2.68, 23.79
62.3851,jump,-3.17, -2.68, 21.07
62.7359,location,-3.30, -0.22, 19.38
63.73775,location,-2.58, -0.15, 16.75
64.00489,jump,-2.76, -0.15, 16.28
64.73959,location,-2.44, 3.01, 12.98
65.49097,jump,-2.60, 1.32, 9.88
65.74149,location,-2.60, 3.39, 9.88
66.74332,location,-1.40, 2.34, 8.72
67.74512,location,-0.62, 2.25, 12.57
68.47987,jump,-0.55, 2.32, 16.16
68.74699,location,-0.67, 4.53, 17.56
69.74883,location,-1.02, 2.86, 22.54
70.7508,location,-0.76, -2.68, 25.35
71.75259,location,-2.32, -2.68, 22.96
72.25354,jump,-2.93, -2.68, 20.90
72.75449,location,-2.85, 0.41, 18.42
73.43906,jump,-2.79, -0.24, 16.82
73.75631,location,-2.70, 2.19, 16.79
74.75815,location,-0.38, 2.27, 16.21
75.57626,jump,-0.01, 0.56, 19.63
75.75999,location,0.03, 2.10, 20.53
75.75999,diamond,0.04, 2.24, 20.63
76.38,diamond,0.36, 3.69, 23.71
76.76189,location,1.24, 1.72, 25.39
77.76375,location,1.55, 1.32, 26.77
78.76562,location,6.08, 1.32, 27.55
79.36,normal button enter,7.06, 1.32, 30.37
79.76745,location,7.37, 1.32, 30.88
80.76934,location,7.37, 1.32, 30.88
81.06,diamond,7.52, 1.32, 31.15
81.7711,location,8.09, 1.32, 32.20
82.77307,location,5.53, 1.30, 32.68
83.77489,location,1.17, 1.32, 34.26
83.98,diamond,0.84, 1.32, 35.31
84.7767,location,-1.31, 1.32, 38.32
85.77856,location,-6.17, 1.32, 39.32
85.86,normal button enter,-6.60, 1.32, 39.57
86.04,diamond,-7.32, 1.32, 40.10
86.78044,location,-7.32, 1.32, 40.10
87.78228,location,-7.32, 1.32, 40.10
88.78413,location,-2.66, 1.32, 39.57
89.14,diamond,-0.99, 1.32, 39.30
89.78596,location,-0.78, 1.32, 40.11
90.1,diamond,-0.32, 1.32, 41.64
90.78786,location,-0.44, 1.32, 45.03
91.7897,location,0.13, 1.32, 49.99
92,diamond,0.15, 1.32, 51.08
92.68,diamond,-0.61, 1.32, 54.34
92.79149,location,-0.94, 1.32, 54.71
93.28,diamond,-2.72, 1.32, 56.37
93.79333,location,-5.18, 1.32, 55.93
93.88,diamond,-5.67, 1.32, 55.84
94.56,diamond,-9.03, 1.32, 55.33
94.79532,location,-10.06, 1.32, 55.69
95.22,diamond,-12.14, 1.32, 56.42
95.79722,location,-14.82, 1.32, 56.65
96.79887,location,-19.70, 1.31, 55.76
97.62,lock no keyredKey,-23.90, 1.32, 55.56
97.80087,location,-24.78, 1.32, 55.71
98.80276,location,-24.83, 1.32, 56.87
99.80454,location,-23.91, 1.32, 55.77
100.24,diamond,-24.09, 1.32, 53.58
100.26,diamond,-24.10, 1.32, 53.48
100.32,diamond,-24.13, 1.32, 53.18
100.36,diamond,-24.15, 1.32, 52.98
100.36,diamond,-24.15, 1.32, 52.98
100.52,diamond,-24.25, 1.32, 52.19
100.54,diamond,-24.26, 1.32, 52.09
100.8063,location,-24.33, 1.32, 50.79
100.9,diamond,-24.28, 1.32, 50.30
100.92,diamond,-24.27, 1.32, 50.20
101.08,diamond,-24.18, 1.32, 49.40
101.18,diamond,-24.12, 1.32, 48.91
101.22,diamond,-24.10, 1.32, 48.71
101.22,diamond,-24.10, 1.32, 48.71
101.26,diamond,-24.07, 1.32, 48.51
101.3,diamond,-24.05, 1.32, 48.31
101.32,diamond,-24.04, 1.32, 48.21
101.78,diamond,-23.93, 1.32, 45.91
101.8,diamond,-23.92, 1.32, 45.81
101.8082,location,-23.92, 1.32, 45.81
101.82,diamond,-23.92, 1.32, 45.71
101.84,diamond,-23.92, 1.32, 45.61
101.88,diamond,-23.91, 1.32, 45.41
102.08,diamond,-23.88, 1.32, 44.41
102.1,diamond,-23.88, 1.32, 44.31
102.1,diamond,-23.88, 1.32, 44.31
102.12,diamond,-23.87, 1.32, 44.22
102.8101,location,-23.87, 1.32, 44.12
103.812,location,-22.22, 1.32, 45.37
104.12,diamond,-21.45, 1.29, 46.76
104.14,diamond,-21.40, 1.29, 46.85
104.34,diamond,-20.91, 1.29, 47.73
104.4,diamond,-20.77, 1.29, 47.99
104.42,diamond,-20.72, 1.29, 48.08
104.54,diamond,-20.43, 1.29, 48.60
104.58,diamond,-20.33, 1.29, 48.78
104.8139,location,-19.63, 1.29, 49.61
105.34,diamond,-17.56, 1.32, 51.34
105.34,diamond,-17.56, 1.32, 51.34
105.52,diamond,-16.87, 1.32, 51.92
105.56,diamond,-16.72, 1.32, 52.05
105.6,diamond,-16.56, 1.32, 52.18
105.72,diamond,-16.12, 1.32, 52.58
105.74,diamond,-16.05, 1.32, 52.65
105.8157,location,-15.87, 1.32, 52.89
106.8176,location,-12.29, 1.32, 55.00
107.8194,location,-7.43, 1.32, 54.74
108.8213,location,-2.33, 1.32, 54.52
109.8231,location,-1.26, 1.32, 49.74
110.825,location,-1.05, 1.32, 44.95
111.8268,location,-2.20, 1.32, 42.29
112.8287,location,-4.44, 1.32, 37.82
113.8305,location,-6.55, 3.66, 33.29
113.86,diamond,-6.64, 3.78, 33.11
113.92,diamond,-6.76, 3.92, 32.83
114.06,diamond,-7.06, 4.10, 32.20
114.06,diamond,-7.06, 4.10, 32.20
114.08,diamond,-7.10, 4.12, 32.11
114.16,diamond,-7.27, 4.22, 31.75
114.28,diamond,-7.51, 4.37, 31.20
114.32,diamond,-7.55, 4.40, 31.00
114.34,diamond,-7.57, 4.41, 30.90
114.34,diamond,-7.57, 4.41, 30.90
114.42,diamond,-7.63, 4.46, 30.51
114.8324,location,-7.87, 4.52, 28.52
115.8342,location,-8.25, -2.68, 23.54
116.836,location,-8.35, -2.68, 18.54
117.838,location,-8.19, -2.68, 19.42
118.8398,location,-6.20, -2.68, 24.00
119.7248,jump,-7.02, -2.68, 25.35
119.8417,location,-6.83, -1.61, 25.35
120.8435,location,-6.27, -1.13, 25.35
121.8454,location,-6.27, -2.68, 25.35
122.8472,location,-9.34, -2.68, 24.83
123.8491,location,-7.36, -2.68, 25.39
124.8509,location,-6.15, -2.68, 23.09
125.8527,location,-4.89, -2.68, 18.40
126.1534,jump,-4.84, -2.68, 17.00
126.8546,location,-3.04, 0.60, 14.07
127.2554,jump,-2.82, -0.23, 12.10
127.8564,location,-1.64, 3.04, 9.51
128.8584,location,-1.11, 2.33, 13.08
129.8602,location,-0.96, 1.97, 18.17
130.3111,jump,-0.82, 0.40, 20.37
130.8622,location,-0.60, 3.60, 23.16
131.4,diamond,-0.40, 2.20, 25.85
131.864,location,-0.14, 1.32, 28.12
131.9,diamond,-0.03, 1.32, 28.28
132.8659,location,1.24, 1.32, 32.67
133.8676,location,1.27, 1.32, 37.65
134.8695,location,0.72, 1.32, 42.58
135.8713,location,1.18, 1.32, 47.54
136.8732,location,5.03, 1.32, 50.70
137.8751,location,7.95, 1.32, 53.57
138.877,location,12.18, 1.32, 53.73
139.8788,location,13.74, 1.32, 49.69
140.8807,location,12.30, 1.32, 46.93
141.8825,location,11.85, 1.32, 46.89
142.8844,location,13.39, 1.32, 47.82
143.8862,location,15.59, 1.32, 51.52
144.8882,location,16.25, 1.32, 55.48
145.89,location,16.29, 1.32, 55.68
146.8918,location,16.41, 1.32, 53.31
147.8937,location,16.20, 1.32, 48.31
148.44,red key,16.07, 1.32, 45.51
148.8955,location,16.03, 1.32, 44.81
149.8974,location,16.03, 1.32, 44.81
150.8992,location,16.70, 1.32, 44.92
151.9011,location,16.55, 1.32, 49.71
152.9028,location,13.42, 1.32, 53.20
153.9048,location,8.56, 1.32, 54.11
154.9068,location,3.57, 1.32, 54.05
155.9084,location,-1.36, 1.32, 54.87
156.9104,location,-6.29, 1.32, 55.70
157.9123,location,-11.23, 1.32, 56.52
158.9141,location,-13.32, 1.32, 56.52
159.916,location,-13.32, 1.32, 56.52
160.9178,location,-13.32, 1.32, 56.52
161.9196,location,-13.32, 1.32, 56.52
162.9216,location,-13.32, 1.32, 56.52
163.9233,location,-13.32, 1.32, 56.52
164.9252,location,-13.32, 1.32, 56.52
165.9271,location,-13.32, 1.32, 56.52
166.929,location,-13.32, 1.32, 56.52
167.9308,location,-13.32, 1.32, 56.52
168.9327,location,-15.52, 1.32, 56.69
169.9345,location,-20.49, 1.31, 56.39
170.58,lock unlockedredKey,-23.79, 1.32, 56.31
170.9364,location,-24.69, 1.32, 56.33
171.9382,location,-24.69, 1.32, 56.33
172.9402,location,-24.69, 1.32, 56.33
173.942,location,-28.07, 1.32, 56.15
174.38,hold button enter,-30.27, 1.32, 56.24
174.52,diamond,-30.96, 1.32, 56.14
174.9438,location,-33.04, 1.32, 55.83
175.1,hold button leave,-33.83, 1.32, 55.72
175.9456,location,-37.94, 1.29, 56.00
176.9474,location,-37.94, 1.29, 56.00
177.9492,location,-38.17, 1.29, 55.82
178.9511,location,-42.23, 1.29, 52.92
179.9529,location,-46.34, 1.32, 50.34
180.9549,location,-46.62, 1.31, 50.05
181.9567,location,-49.34, 1.31, 49.33
182.9586,location,-49.34, 1.31, 49.41
183.9605,location,-49.25, 1.31, 49.80
184.9623,location,-49.05, 1.32, 50.78
185.9643,location,-49.05, 1.32, 50.78
186.9661,location,-49.05, 1.32, 50.78
187.968,location,-46.66, 1.32, 51.83
188.9699,location,-43.10, 1.29, 54.95
189.9717,location,-39.80, 1.29, 57.76
190.9735,location,-34.89, 1.29, 56.92
191.24,hold button enter,-33.58, 1.32, 56.42
191.9753,location,-32.24, 1.32, 56.21
192.9772,location,-32.24, 1.32, 56.21
193.979,location,-32.24, 1.32, 56.21
194.2797,jump,-33.74, 1.32, 56.20
194.28,hold button leave,-33.84, 1.51, 56.20
194.32,diamond,-34.04, 1.89, 56.19
194.42,diamond,-34.54, 2.72, 56.19
194.68,diamond,-35.84, 4.21, 56.18
194.9809,location,-37.34, 4.65, 56.17
195.04,diamond,-37.64, 4.57, 56.17
195.38,gun,-39.34, 4.15, 56.17
195.68,diamond,-39.34, 5.00, 56.17
195.98,diamond,-39.34, 5.90, 56.17
195.9828,location,-39.34, 5.90, 56.17
196.9846,location,-39.34, 6.00, 56.17
197.9865,location,-39.34, 6.00, 56.17
198.9884,location,-42.68, 1.29, 59.34
199.9902,location,-46.35, 1.31, 62.74
200.3742,shoot,-46.86, 1.31, 63.21
200.46,pole sphere activated,-46.86, 1.31, 63.21
200.9921,location,-46.86, 1.31, 63.21
201.9938,location,-46.12, 1.32, 62.27
202.9957,location,-42.02, 1.32, 62.90
203.9977,location,-37.04, 1.32, 63.38
204.7658,shoot,-33.16, 1.31, 63.46
204.9995,location,-33.16, 1.31, 63.46
205.9179,shoot,-33.16, 1.31, 63.46
206.0014,location,-33.16, 1.31, 63.46
206.2,pole sphere activated,-33.16, 1.31, 63.46
207.0032,location,-33.16, 1.31, 63.46
208.0051,location,-37.86, 1.32, 64.45
209.007,location,-40.17, 1.32, 64.03
210.0088,location,-40.17, 1.32, 64.03
210.88,diamond,-40.91, 1.32, 66.92
210.98,diamond,-40.82, 1.32, 67.41
211.0106,location,-40.80, 1.32, 67.51
211.08,diamond,-40.72, 1.32, 67.90
211.22,diamond,-40.65, 1.32, 68.60
211.36,diamond,-40.62, 1.32, 69.30
211.52,diamond,-40.59, 1.32, 70.10
211.64,diamond,-40.57, 1.32, 70.69
211.8,diamond,-40.57, 1.32, 71.49
211.96,diamond,-40.72, 1.32, 72.28
212.0124,location,-40.76, 1.32, 72.48
213.0144,location,-41.43, 1.32, 77.18
213.92,diamond,-40.94, 1.32, 81.75
214.0162,location,-40.88, 1.32, 82.15
214.02,diamond,-40.87, 1.32, 82.24
214.14,diamond,-40.79, 1.32, 82.84
214.26,diamond,-40.71, 1.32, 83.43
215.0181,location,-40.23, 1.32, 87.10
216.0199,location,-39.58, 1.33, 92.06
217.0218,location,-39.87, 1.33, 96.81
217.04,diamond,-39.91, 1.33, 96.90
217.06,diamond,-39.94, 1.33, 97.00
217.1,diamond,-40.01, 1.33, 97.19
217.12,diamond,-40.04, 1.33, 97.28
217.14,diamond,-40.07, 1.33, 97.38
217.18,diamond,-40.11, 1.33, 97.57
217.22,diamond,-40.15, 1.33, 97.77
217.22,diamond,-40.15, 1.33, 97.77
217.24,diamond,-40.17, 1.33, 97.87
217.26,diamond,-40.18, 1.33, 97.97
218.0236,location,-40.20, 1.33, 98.06
219.0255,location,-40.20, 1.33, 98.06
220.0273,location,-40.20, 1.33, 98.06
220.66,diamond,-39.95, 1.33, 98.22
220.66,diamond,-39.95, 1.33, 98.22
221.0292,location,-39.17, 1.33, 98.66
222.031,location,-39.17, 1.33, 98.66
223.0329,location,-39.17, 1.33, 98.66
224.0348,location,-39.17, 1.33, 98.66
225.0366,location,-39.17, 1.33, 98.66
226.0385,location,-39.17, 1.33, 98.66
227.0404,location,-39.17, 1.33, 98.66
228.0422,location,-39.17, 1.33, 98.66
229.044,location,-39.17, 1.33, 98.66
230.0459,location,-39.17, 1.33, 98.66
231.0478,location,-39.17, 1.33, 98.66
232.0497,location,-39.17, 1.33, 98.66
233.0515,location,-39.25, 1.33, 98.48
234.0533,location,-39.96, 1.33, 96.48
235.0552,location,-39.96, 1.33, 96.48
236.0571,location,-39.96, 1.33, 96.48
237.0589,location,-39.96, 1.33, 96.48
238.0608,location,-40.12, 1.33, 93.29
239.0626,location,-41.59, 1.33, 92.52
240.0646,location,-45.03, 1.33, 96.13
240.14,diamond,-45.42, 1.33, 96.24
240.2,diamond,-45.71, 1.33, 96.31
241.0663,location,-49.88, 1.33, 97.35
242.0681,location,-54.73, 1.35, 98.56
243.07,location,-57.66, 1.35, 99.22
244.0719,location,-59.99, 1.35, 97.03
245.0738,location,-61.48, 1.35, 96.25
246.0756,location,-62.22, 1.35, 97.32
247.0775,location,-65.55, 1.35, 101.04
248.0793,location,-68.75, 1.35, 104.88
248.22,lock unlockedredKey,-68.90, 1.35, 105.64
249.0812,location,-68.90, 1.35, 105.64
250.0831,location,-68.90, 1.35, 105.64
251.0848,location,-68.88, 1.35, 108.85
251.76,diamond,-66.58, 1.35, 110.12
252.0867,location,-65.09, 1.35, 110.67
253.0886,location,-62.56, 1.35, 112.52
253.8901,jump,-62.44, 1.35, 112.89
254.0904,location,-62.44, 3.03, 112.89
255.0923,location,-62.85, 3.28, 114.54
256.0942,location,-62.85, 3.28, 114.54
256.5117,jump,-62.85, 3.28, 114.54
257.096,location,-62.85, 6.49, 114.54
257.5,diamond,-64.35, 5.67, 114.54
257.5,diamond,-64.35, 5.67, 114.54
258.0979,location,-64.35, 5.35, 114.54
258.42,diamond,-64.52, 5.35, 114.66
259.0998,location,-65.84, 5.35, 115.37
259.6507,jump,-66.47, 5.35, 115.67
260.1016,location,-68.52, 8.32, 116.71
261.1035,location,-69.42, 6.06, 117.34
262.0552,jump,-69.89, 5.93, 117.50
262.1053,location,-70.18, 6.50, 117.59
262.56,diamond,-72.35, 9.07, 118.33
262.92,diamond,-73.04, 8.87, 118.73
263.1071,location,-73.04, 8.05, 118.73
263.12,diamond,-73.04, 7.93, 118.73
263.26,diamond,-73.04, 6.91, 118.73
264.109,location,-73.04, 6.50, 118.73
264.6601,jump,-72.98, 6.50, 118.81
265.1109,location,-71.89, 9.34, 120.70
266.1127,location,-72.42, 5.05, 122.70
267.1145,location,-73.18, 2.82, 123.06
268.1165,location,-71.47, 1.35, 122.50
269.1182,location,-71.47, 1.35, 122.50
270.1202,location,-68.61, 1.35, 119.81
270.84,diamond,-65.61, 1.35, 119.05
271.1219,location,-65.66, 1.35, 118.55
271.7065,jump,-65.85, 1.35, 118.47
272.1239,location,-65.83, 4.16, 118.27
273.1258,location,-65.62, 3.40, 116.67
273.1592,jump,-65.62, 3.40, 116.67
274.1276,location,-65.01, 6.00, 115.31
275.1127,jump,-67.15, 5.35, 116.11
275.1295,location,-67.24, 5.55, 116.16
276.1313,location,-71.74, 7.67, 118.14
276.9662,jump,-72.93, 6.50, 118.92
277.1332,location,-72.91, 7.88, 119.22
277.64,diamond,-72.80, 9.71, 120.62
277.66,diamond,-72.79, 9.70, 120.72
277.72,diamond,-72.77, 9.64, 121.01
277.96,diamond,-72.74, 8.83, 121.41
278.1349,location,-72.74, 8.18, 121.41
278.3521,jump,-72.74, 8.18, 121.41
278.92,diamond,-71.29, 11.39, 122.79
278.92,diamond,-71.29, 11.39, 122.79
279.12,diamond,-70.67, 11.34, 123.56
279.12,diamond,-70.67, 11.34, 123.56
279.1369,location,-70.67, 11.34, 123.56
279.24,diamond,-70.67, 11.01, 123.56
279.26,diamond,-70.67, 10.94, 123.56
280.0887,jump,-70.54, 10.57, 123.94
280.1387,location,-70.47, 10.96, 124.13
281.1406,location,-69.77, 12.59, 129.18
281.18,green key,-69.74, 12.34, 129.37
282.1424,location,-69.64, 12.48, 130.17
283.1442,location,-69.64, 12.48, 130.17
284.1461,location,-69.70, 11.30, 126.77
284.2964,jump,-69.66, 10.65, 126.07
284.52,diamond,-69.59, 12.61, 124.87
285.148,location,-69.42, 13.69, 121.78
286.1499,location,-69.39, 6.08, 116.79
287.1518,location,-69.77, 5.43, 111.80
288.1537,location,-69.06, 1.35, 106.96
289.1555,location,-68.65, 1.35, 102.38
290.1573,location,-70.96, 1.35, 98.18
291.1592,location,-70.57, 1.35, 94.60
292.1609,location,-70.57, 1.35, 94.60
293.1629,location,-68.91, 1.35, 93.91
293.4801,jump,-67.44, 1.35, 93.28
294.1647,location,-64.32, 4.50, 91.94
295.1666,location,-63.99, 1.35, 91.78
295.3336,jump,-63.99, 1.35, 91.78
296.1685,location,-62.16, 4.85, 90.40
297.1703,location,-62.16, 6.53, 90.40
298.1722,location,-62.16, 4.29, 90.40
298.5729,jump,-62.79, 7.09, 89.37
299.174,location,-64.35, 10.41, 86.82
299.22,diamond,-64.51, 10.44, 86.56
299.42,diamond,-65.03, 10.14, 85.71
299.8,diamond,-65.87, 9.33, 84.02
300.12,diamond,-66.04, 9.33, 82.43
300.1759,location,-66.05, 9.33, 82.23
300.44,diamond,-66.17, 9.33, 80.84
300.76,diamond,-66.29, 9.33, 79.24
301.12,diamond,-66.43, 9.33, 77.45
301.1777,location,-66.45, 9.33, 77.25
301.46,diamond,-66.57, 9.33, 75.75
302.1795,location,-66.81, 9.33, 72.26
302.76,lock unlockedgreenKey,-66.93, 9.33, 69.26
303.1815,location,-66.94, 9.33, 68.35
304.1833,location,-66.94, 9.33, 68.35
305.1852,location,-63.47, 9.33, 66.28
305.22,diamond,-63.28, 9.33, 66.23
305.24,diamond,-63.21, 9.33, 66.16
305.32,diamond,-63.20, 9.33, 65.80
306.187,location,-66.55, 9.33, 63.40
306.36,diamond,-67.31, 9.33, 62.97
306.86,diamond,-69.58, 9.34, 62.67
307.1889,location,-71.17, 9.34, 62.65
307.32,diamond,-71.87, 9.34, 62.67
307.7,diamond,-73.77, 9.34, 62.66
308.1907,location,-76.16, 9.34, 62.66
308.26,diamond,-76.56, 9.34, 62.67
308.7,diamond,-78.76, 9.34, 62.67
309.04,diamond,-80.46, 9.34, 62.65
309.1925,location,-81.14, 9.34, 62.47
309.74,yellow key,-83.84, 9.34, 62.33
310.1944,location,-85.38, 9.34, 62.65
311.1963,location,-85.38, 9.34, 62.65
312.1981,location,-84.91, 9.34, 62.66
313.2,location,-82.33, 9.34, 62.07
314.2018,location,-77.34, 9.34, 62.19
315.2037,location,-72.65, 9.34, 61.29
316.2056,location,-67.92, 9.34, 61.99
317.2075,location,-66.93, 9.33, 66.71
318.16,diamond,-66.57, 9.33, 71.49
318.2093,location,-66.55, 9.33, 71.69
318.5,diamond,-66.43, 9.33, 73.18
319.2112,location,-66.11, 9.33, 76.66
320.213,location,-65.82, 9.33, 81.66
321.2148,location,-65.44, 9.33, 85.92
322.2167,location,-65.44, 9.33, 85.92
322.9848,jump,-63.84, 9.33, 87.26
323.2186,location,-63.09, 11.12, 88.05
324.2204,location,-59.13, 9.68, 91.22
324.9885,jump,-58.91, 8.88, 91.57
325.2223,location,-58.91, 10.82, 91.57
326.08,diamond,-58.72, 10.64, 93.84
326.2,diamond,-58.75, 10.07, 94.04
326.2242,location,-58.77, 10.06, 94.14
326.54,diamond,-59.00, 10.18, 95.73
326.84,diamond,-59.07, 10.11, 97.22
327.16,diamond,-59.02, 10.03, 98.82
327.2259,location,-59.01, 10.02, 99.12
327.54,diamond,-58.68, 9.98, 100.66
327.88,diamond,-57.62, 9.88, 101.98
328.2278,location,-56.73, 10.03, 103.06
329.2297,location,-56.73, 10.03, 103.06
330.2315,location,-59.16, 10.10, 101.02
331.2334,location,-59.95, 9.94, 100.18
332.2353,location,-63.11, 1.35, 96.51
333.2372,location,-65.92, 1.35, 92.45
334,lock unlockedyellowKey,-68.72, 1.35, 89.81
334.2389,location,-68.84, 1.35, 89.23
335.2409,location,-68.84, 1.35, 89.23
336.2426,location,-69.11, 1.35, 88.47
337.2446,location,-69.87, 1.33, 86.53
338.2465,location,-69.87, 1.33, 86.53
338.3966,shoot,-69.87, 1.33, 86.53
339.2482,location,-69.87, 1.33, 86.53
339.5989,shoot,-69.87, 1.33, 86.53
340.2501,location,-69.87, 1.33, 86.53
341.1684,shoot,-69.87, 1.33, 86.53
341.252,location,-69.87, 1.33, 86.53
341.64,pole sphere activated,-69.87, 1.33, 86.53
342.2538,location,-69.87, 1.33, 86.53
343.2557,location,-72.45, 1.33, 86.27
343.36,diamond,-73.04, 1.33, 86.14
343.8568,shoot,-75.38, 1.33, 85.62
343.9,diamond,-75.67, 1.33, 85.55
344.2576,location,-77.32, 1.33, 85.15
344.56,pole sphere activated,-78.88, 1.33, 84.78
345.1425,shoot,-79.85, 1.33, 84.53
345.2594,location,-79.85, 1.33, 84.53
346.2613,location,-79.85, 1.33, 84.53
347.2631,location,-78.89, 1.33, 83.32
348.265,location,-81.26, 1.33, 79.19
348.7994,shoot,-82.83, 1.33, 77.14
349.2668,location,-84.10, 1.33, 75.11
350.1685,jump,-84.43, 1.33, 74.61
350.2686,location,-84.43, 2.24, 74.61
350.4524,shoot,-84.43, 3.50, 74.61
351.2705,location,-84.43, 3.09, 74.61
352.2725,location,-84.43, 1.33, 74.61
352.5062,jump,-84.43, 1.33, 74.61
352.7734,shoot,-84.43, 3.37, 74.61
353.2,pole sphere activated,-84.43, 4.53, 74.61
353.2743,location,-84.43, 4.46, 74.61
354.2762,location,-83.34, 1.33, 73.94
355.111,jump,-80.02, 1.33, 71.53
355.278,location,-79.35, 2.72, 71.10
355.56,diamond,-78.08, 4.30, 70.31
356.2798,location,-76.39, 2.70, 70.38
356.7641,jump,-76.39, 2.64, 70.38
356.86,diamond,-76.40, 3.54, 70.08
357.2817,location,-76.60, 5.70, 68.01
358.2836,location,-79.05, 5.33, 66.88
358.9,hold button enter,-82.11, 5.33, 66.66
359.2854,location,-82.65, 5.33, 66.42
360.24,hold button leave,-81.56, 5.33, 66.27
360.2872,location,-81.36, 5.33, 66.24
361.2891,location,-77.19, 5.33, 65.90
362.291,location,-77.19, 5.33, 65.90
363.26,hold button enter,-81.73, 5.33, 65.69
363.2927,location,-81.82, 5.33, 65.67
364.2947,location,-83.09, 5.33, 65.36
365.2965,location,-83.09, 5.33, 65.36
365.72,hold button leave,-81.42, 5.33, 65.03
366.2984,location,-78.63, 5.33, 64.82
367.3003,location,-74.63, 5.33, 64.86
368.302,location,-78.79, 5.33, 65.36
368.9,hold button enter,-81.72, 5.33, 65.24
369.3039,location,-82.71, 5.33, 64.10
370.3058,location,-82.71, 5.33, 64.10
370.9738,shoot,-82.71, 5.33, 64.10
371.3076,location,-82.71, 5.33, 64.10
372.1759,shoot,-82.71, 5.33, 64.10
372.3096,location,-82.71, 5.33, 64.10
373.3114,location,-82.71, 5.33, 64.10
374.163,shoot,-82.71, 5.33, 64.10
374.3132,location,-82.71, 5.33, 64.10
375.3152,location,-82.71, 5.33, 64.10
376.317,location,-82.71, 5.33, 64.10
376.7678,shoot,-82.71, 5.33, 64.10
377.3188,location,-82.71, 5.33, 64.10
377.44,pole sphere activated,-82.71, 5.33, 64.10
378.3206,location,-82.71, 5.33, 64.10
379.3226,location,-82.71, 5.33, 64.10
380.3244,location,-82.71, 5.33, 64.10
381.08,hold button leave,-81.83, 5.33, 66.64
381.3264,location,-81.61, 5.33, 67.10
382.3281,location,-81.61, 5.33, 67.10
