czas,bzdura,x,y,z
161.199,location,3.89, -0.98, 13.65
162.2153,location,3.89, -1.64, 13.65
163.2316,location,3.82, -2.68, 17.93
164.2479,location,1.69, -2.68, 21.57
164.7478,jump,1.28, -2.68, 21.66
165.2642,location,0.15, 0.56, 19.73
165.9307,jump,0.05, 0.90, 19.13
166,diamond,0.11, 1.64, 18.73
166.2805,location,0.31, 3.49, 17.35
167.2969,location,0.49, 2.19, 12.39
168.3132,location,0.47, 2.22, 10.89
169.3295,location,-0.42, 2.17, 15.46
169.4961,jump,-0.36, 2.26, 16.26
170.3459,location,-0.07, 5.28, 20.55
170.4,diamond,-0.14, 5.07, 20.84
170.52,diamond,-0.32, 4.50, 21.41
171.3622,jump,-0.45, -2.68, 25.35
171.3622,location,-0.45, -2.68, 25.35
172.3785,location,-0.34, -0.25, 25.43
173.3948,location,0.16, -2.68, 25.00
174.4112,location,-2.03, -2.68, 21.29
174.7444,jump,-2.56, -2.68, 19.91
175.4275,location,-2.56, 0.53, 16.79
175.744,jump,-2.57, -0.16, 16.76
176.4438,location,-0.43, 3.10, 17.13
177.4601,location,0.25, 2.17, 13.19
178.4764,location,0.61, 2.24, 11.74
179.4928,location,0.37, 2.24, 16.43
179.7926,jump,0.25, 1.73, 17.92
180.5091,location,-0.02, 4.98, 21.51
180.92,diamond,-0.12, 3.28, 23.61
181.5255,location,-0.23, -2.56, 25.35
182.5417,location,-0.33, -2.68, 24.85
183.3581,jump,0.67, -2.68, 21.78
183.558,location,0.14, -0.98, 20.94
184.3244,jump,0.03, 1.00, 18.88
184.5744,location,0.12, 2.92, 17.69
185.5907,location,0.45, 2.18, 12.60
186.607,location,0.31, 2.17, 11.05
187.6233,location,0.09, 2.17, 7.86
188.6397,location,-0.02, 2.17, 11.96
189.656,location,0.00, 1.72, 17.06
189.8393,jump,0.01, 1.55, 17.96
190.6723,location,0.01, 4.65, 22.16
191.6887,location,0.01, -2.68, 25.35
192.705,location,0.01, -2.68, 25.35
193.7213,location,0.92, -2.68, 24.57
194.7376,location,2.57, -2.68, 22.84
195.754,location,3.64, -2.68, 21.30
196.7703,location,3.49, -2.68, 20.21
197.7866,location,3.49, -2.68, 20.21
198.8029,location,5.09, -2.68, 17.22
199.3527,jump,4.32, -2.68, 15.18
199.8192,location,2.77, 0.34, 14.09
200.5523,jump,2.72, -0.19, 12.19
200.8355,location,2.15, 2.08, 11.51
201.8519,location,0.19, 2.17, 8.25
202.8682,location,-0.16, 2.17, 6.48
203.8845,location,0.10, 2.17, 10.37
204.9008,location,0.38, 2.17, 15.46
205.9172,location,-0.07, 1.55, 18.12
206.9335,location,-0.07, 1.55, 18.12
207.9498,location,-0.07, 1.55, 18.12
208.9661,location,-0.07, 1.55, 18.12
209.9825,location,1.26, 1.79, 18.51
210.9988,location,1.00, 2.10, 17.54
212.0151,location,0.85, 2.16, 16.96
213.0314,location,0.85, 2.16, 16.96
214.0311,jump,0.43, 1.25, 19.22
214.0478,location,0.41, 1.44, 19.32
215.0641,location,-0.36, 3.43, 24.36
215.4,diamond,-0.45, 1.32, 26.05
215.4474,jump,-0.42, 1.32, 26.24
216.0804,location,0.03, 4.55, 28.60
216.72,diamond,0.03, 1.65, 28.60
217.0967,location,0.03, 1.32, 28.60
217.64,diamond,0.19, 1.32, 31.37
218.1131,location,0.18, 1.32, 33.67
218.34,diamond,0.12, 1.32, 34.87
219.02,diamond,-0.06, 1.32, 38.26
219.1294,location,-0.07, 1.32, 38.76
219.68,diamond,-0.15, 1.32, 41.56
220.1457,location,-0.20, 1.32, 42.56
221.162,location,-2.89, 1.32, 40.44
222.1784,location,-3.20, 1.32, 36.34
222.7,diamond,-3.48, 1.32, 33.66
222.7,diamond,-3.48, 1.32, 33.66
222.78,diamond,-3.52, 1.32, 33.26
222.9,diamond,-3.58, 1.32, 32.66
222.9,diamond,-3.58, 1.32, 32.66
223.1947,location,-3.61, 1.32, 32.37
224.211,location,-3.72, 1.32, 35.35
225.2273,location,0.21, 1.32, 34.61
226.1936,jump,4.77, 1.30, 33.13
226.2437,location,5.05, 1.87, 33.02
227.08,diamond,7.16, 4.19, 32.42
227.1,diamond,7.26, 4.11, 32.40
227.22,diamond,7.55, 3.54, 32.35
227.26,location,7.55, 3.30, 32.35
227.38,normal button enter,7.55, 2.44, 32.35
228.2763,location,8.23, 1.32, 31.13
229.2926,location,8.27, 1.32, 31.03
230.3089,location,8.21, 1.32, 31.11
231.3252,location,3.73, 1.30, 33.15
231.9584,jump,0.78, 1.32, 32.62
232.3416,location,-1.18, 4.12, 32.21
233.3579,location,-2.68, 5.00, 31.96
233.3912,jump,-2.88, 4.90, 31.96
234.3742,location,-5.94, 6.22, 31.55
234.4,diamond,-6.14, 6.01, 31.50
234.42,diamond,-6.23, 5.90, 31.48
234.42,diamond,-6.23, 5.90, 31.48
234.44,diamond,-6.33, 5.79, 31.46
234.54,diamond,-6.82, 5.11, 31.34
234.58,diamond,-7.01, 4.80, 31.29
234.6,diamond,-7.11, 4.63, 31.27
234.7,diamond,-7.60, 4.41, 31.15
234.74,diamond,-7.79, 4.51, 31.11
234.76,diamond,-7.89, 4.56, 31.08
234.82,diamond,-8.18, 4.72, 31.01
235.3906,location,-8.47, 4.87, 30.95
236.16,diamond,-8.48, 4.86, 31.25
236.4069,location,-8.49, 4.85, 31.55
236.6234,jump,-8.49, 4.85, 31.55
236.68,diamond,-8.49, 5.41, 31.55
236.7,diamond,-8.49, 5.59, 31.55
237.4232,location,-8.49, 6.82, 31.55
238.3,diamond,-7.97, 4.63, 30.58
238.32,diamond,-7.92, 4.60, 30.49
238.4395,location,-7.76, 4.53, 30.24
239.056,jump,-7.76, 4.53, 30.24
239.1,diamond,-7.76, 5.10, 30.24
239.14,diamond,-7.76, 5.45, 30.24
239.4558,location,-7.76, 6.99, 30.24
240.4722,location,-7.76, 4.53, 30.24
241.4885,location,-8.33, 4.75, 32.19
241.6718,jump,-8.18, 4.57, 33.08
242.5048,location,-7.70, 6.74, 37.25
242.88,diamond,-8.08, 4.63, 39.09
242.94,diamond,-8.20, 4.10, 39.37
243,diamond,-8.32, 3.52, 39.64
243.12,normal button enter,-8.55, 2.29, 40.20
243.5211,location,-8.70, 1.32, 40.57
244.5375,location,-8.70, 1.32, 40.57
245.5538,location,-6.71, 2.30, 36.67
246.5701,location,-2.32, 1.32, 36.67
247.5864,location,1.24, 1.32, 33.88
248.6028,location,1.45, 1.32, 28.78
249.619,location,1.53, 1.32, 26.68
250.6354,location,1.32, 1.32, 27.14
251.6517,location,0.97, 1.32, 32.14
252.668,location,0.98, 1.32, 37.24
253.6844,location,0.55, 1.32, 42.32
254.7007,location,0.12, 1.32, 47.40
255.44,diamond,-0.09, 1.32, 51.10
255.6503,jump,-0.17, 1.32, 52.09
255.717,location,-0.20, 1.89, 52.39
256.72,diamond,-1.04, 3.27, 54.77
256.7333,location,-1.04, 3.27, 54.77
257.7497,location,-0.67, 1.32, 55.17
258.766,location,4.18, 1.32, 56.02
259.7823,location,9.26, 1.32, 56.20
260.7986,location,13.57, 1.32, 53.88
261.8149,location,14.45, 1.32, 50.49
262.8313,location,15.88, 1.32, 45.62
262.84,red key,15.90, 1.32, 45.52
263.8476,location,16.05, 1.32, 44.73
264.8639,location,15.27, 1.32, 48.78
265.8802,location,16.43, 1.32, 53.66
266.8966,location,12.17, 1.32, 54.85
267.9129,location,7.45, 1.32, 55.94
268.9293,location,2.57, 1.32, 54.84
269.9455,location,-2.43, 1.32, 55.84
270,diamond,-2.72, 1.32, 55.90
270.0288,jump,-2.82, 1.32, 55.92
270.9619,location,-5.49, 3.95, 56.24
271.18,diamond,-5.49, 2.66, 56.24
271.9782,location,-7.69, 1.32, 56.20
272.12,diamond,-8.49, 1.32, 56.19
272.86,diamond,-12.19, 1.32, 56.18
272.9945,location,-12.79, 1.32, 56.18
273.96,diamond,-14.84, 1.32, 54.16
273.98,diamond,-14.88, 1.32, 54.07
274.0108,location,-14.93, 1.32, 53.98
274.16,diamond,-15.31, 1.32, 53.28
274.26,diamond,-15.53, 1.32, 52.83
274.28,diamond,-15.57, 1.32, 52.74
274.32,diamond,-15.64, 1.32, 52.55
274.38,diamond,-15.73, 1.32, 52.26
274.4,diamond,-15.76, 1.32, 52.17
274.78,diamond,-16.15, 1.32, 50.32
274.8,diamond,-16.16, 1.32, 50.22
274.98,diamond,-15.82, 1.32, 49.42
275.02,diamond,-15.71, 1.32, 49.25
275.0272,location,-15.71, 1.32, 49.25
275.04,diamond,-15.66, 1.32, 49.17
275.28,diamond,-15.46, 1.32, 48.00
275.3,diamond,-15.46, 1.32, 47.90
275.7,diamond,-15.86, 1.32, 45.95
275.74,diamond,-15.91, 1.32, 45.76
275.74,diamond,-15.91, 1.32, 45.76
275.76,diamond,-15.94, 1.32, 45.66
275.82,diamond,-16.03, 1.32, 45.38
276,diamond,-16.28, 1.32, 44.51
276.02,diamond,-16.31, 1.32, 44.42
276.0435,location,-16.34, 1.32, 44.32
277.0598,location,-16.55, 1.32, 42.95
277.18,diamond,-16.24, 1.32, 43.20
277.2,diamond,-16.16, 1.32, 43.27
277.3264,jump,-15.64, 1.32, 43.57
278.0763,location,-15.05, 4.46, 43.65
279.0924,location,-17.87, 1.32, 43.83
279.16,diamond,-18.27, 1.29, 43.86
279.18,diamond,-18.36, 1.29, 43.88
279.34,diamond,-19.15, 1.29, 44.05
279.42,diamond,-19.54, 1.29, 44.12
279.46,diamond,-19.74, 1.29, 44.15
279.5,diamond,-19.93, 1.29, 44.18
279.54,diamond,-20.13, 1.29, 44.21
279.56,diamond,-20.23, 1.29, 44.22
279.58,diamond,-20.33, 1.29, 44.22
279.6089,jump,-20.43, 1.29, 44.23
280.1088,location,-22.93, 4.34, 44.35
280.64,diamond,-23.23, 3.43, 44.32
280.66,diamond,-23.32, 3.31, 44.30
280.74,diamond,-23.71, 2.78, 44.21
280.74,diamond,-23.71, 2.78, 44.21
280.76,diamond,-23.81, 2.63, 44.19
280.86,diamond,-24.30, 1.80, 44.07
280.88,diamond,-24.39, 1.62, 44.05
281.1251,location,-24.69, 1.32, 44.01
281.76,diamond,-24.08, 1.32, 44.53
282.1414,location,-22.65, 1.32, 45.78
282.44,diamond,-21.54, 1.29, 46.78
282.46,diamond,-21.47, 1.29, 46.85
282.66,diamond,-20.76, 1.29, 47.55
282.74,diamond,-20.47, 1.29, 47.84
282.7412,jump,-20.47, 1.29, 47.84
282.78,diamond,-20.33, 1.67, 47.98
282.8,diamond,-20.26, 1.85, 48.05
282.86,diamond,-20.05, 2.35, 48.26
283.1577,location,-19.17, 3.99, 49.22
284.02,diamond,-17.98, 1.49, 47.50
284.04,diamond,-17.88, 1.32, 47.49
284.1741,location,-17.28, 1.32, 47.48
285.1904,location,-18.33, 1.29, 49.58
285.22,diamond,-18.48, 1.29, 49.70
285.257,jump,-18.56, 1.29, 49.76
285.44,diamond,-19.34, 2.99, 50.39
286.2067,location,-20.15, 3.98, 50.97
286.36,diamond,-20.83, 3.08, 51.15
286.52,diamond,-21.59, 1.80, 51.39
286.64,diamond,-22.17, 1.32, 51.56
286.66,diamond,-22.26, 1.32, 51.59
286.74,diamond,-22.65, 1.32, 51.69
286.76,diamond,-22.75, 1.32, 51.71
286.78,diamond,-22.84, 1.32, 51.73
286.96,diamond,-23.73, 1.32, 51.89
286.98,diamond,-23.83, 1.32, 51.91
286.98,diamond,-23.83, 1.32, 51.91
287,diamond,-23.93, 1.32, 51.93
287.223,location,-24.61, 1.32, 52.07
287.9394,jump,-24.19, 1.32, 50.64
287.98,diamond,-24.17, 1.89, 50.34
288.2393,location,-24.11, 3.64, 49.14
289.02,diamond,-24.19, 3.24, 48.04
289.02,diamond,-24.19, 3.24, 48.04
289.1,diamond,-24.22, 2.67, 47.64
289.18,diamond,-24.23, 2.01, 47.34
289.2557,location,-24.23, 1.45, 47.34
289.92,diamond,-23.88, 1.32, 47.70
289.94,diamond,-23.82, 1.32, 47.77
290.272,location,-22.74, 1.32, 48.96
290.72,diamond,-21.06, 1.29, 50.31
290.7885,jump,-20.82, 1.29, 50.50
291.2883,location,-20.38, 4.34, 51.04
291.86,diamond,-20.22, 3.19, 52.03
291.88,diamond,-20.22, 3.06, 52.03
291.9,diamond,-20.22, 2.92, 52.03
292.02,diamond,-20.11, 1.98, 52.62
292.3047,location,-20.03, 1.29, 53.11
292.56,diamond,-19.81, 1.29, 52.78
293.321,location,-17.57, 1.32, 52.16
293.4,diamond,-17.26, 1.32, 52.41
293.4543,jump,-17.10, 1.32, 52.53
294.3373,location,-17.65, 4.27, 51.81
294.96,diamond,-20.21, 1.29, 49.90
295.3536,location,-21.24, 1.29, 49.58
295.7,diamond,-23.02, 1.32, 49.27
295.96,diamond,-24.14, 1.32, 48.70
296.3699,location,-24.18, 1.32, 47.04
296.98,diamond,-23.06, 1.32, 44.63
297.3862,location,-22.83, 1.32, 43.19
298.4026,location,-22.83, 1.32, 43.19
299.4189,location,-20.46, 1.29, 47.26
300.4352,location,-21.98, 1.32, 52.03
301.18,lock unlockedredKey,-24.36, 1.32, 54.95
301.4515,location,-24.76, 1.32, 55.25
302.4679,location,-24.76, 1.32, 55.25
303.4842,location,-27.24, 1.32, 56.25
304.5005,location,-29.84, 1.32, 56.33
305.5168,location,-29.84, 1.32, 56.33
306.2,hold button enter,-30.31, 1.32, 56.50
306.5331,location,-30.69, 1.32, 56.63
306.76,diamond,-31.08, 1.32, 56.52
307.5495,location,-31.66, 1.32, 56.39
307.6494,jump,-32.15, 1.32, 56.31
307.74,diamond,-32.65, 2.23, 56.23
307.8,hold button leave,-32.94, 2.70, 56.19
308.02,diamond,-34.03, 3.98, 56.02
308.48,diamond,-35.90, 4.30, 56.22
308.5658,location,-36.30, 4.03, 56.28
308.78,diamond,-37.39, 2.81, 56.32
309.5821,location,-38.31, 1.29, 56.37
310.5985,location,-33.84, 1.32, 56.62
310.64,hold button enter,-33.55, 1.32, 56.58
311.6148,location,-32.18, 1.32, 57.10
311.82,hold button leave,-32.22, 1.32, 58.13
312.6311,location,-32.35, 1.32, 62.10
313.6474,location,-32.36, 1.31, 63.61
314.6638,location,-32.59, 1.32, 61.33
315.36,hold button enter,-32.48, 1.32, 57.83
315.6801,location,-32.38, 1.32, 56.23
316.06,hold button leave,-32.21, 1.32, 54.34
316.6964,location,-31.92, 1.32, 51.26
317.7127,location,-31.82, 1.31, 48.26
318.729,location,-31.82, 1.31, 48.26
319.7454,location,-31.87, 1.32, 52.08
320.24,hold button enter,-31.86, 1.32, 54.57
320.7617,location,-32.00, 1.32, 55.86
321.778,location,-32.82, 1.32, 56.62
322.7943,location,-32.82, 1.32, 56.62
323.8107,location,-32.82, 1.32, 56.62
324.827,location,-32.82, 1.32, 56.62
325.8433,location,-31.99, 1.32, 55.34
326.8596,location,-32.03, 1.32, 55.94
327.8759,location,-32.03, 1.32, 55.94
328.8923,location,-32.03, 1.32, 55.94
329.9086,location,-32.03, 1.32, 55.94
330.9249,location,-32.23, 1.32, 56.71
331.9413,location,-32.15, 1.32, 56.02
332.9576,location,-32.15, 1.32, 56.02
333.7073,jump,-32.75, 1.32, 56.04
333.82,hold button leave,-33.35, 2.39, 56.06
333.9739,location,-34.05, 3.37, 56.09
334.9902,location,-38.42, 1.64, 56.33
336.0065,location,-39.26, 1.29, 58.79
337.0229,location,-40.14, 1.32, 63.77
338.0392,location,-40.72, 1.32, 65.58
339.0555,location,-44.93, 1.32, 64.65
340.0718,location,-47.35, 1.31, 62.49
341.0882,location,-47.91, 1.32, 57.42
342.1045,location,-47.97, 1.32, 52.32
343.1208,location,-48.15, 1.31, 49.00
344.1371,location,-47.39, 1.32, 51.08
345.1534,location,-45.43, 1.29, 51.58
346.1698,location,-45.88, 1.32, 49.67
347.1861,location,-45.46, 1.32, 48.03
348.2024,location,-45.46, 1.32, 48.03
349.2187,location,-45.46, 1.32, 48.03
350.2351,location,-45.46, 1.32, 48.03
351.2514,location,-45.46, 1.32, 48.03
352.2677,location,-43.54, 1.29, 50.48
353.2841,location,-43.53, 1.29, 52.53
354.3004,location,-42.19, 1.29, 51.34
355.3167,location,-42.15, 1.32, 49.33
356.333,location,-42.26, 1.32, 48.03
357.3493,location,-41.86, 1.32, 48.04
358.3656,location,-37.22, 1.32, 49.60
359.382,location,-33.79, 1.31, 48.68
360.3983,location,-33.01, 1.31, 48.52
361.4146,location,-31.61, 1.31, 49.76
362.4309,location,-33.08, 1.32, 52.12
363.4472,location,-33.08, 1.32, 52.12
364.4636,location,-33.08, 1.32, 52.12
365.4799,location,-33.08, 1.32, 52.12
366.28,hold button enter,-33.58, 1.32, 55.81
366.42,hold button leave,-33.78, 1.32, 56.48
366.4962,location,-33.90, 1.32, 56.76
367.5125,location,-35.62, 1.29, 59.13
368.5288,location,-36.73, 1.29, 61.31
369.5452,location,-34.65, 1.29, 62.13
370.5615,location,-34.65, 1.29, 62.13
371.5779,location,-33.09, 1.31, 63.69
372.1443,jump,-32.80, 1.31, 63.97
372.5942,location,-32.80, 4.18, 63.97
373.6105,location,-34.41, 1.32, 65.41
374.6268,location,-39.49, 1.32, 65.27
375.6431,location,-44.57, 1.32, 64.92
376.6595,location,-48.58, 1.31, 64.58
377.6758,location,-48.11, 1.32, 59.58
378.6921,location,-48.18, 1.32, 54.48
378.9254,jump,-48.24, 1.32, 53.28
379.7084,location,-48.17, 4.40, 49.39
380.5415,jump,-48.48, 1.31, 48.83
380.7247,location,-48.63, 2.83, 48.05
381.7411,location,-46.21, 1.87, 47.22
382.7574,location,-46.21, 1.31, 47.22
383.7737,location,-46.80, 1.31, 48.06
384.79,location,-49.05, 1.32, 51.00
385.8063,location,-49.37, 1.32, 51.94
386.8227,location,-47.77, 1.32, 51.86
387.839,location,-42.77, 1.29, 51.64
388.8553,location,-37.85, 1.29, 52.27
389.8716,location,-33.88, 1.32, 55.07
390,hold button enter,-33.31, 1.32, 55.33
390.8879,location,-32.07, 1.32, 56.45
391.9043,location,-32.07, 1.32, 56.45
392.9206,location,-32.95, 1.32, 56.29
393.937,location,-32.95, 1.32, 56.29
394.9532,location,-32.95, 1.32, 56.29
395.9696,location,-32.95, 1.32, 56.29
396.9859,location,-32.95, 1.32, 56.29
398.0022,location,-32.95, 1.32, 56.29
399.0185,location,-32.95, 1.32, 56.29
400.0349,location,-32.95, 1.32, 56.29
401.0512,location,-32.33, 1.32, 56.65
402.0675,location,-32.33, 1.32, 56.65
403.0839,location,-32.33, 1.32, 56.65
404.1002,location,-32.33, 1.32, 56.65
405.1165,location,-32.37, 1.32, 56.05
405.94,hold button leave,-33.82, 1.32, 56.59
405.9828,jump,-34.02, 1.32, 56.60
406.1328,location,-34.72, 2.53, 56.67
407.06,gun,-39.41, 4.20, 56.56
407.0992,jump,-39.51, 4.25, 56.55
407.1491,location,-39.81, 4.82, 56.53
407.16,diamond,-39.91, 5.00, 56.52
407.26,diamond,-40.40, 5.80, 56.48
408.1654,location,-41.06, 5.96, 55.74
409.1818,location,-39.36, 6.00, 56.06
409.6816,shoot,-39.66, 6.00, 56.32
410.1981,location,-39.66, 6.00, 56.32
410.8812,shoot,-40.25, 6.00, 55.64
411.2145,location,-40.25, 6.00, 55.64
412.0142,shoot,-40.25, 6.00, 55.64
412.2308,location,-40.25, 6.00, 55.64
413.2471,location,-40.25, 6.00, 55.64
413.2971,shoot,-40.25, 6.00, 55.64
414.2634,location,-40.93, 1.29, 55.05
415.2797,location,-44.18, 1.29, 51.66
415.513,shoot,-45.06, 1.29, 50.85
416.2961,location,-45.97, 1.32, 50.07
417.3124,location,-44.16, 1.29, 51.23
418.1787,shoot,-45.83, 1.29, 50.98
418.3287,location,-45.83, 1.29, 50.98
419.345,location,-47.03, 1.32, 51.04
420.3613,location,-47.36, 1.32, 53.11
421.3777,location,-47.36, 1.32, 53.11
421.8275,shoot,-47.36, 1.32, 53.11
422.394,location,-47.36, 1.32, 53.11
423.4103,location,-46.36, 1.32, 50.78
423.6269,shoot,-46.36, 1.32, 50.78
424.4266,location,-46.36, 1.32, 50.78
425.443,location,-42.15, 1.29, 50.56
426.4593,location,-38.14, 1.32, 48.50
427.4756,location,-35.36, 1.32, 47.63
428.4919,location,-34.84, 1.32, 47.93
428.6419,shoot,-34.84, 1.32, 47.93
429.5082,location,-34.84, 1.32, 47.93
429.6915,shoot,-34.84, 1.32, 47.93
430.5246,location,-34.88, 1.32, 48.02
431.5409,location,-34.85, 1.29, 52.70
432.18,hold button enter,-33.22, 1.32, 55.16
432.5572,location,-32.35, 1.32, 55.88
433.5735,location,-32.53, 1.32, 56.62
434.3733,shoot,-32.53, 1.32, 56.62
434.5899,location,-32.53, 1.32, 56.62
435.6062,location,-32.53, 1.32, 56.62
436.6225,location,-32.61, 1.32, 57.12
436.8,hold button leave,-32.69, 1.32, 58.01
437.5056,shoot,-32.52, 1.32, 61.00
437.6388,location,-32.52, 1.32, 61.00
438.6552,location,-32.52, 1.32, 61.00
438.8718,shoot,-32.52, 1.32, 61.00
439.24,pole sphere activated,-32.52, 1.32, 61.00
439.6715,location,-32.50, 1.32, 61.90
440.6878,location,-33.31, 1.32, 61.49
441.7041,location,-38.33, 1.32, 62.35
442.7205,location,-43.08, 1.29, 61.99
443.7368,location,-47.35, 1.32, 61.36
444.5365,shoot,-47.35, 1.32, 61.36
444.7531,location,-47.35, 1.32, 61.36
444.82,pole sphere activated,-47.35, 1.32, 61.36
445.7694,location,-47.35, 1.32, 61.36
446.7857,location,-44.35, 1.29, 61.63
447.8021,location,-43.85, 1.29, 59.42
448.8184,location,-42.46, 1.29, 60.06
449.8347,location,-40.39, 1.32, 64.17
450.24,diamond,-40.23, 1.32, 66.16
450.38,diamond,-40.11, 1.32, 66.83
450.52,diamond,-40.01, 1.32, 67.49
450.68,diamond,-40.10, 1.32, 68.28
450.84,diamond,-40.24, 1.32, 69.07
450.851,location,-40.24, 1.32, 69.07
451,diamond,-40.17, 1.32, 69.84
451.16,diamond,-39.82, 1.32, 70.49
451.3,diamond,-39.84, 1.32, 71.18
451.44,diamond,-39.88, 1.32, 71.88
451.6,diamond,-39.91, 1.32, 72.68
451.74,diamond,-39.93, 1.32, 73.38
451.8673,location,-39.95, 1.32, 73.98
451.88,diamond,-39.95, 1.32, 74.08
452.04,diamond,-39.96, 1.32, 74.88
452.2,diamond,-39.69, 1.32, 75.57
452.38,diamond,-39.50, 1.32, 76.39
452.52,diamond,-39.52, 1.32, 77.09
452.68,diamond,-39.54, 1.32, 77.89
452.82,diamond,-39.56, 1.32, 78.59
452.8837,location,-39.57, 1.32, 78.89
452.96,diamond,-39.59, 1.32, 79.29
453.1,diamond,-39.61, 1.32, 79.99
453.26,diamond,-39.63, 1.32, 80.79
453.42,diamond,-39.66, 1.32, 81.58
453.56,diamond,-39.68, 1.32, 82.28
453.7,diamond,-39.70, 1.32, 82.98
453.9,location,-39.73, 1.32, 83.88
454.9163,location,-39.88, 1.33, 88.98
455.9326,location,-40.69, 1.33, 90.36
456.949,location,-40.66, 1.33, 91.11
457.9653,location,-40.05, 1.33, 96.08
458.14,diamond,-39.97, 1.33, 96.98
458.14,diamond,-39.97, 1.33, 96.98
458.18,diamond,-39.96, 1.33, 97.18
458.2,diamond,-39.95, 1.33, 97.28
458.2,diamond,-39.95, 1.33, 97.28
458.22,diamond,-39.94, 1.33, 97.38
458.62,diamond,-39.91, 1.33, 97.78
458.62,diamond,-39.91, 1.33, 97.78
458.68,diamond,-39.89, 1.33, 98.08
458.68,diamond,-39.89, 1.33, 98.08
458.68,diamond,-39.89, 1.33, 98.08
458.7,diamond,-39.89, 1.33, 98.08
458.9816,location,-39.89, 1.33, 98.08
459.0316,jump,-39.89, 1.33, 98.08
459.998,location,-39.89, 2.38, 98.08
461.0143,location,-39.89, 1.33, 98.08
462.0306,location,-39.79, 1.33, 97.49
463.0469,location,-39.79, 1.33, 97.49
464.0632,location,-39.79, 1.33, 97.49
465.0796,location,-39.79, 1.33, 97.49
466.0959,location,-39.79, 1.33, 97.49
467.1122,location,-39.95, 1.33, 98.06
