czas,bzdura,x,y,z
121.2876,jump,7.70, 1.32, 55.19
121.6072,location,9.15, 3.72, 54.53
122.6078,location,13.04, 1.33, 52.36
123.6084,location,15.79, 1.32, 48.19
124.16,red key,15.73, 1.32, 45.47
124.609,location,15.73, 1.32, 44.80
125.6096,location,14.80, 1.32, 46.95
126.6102,location,11.81, 1.32, 46.86
127.6109,location,12.86, 1.32, 47.51
128.6113,location,13.99, 1.32, 46.88
129.6182,location,13.99, 1.32, 46.88
130.6185,location,11.83, 1.32, 46.88
131.6187,location,11.83, 1.32, 46.88
132.6256,location,11.83, 1.32, 46.88
133.6325,location,11.83, 1.32, 46.88
134.633,location,14.48, 1.32, 49.12
135.6337,location,12.22, 1.32, 53.20
136.6204,jump,8.04, 1.32, 55.56
136.6342,location,8.04, 1.32, 55.56
137.6349,location,3.06, 3.62, 55.61
138.0518,jump,0.97, 1.32, 55.81
138.6355,location,-1.89, 4.58, 56.26
139.18,diamond,-3.07, 2.94, 56.05
139.6361,location,-5.24, 1.32, 56.06
139.7,diamond,-5.59, 1.32, 56.25
140.54,diamond,-8.54, 1.32, 56.20
140.6367,location,-8.93, 1.32, 56.28
141.28,diamond,-12.19, 1.32, 56.67
141.6373,location,-13.51, 1.32, 55.77
142.08,diamond,-14.73, 1.32, 54.03
142.1,diamond,-14.76, 1.32, 53.93
142.3,diamond,-14.99, 1.32, 52.96
142.36,diamond,-15.06, 1.32, 52.67
142.36,diamond,-15.06, 1.32, 52.67
142.6379,location,-15.29, 1.32, 51.39
142.9,diamond,-15.30, 1.32, 49.99
142.94,diamond,-15.30, 1.32, 49.79
143.02,diamond,-15.30, 1.32, 49.39
143.04,diamond,-15.31, 1.32, 49.29
143.1,diamond,-15.31, 1.32, 48.99
143.32,diamond,-15.32, 1.32, 47.89
143.36,diamond,-15.32, 1.32, 47.69
143.6385,location,-15.59, 1.32, 46.43
143.72,diamond,-15.75, 1.32, 45.95
143.74,diamond,-15.78, 1.32, 45.86
143.78,diamond,-15.84, 1.32, 45.67
143.8,diamond,-15.87, 1.32, 45.57
143.84,diamond,-15.93, 1.32, 45.38
144.02,diamond,-16.28, 1.32, 44.56
144.04,diamond,-16.33, 1.32, 44.47
144.44,diamond,-18.21, 1.29, 44.00
144.46,diamond,-18.31, 1.29, 43.99
144.6391,location,-19.10, 1.29, 43.95
144.64,diamond,-19.20, 1.29, 43.95
144.68,diamond,-19.40, 1.29, 43.93
144.7,diamond,-19.50, 1.29, 43.93
144.84,diamond,-20.20, 1.29, 43.90
144.86,diamond,-20.30, 1.29, 43.90
145.22,diamond,-22.10, 1.32, 43.80
145.24,diamond,-22.20, 1.32, 43.80
145.4,diamond,-23.00, 1.32, 43.79
145.48,diamond,-23.37, 1.32, 43.92
145.52,diamond,-23.55, 1.32, 44.02
145.54,diamond,-23.63, 1.32, 44.08
145.54,diamond,-23.63, 1.32, 44.08
145.6,diamond,-23.84, 1.32, 44.29
145.62,diamond,-23.89, 1.32, 44.38
145.6397,location,-23.89, 1.32, 44.38
146.22,diamond,-23.26, 1.32, 46.69
146.24,diamond,-23.32, 1.32, 46.77
146.38,diamond,-23.75, 1.32, 47.32
146.46,diamond,-24.00, 1.32, 47.64
146.5,diamond,-24.12, 1.32, 47.80
146.52,diamond,-24.18, 1.32, 47.88
146.62,diamond,-24.19, 1.32, 48.35
146.62,diamond,-24.19, 1.32, 48.35
146.6403,location,-24.18, 1.32, 48.45
147.02,diamond,-23.95, 1.32, 50.34
147.04,diamond,-23.94, 1.32, 50.44
147.04,diamond,-23.94, 1.32, 50.44
147.06,diamond,-23.93, 1.32, 50.54
147.14,diamond,-23.90, 1.32, 50.93
147.32,diamond,-23.92, 1.32, 51.83
147.34,diamond,-23.92, 1.32, 51.93
147.34,diamond,-23.92, 1.32, 51.93
147.36,diamond,-23.92, 1.32, 52.03
147.6409,location,-23.01, 1.32, 52.82
147.88,diamond,-21.84, 1.29, 52.80
147.9,diamond,-21.75, 1.29, 52.75
148.04,diamond,-21.20, 1.29, 52.31
148.1,diamond,-20.97, 1.29, 52.12
148.16,diamond,-20.73, 1.29, 51.95
148.22,diamond,-20.45, 1.29, 52.06
148.26,diamond,-20.28, 1.29, 52.16
148.3,diamond,-20.10, 1.29, 52.26
148.6415,location,-18.68, 1.29, 52.32
148.88,diamond,-17.52, 1.32, 52.29
148.9,diamond,-17.42, 1.32, 52.31
148.92,diamond,-17.32, 1.32, 52.33
148.94,diamond,-17.22, 1.32, 52.34
149.64,diamond,-17.27, 1.32, 49.35
149.6421,location,-17.27, 1.32, 49.35
149.66,diamond,-17.29, 1.32, 49.26
150.6427,location,-15.70, 1.32, 44.81
150.7,diamond,-15.55, 1.32, 44.55
150.72,diamond,-15.52, 1.32, 44.46
151.6433,location,-19.08, 1.29, 45.50
151.66,diamond,-19.17, 1.29, 45.55
151.68,diamond,-19.26, 1.29, 45.59
151.92,diamond,-19.81, 1.29, 46.60
151.94,diamond,-19.83, 1.29, 46.70
152.12,diamond,-19.45, 1.29, 47.48
152.24,diamond,-19.41, 1.29, 48.02
152.26,diamond,-19.48, 1.29, 48.09
152.38,diamond,-19.96, 1.29, 48.45
152.4,diamond,-20.04, 1.29, 48.50
152.6439,location,-20.24, 1.29, 49.69
152.7,diamond,-20.29, 1.29, 49.98
153.44,diamond,-21.71, 1.29, 48.37
153.52,diamond,-22.06, 1.32, 48.19
153.6445,location,-22.55, 1.32, 47.90
154.4,diamond,-21.69, 1.29, 47.71
154.6451,location,-20.52, 1.29, 48.00
155.1802,jump,-21.56, 1.29, 49.37
155.6458,location,-21.79, 4.21, 51.44
156.6463,location,-24.73, 1.32, 54.60
156.66,lock unlockedredKey,-24.80, 1.32, 54.67
157.6469,location,-25.45, 1.32, 55.37
158.6607,location,-25.45, 1.32, 55.37
159.6613,location,-28.79, 1.32, 57.16
160,hold button enter,-30.48, 1.32, 57.02
160.16,diamond,-31.26, 1.32, 56.84
160.4465,jump,-32.62, 1.32, 56.53
160.52,diamond,-33.01, 2.06, 56.45
160.56,hold button leave,-33.21, 2.40, 56.42
160.6619,location,-33.70, 3.13, 56.33
160.72,diamond,-34.00, 3.50, 56.31
161.1,diamond,-35.90, 4.58, 56.30
161.42,diamond,-37.49, 3.81, 56.48
161.6626,location,-37.39, 2.23, 56.49
162.44,hold button enter,-33.50, 1.32, 56.76
162.6632,location,-32.40, 1.32, 56.83
163.6638,location,-31.53, 1.32, 56.61
164.32,hold button leave,-33.82, 1.32, 56.45
164.3308,jump,-33.82, 1.32, 56.45
164.6644,location,-35.52, 3.84, 56.39
165.44,gun,-39.40, 4.24, 56.58
165.66,diamond,-39.60, 4.85, 56.53
165.665,location,-39.60, 4.85, 56.53
165.98,diamond,-39.60, 5.80, 56.53
166.2695,shoot,-39.93, 5.95, 56.31
166.6656,location,-39.93, 5.95, 56.31
167.6662,location,-40.02, 5.95, 55.39
167.8329,shoot,-40.02, 5.95, 55.39
168.6668,location,-40.02, 5.95, 55.39
169.1671,shoot,-40.02, 5.95, 55.39
169.6674,location,-40.02, 5.95, 55.39
170.668,location,-40.02, 5.95, 55.39
170.7375,shoot,-40.02, 5.95, 55.39
171.6686,location,-37.09, 1.29, 57.52
172.6692,location,-32.92, 1.32, 57.68
172.68,hold button enter,-32.86, 1.32, 57.60
173.6698,location,-31.54, 1.32, 56.34
174.12,hold button leave,-33.83, 1.32, 56.13
174.1423,jump,-33.93, 1.32, 56.14
174.6704,location,-36.52, 4.40, 56.38
175.671,location,-39.40, 5.91, 56.52
175.8169,jump,-39.90, 5.95, 56.46
176.6716,location,-40.25, 6.74, 55.91
177.6444,shoot,-43.56, 1.29, 52.47
177.6722,location,-43.63, 1.29, 52.40
178.6728,location,-43.63, 1.29, 52.40
179.6734,location,-43.63, 1.29, 52.40
180.1737,shoot,-43.63, 1.29, 52.40
180.674,location,-43.63, 1.29, 52.40
181.6746,location,-45.20, 1.29, 52.39
182.6752,location,-46.37, 1.32, 51.82
183.6758,location,-49.34, 1.32, 51.60
184.6765,location,-49.40, 1.32, 52.92
184.7182,shoot,-49.40, 1.32, 52.92
185.6771,location,-47.31, 1.32, 51.94
185.9272,shoot,-47.03, 1.32, 53.19
186.6777,location,-47.14, 1.32, 54.18
187.6783,location,-47.14, 1.32, 54.18
188.0257,shoot,-47.14, 1.32, 54.18
188.6789,location,-46.80, 1.32, 54.67
189.3112,shoot,-46.02, 1.32, 57.48
189.6795,location,-46.34, 1.32, 59.25
190.6801,location,-46.77, 1.32, 60.89
190.7357,shoot,-46.77, 1.32, 60.89
190.98,pole sphere activated,-46.77, 1.32, 60.89
191.6807,location,-46.39, 1.32, 60.99
192.6813,location,-45.37, 1.29, 62.06
193.258,shoot,-45.37, 1.29, 62.06
193.6819,location,-45.37, 1.29, 62.06
194.6825,location,-45.37, 1.29, 62.06
195.5719,shoot,-45.37, 1.29, 62.06
195.6831,location,-45.37, 1.29, 62.06
196.6837,location,-44.83, 1.29, 59.94
197.6843,location,-40.30, 1.29, 61.50
197.7469,shoot,-40.02, 1.29, 61.60
198.6849,location,-37.51, 1.29, 61.42
199.1644,shoot,-37.51, 1.29, 61.42
199.6855,location,-37.51, 1.29, 61.42
200.26,pole sphere activated,-37.51, 1.29, 61.42
200.4429,shoot,-37.51, 1.29, 61.42
200.6861,location,-37.51, 1.29, 61.42
201.6381,shoot,-36.68, 1.29, 61.76
201.6867,location,-36.40, 1.29, 61.87
202.6873,location,-37.27, 1.29, 62.12
203.6879,location,-38.29, 1.32, 64.29
204.24,diamond,-39.01, 1.32, 66.55
204.36,diamond,-39.11, 1.32, 67.10
204.5,diamond,-39.06, 1.32, 67.80
204.66,diamond,-39.09, 1.32, 68.59
204.6886,location,-39.10, 1.32, 68.69
204.8,diamond,-39.18, 1.32, 69.29
204.92,diamond,-39.26, 1.32, 69.88
205.06,diamond,-39.35, 1.32, 70.58
205.2,diamond,-39.38, 1.32, 71.27
205.34,diamond,-39.40, 1.32, 71.97
205.5,diamond,-39.39, 1.32, 72.77
205.64,diamond,-39.36, 1.32, 73.47
205.6891,location,-39.35, 1.32, 73.67
205.78,diamond,-39.33, 1.32, 74.17
205.94,diamond,-39.32, 1.32, 74.97
206.1,diamond,-39.35, 1.32, 75.77
206.24,diamond,-39.37, 1.32, 76.47
206.38,diamond,-39.39, 1.32, 77.17
206.54,diamond,-39.42, 1.32, 77.97
206.68,diamond,-39.44, 1.32, 78.67
206.6898,location,-39.44, 1.32, 78.67
206.82,diamond,-39.46, 1.32, 79.37
206.96,diamond,-39.48, 1.32, 80.07
207.12,diamond,-39.51, 1.32, 80.87
207.26,diamond,-39.54, 1.32, 81.57
207.4,diamond,-39.56, 1.32, 82.27
207.54,diamond,-39.59, 1.32, 82.97
207.6904,location,-39.61, 1.32, 83.67
208.3157,jump,-39.96, 1.32, 86.72
208.691,location,-40.22, 3.04, 88.49
209.6916,location,-40.38, 1.33, 93.31
210.44,diamond,-39.77, 1.33, 96.97
210.44,diamond,-39.77, 1.33, 96.97
210.48,diamond,-39.68, 1.33, 97.15
210.48,diamond,-39.68, 1.33, 97.15
210.58,diamond,-39.70, 1.33, 97.61
210.6,diamond,-39.73, 1.33, 97.71
210.6,diamond,-39.73, 1.33, 97.71
210.62,diamond,-39.76, 1.33, 97.80
210.64,diamond,-39.80, 1.33, 97.89
210.66,diamond,-39.83, 1.33, 97.99
210.6922,location,-39.87, 1.33, 98.08
210.7,diamond,-39.90, 1.33, 98.18
210.7,diamond,-39.90, 1.33, 98.18
211.6928,location,-40.62, 1.33, 96.58
212.6934,location,-40.23, 1.33, 96.69
213.6935,location,-40.23, 1.33, 96.69
214.7004,location,-40.23, 1.33, 96.69
215.7073,location,-40.23, 1.33, 96.69
216.7142,location,-40.23, 1.33, 96.69
217.7211,location,-40.23, 1.33, 96.69
218.728,location,-40.23, 1.33, 96.69
219.7283,location,-39.60, 1.33, 98.39
220.7289,location,-39.54, 1.33, 97.28
221.1388,jump,-39.54, 1.33, 97.28
221.7295,location,-38.76, 3.06, 97.45
222.7301,location,-39.85, 1.33, 97.36
223.7305,location,-39.95, 1.33, 97.36
224.7374,location,-39.95, 1.33, 97.36
225.7443,location,-39.95, 1.33, 97.36
226.7512,location,-39.95, 1.33, 97.36
227.7581,location,-39.95, 1.33, 97.36
228.765,location,-39.95, 1.33, 97.36
229.7719,location,-39.95, 1.33, 97.36
230.7722,location,-39.34, 1.33, 98.01
231.7728,location,-38.27, 1.33, 93.83
232.16,diamond,-37.03, 1.33, 92.86
232.38,diamond,-37.86, 1.33, 92.14
232.52,diamond,-38.49, 1.33, 91.87
232.74,diamond,-39.58, 1.33, 91.72
232.7734,location,-39.68, 1.33, 91.71
232.88,diamond,-40.28, 1.33, 91.63
233.06,diamond,-41.17, 1.33, 91.51
233.22,diamond,-41.96, 1.33, 91.43
233.44,diamond,-43.01, 1.33, 91.78
233.64,diamond,-43.86, 1.33, 92.30
233.774,location,-44.23, 1.33, 92.77
233.88,diamond,-44.50, 1.33, 93.30
234.12,diamond,-44.88, 1.33, 94.44
234.36,diamond,-45.30, 1.33, 95.56
234.52,diamond,-45.60, 1.33, 96.30
234.7,diamond,-46.05, 1.33, 97.08
234.7746,location,-46.21, 1.33, 97.33
234.9,diamond,-46.50, 1.33, 97.96
235.12,diamond,-46.41, 1.33, 99.05
235.32,diamond,-46.08, 1.33, 100.00
235.54,diamond,-45.55, 1.33, 100.96
235.72,diamond,-45.09, 1.33, 101.74
235.7752,location,-44.98, 1.33, 101.90
235.94,diamond,-44.43, 1.33, 102.61
236.08,diamond,-43.94, 1.33, 103.11
236.3,diamond,-43.02, 1.33, 103.72
236.48,diamond,-42.19, 1.33, 104.06
236.7,diamond,-41.12, 1.33, 104.28
236.7758,location,-40.82, 1.33, 104.30
236.86,diamond,-40.32, 1.33, 104.33
236.9635,shoot,-39.82, 1.33, 104.35
237.1,diamond,-39.19, 1.33, 104.07
237.44,diamond,-37.86, 1.33, 103.10
237.58,diamond,-37.16, 1.33, 103.18
237.7,diamond,-36.57, 1.33, 103.27
237.7764,location,-36.27, 1.33, 103.29
237.96,diamond,-35.63, 1.33, 102.53
238.0752,shoot,-35.20, 1.33, 102.33
238.14,diamond,-34.81, 1.33, 102.22
238.4,diamond,-34.19, 1.33, 101.25
238.7,diamond,-33.80, 1.33, 99.80
238.7771,location,-33.72, 1.33, 99.51
238.94,diamond,-33.64, 1.33, 98.61
239.0828,shoot,-33.63, 1.33, 97.91
239.16,diamond,-33.63, 1.33, 97.51
239.38,diamond,-33.62, 1.33, 96.41
239.58,diamond,-33.96, 1.33, 95.48
239.7776,location,-34.31, 1.33, 94.65
239.8,diamond,-34.40, 1.33, 94.47
239.98,diamond,-34.86, 1.33, 93.70
240.1529,shoot,-35.33, 1.33, 93.06
240.34,diamond,-35.95, 1.33, 92.27
240.7782,location,-37.78, 1.33, 91.65
241.1952,shoot,-39.53, 1.33, 92.71
241.7788,location,-42.20, 1.33, 93.84
242.7794,location,-46.21, 1.33, 96.57
243.1408,shoot,-48.11, 1.33, 96.66
243.7801,location,-51.03, 1.35, 97.26
244.7807,location,-55.99, 1.35, 97.53
244.8988,shoot,-56.49, 1.35, 97.56
245.7813,location,-58.80, 1.35, 95.31
246.4414,jump,-59.23, 1.35, 94.19
246.7819,location,-59.97, 3.82, 92.66
247.7825,location,-62.52, 8.63, 91.01
247.8381,jump,-62.71, 8.91, 91.06
248.7831,location,-66.80, 11.73, 90.52
249.7837,location,-69.10, 7.25, 91.21
250.7843,location,-68.50, 1.35, 93.43
251.7849,location,-66.28, 1.35, 92.90
252.4172,jump,-65.82, 1.35, 92.26
252.7855,location,-64.29, 4.09, 91.51
253.7861,location,-62.74, 8.07, 91.36
254.1057,jump,-61.68, 8.21, 91.92
254.7867,location,-59.16, 11.47, 92.26
255.12,diamond,-58.46, 10.49, 92.21
255.2,diamond,-58.06, 10.02, 92.23
255.7873,location,-57.19, 10.06, 92.46
256.58,diamond,-58.63, 10.04, 94.09
256.7879,location,-58.72, 9.98, 95.09
256.94,diamond,-58.78, 10.13, 95.89
257.2,diamond,-58.87, 10.06, 97.19
257.54,diamond,-58.82, 9.98, 98.88
257.7885,location,-58.72, 10.01, 100.08
257.9,diamond,-58.46, 9.91, 100.61
258.2124,shoot,-57.92, 9.95, 101.92
258.24,diamond,-57.94, 9.97, 102.02
258.7891,location,-57.94, 9.97, 102.02
259.7897,location,-57.82, 8.80, 98.85
260.7903,location,-57.54, 8.69, 94.50
261.7423,shoot,-58.68, 1.88, 93.43
261.7909,location,-58.84, 1.48, 93.32
262.7915,location,-60.21, 1.35, 91.14
263.7939,location,-60.93, 6.39, 89.94
264.7945,location,-63.36, 4.85, 90.47
265.7951,location,-62.78, 6.11, 90.64
265.8994,jump,-63.25, 6.81, 90.47
266.7957,location,-67.65, 9.88, 90.33
267.7963,location,-67.52, 9.48, 90.80
268.7969,location,-69.77, 1.35, 90.26
268.84,lock no keyyellowKey,-69.71, 1.35, 89.97
269.4293,jump,-67.67, 1.35, 89.08
269.7975,location,-65.90, 3.96, 89.40
270.7981,location,-62.31, 1.35, 89.27
271.0691,jump,-62.31, 1.35, 89.27
271.7987,location,-62.16, 5.27, 88.33
272.7993,location,-61.51, 5.97, 88.69
273.8,location,-61.71, 4.99, 88.71
274.057,jump,-63.00, 6.81, 88.83
274.8005,location,-66.80, 10.18, 89.03
275.8011,location,-68.07, 9.52, 91.27
276.0096,jump,-69.02, 9.52, 91.58
276.8018,location,-72.91, 12.68, 92.48
277.38,diamond,-75.74, 9.90, 93.14
277.8024,location,-76.49, 10.02, 93.16
278.12,diamond,-76.99, 10.03, 92.61
278.803,location,-77.34, 9.94, 91.91
279.5,diamond,-76.42, 9.88, 94.34
279.8036,location,-76.44, 9.88, 95.79
279.86,diamond,-76.26, 9.98, 96.03
280.16,diamond,-76.13, 9.98, 97.46
280.54,diamond,-75.80, 10.14, 99.25
280.8042,location,-75.91, 10.01, 100.54
280.94,diamond,-76.02, 10.04, 101.23
281.4,diamond,-77.83, 9.70, 102.20
281.8048,location,-77.62, 10.02, 102.87
282.8054,location,-75.82, 10.05, 100.76
283.806,location,-75.79, 10.12, 95.78
284.5356,jump,-77.19, 10.03, 92.47
284.8066,location,-77.48, 12.25, 91.10
285.8072,location,-78.03, 10.56, 88.08
285.96,diamond,-78.10, 9.33, 87.30
286.12,diamond,-77.87, 9.33, 86.53
286.28,diamond,-77.33, 9.33, 86.07
286.44,diamond,-76.53, 9.33, 86.11
286.5368,jump,-76.13, 9.33, 86.14
286.58,diamond,-75.83, 9.90, 86.17
286.62,diamond,-75.63, 10.26, 86.19
286.8078,location,-74.74, 11.04, 86.18
286.9,diamond,-74.25, 11.04, 86.06
287.06,diamond,-73.53, 11.04, 85.73
287.26,diamond,-73.09, 11.00, 85.03
287.4,diamond,-73.75, 10.71, 84.99
287.48,diamond,-73.75, 10.41, 84.99
287.8084,location,-74.14, 9.33, 85.03
288.02,diamond,-75.24, 9.33, 85.02
288.18,diamond,-76.03, 9.33, 84.87
288.2253,jump,-76.22, 9.33, 84.83
288.34,diamond,-76.81, 10.41, 84.69
288.36,diamond,-76.91, 10.56, 84.67
288.809,location,-76.58, 11.04, 85.63
289.3,diamond,-74.22, 9.71, 86.45
289.8096,location,-72.19, 9.33, 86.87
289.9277,jump,-71.59, 9.33, 86.86
290.8102,location,-69.47, 10.74, 87.86
291.4,diamond,-66.50, 9.33, 86.41
