czas,bzdura,x,y,z
113.2712,location,-7.43, 4.43, 40.89
114.2712,location,-3.28, 1.32, 39.16
114.76,diamond,-1.00, 1.32, 39.24
115.2879,location,-1.20, 1.32, 41.14
115.46,diamond,-0.86, 1.32, 41.96
116.2879,location,1.63, 1.32, 41.22
117.2879,location,5.11, 1.30, 37.93
117.6879,jump,6.06, 1.32, 36.18
118.3046,location,7.26, 4.54, 33.32
118.42,diamond,7.60, 4.50, 32.83
118.46,diamond,7.73, 4.44, 32.68
118.7,diamond,7.93, 3.56, 32.46
118.88,normal button enter,7.93, 2.34, 32.46
119.3046,location,7.89, 1.32, 32.55
120.3213,location,3.86, 1.30, 35.32
121.3213,location,0.74, 1.32, 38.86
122.338,location,-0.01, 1.32, 42.08
123.3546,location,-0.05, 1.32, 46.73
124.3547,location,0.61, 1.32, 50.24
124.54,diamond,0.53, 1.32, 51.21
125.0714,jump,-0.68, 1.32, 53.31
125.3547,location,-1.26, 3.50, 54.26
126.3547,location,-2.12, 1.70, 54.52
126.44,diamond,-1.68, 1.32, 54.28
127.2,diamond,-2.99, 1.32, 55.45
127.3547,location,-3.69, 1.32, 55.49
127.76,diamond,-5.63, 1.32, 55.90
128.3547,location,-8.33, 1.32, 56.44
128.38,diamond,-8.53, 1.32, 56.45
129.18,diamond,-12.24, 1.32, 55.94
129.3714,location,-13.03, 1.32, 56.38
130.2,diamond,-14.92, 1.32, 54.16
130.22,diamond,-14.93, 1.32, 54.07
130.3714,location,-15.01, 1.32, 53.37
130.42,diamond,-15.04, 1.32, 53.07
130.5,diamond,-15.09, 1.32, 52.67
130.52,diamond,-15.10, 1.32, 52.57
131.02,diamond,-15.69, 1.32, 50.28
131.04,diamond,-15.77, 1.32, 50.23
131.22,diamond,-16.02, 1.32, 49.39
131.3,diamond,-16.01, 1.32, 49.01
131.32,diamond,-15.95, 1.32, 48.94
131.3881,location,-15.76, 1.32, 48.71
131.64,diamond,-15.24, 1.32, 47.62
131.66,diamond,-15.26, 1.32, 47.52
132.02,diamond,-15.84, 1.32, 45.89
132.04,diamond,-15.79, 1.32, 45.80
132.04,diamond,-15.79, 1.32, 45.80
132.12,diamond,-15.60, 1.32, 45.44
132.14,diamond,-15.55, 1.32, 45.36
132.3,diamond,-15.25, 1.32, 44.62
132.32,diamond,-15.24, 1.32, 44.52
132.3881,location,-15.29, 1.32, 44.22
132.5,diamond,-15.53, 1.32, 43.68
132.52,diamond,-15.59, 1.32, 43.59
133.18,diamond,-18.16, 1.29, 44.06
133.2,diamond,-18.26, 1.29, 44.06
133.3881,location,-19.13, 1.29, 43.86
133.4,diamond,-19.23, 1.29, 43.84
133.42,diamond,-19.33, 1.29, 43.81
133.44,diamond,-19.43, 1.29, 43.80
133.62,diamond,-20.32, 1.29, 43.70
133.64,diamond,-20.42, 1.29, 43.70
134.22,diamond,-22.30, 1.32, 44.24
134.24,diamond,-22.37, 1.32, 44.17
134.24,diamond,-22.37, 1.32, 44.17
134.4048,location,-22.94, 1.32, 43.61
134.42,diamond,-23.01, 1.32, 43.54
134.56,diamond,-23.56, 1.32, 43.12
134.58,diamond,-23.66, 1.32, 43.08
134.86,diamond,-24.54, 1.32, 43.96
134.88,diamond,-24.56, 1.32, 44.06
135.1,diamond,-24.17, 1.32, 45.01
135.4048,location,-24.64, 1.32, 46.07
135.48,diamond,-24.80, 1.32, 46.43
135.52,diamond,-24.87, 1.32, 46.62
135.66,diamond,-24.75, 1.32, 47.29
135.68,diamond,-24.71, 1.32, 47.38
135.72,diamond,-24.62, 1.32, 47.55
135.9,diamond,-24.53, 1.32, 48.38
135.92,diamond,-24.56, 1.32, 48.47
136.3,diamond,-24.61, 1.32, 50.19
136.3,diamond,-24.61, 1.32, 50.19
136.4215,location,-24.04, 1.32, 50.31
136.46,diamond,-23.92, 1.32, 50.47
136.48,diamond,-23.86, 1.32, 50.55
136.56,diamond,-23.91, 1.32, 50.88
136.88,diamond,-25.13, 1.32, 51.78
136.9,diamond,-25.14, 1.32, 51.88
137.22,diamond,-24.15, 1.32, 52.92
137.24,diamond,-24.07, 1.32, 52.98
137.4381,location,-23.25, 1.32, 52.82
137.66,diamond,-22.19, 1.32, 52.27
137.68,diamond,-22.09, 1.32, 52.23
137.9,diamond,-21.19, 1.29, 52.64
137.92,diamond,-21.09, 1.29, 52.66
137.92,diamond,-21.09, 1.29, 52.66
138.14,diamond,-20.00, 1.29, 52.73
138.18,diamond,-19.83, 1.29, 52.83
138.4382,location,-18.80, 1.29, 52.67
138.68,diamond,-17.56, 1.32, 52.62
138.7,diamond,-17.46, 1.32, 52.63
138.76,diamond,-17.19, 1.32, 52.72
139.14,diamond,-16.22, 1.32, 52.50
139.4548,location,-16.95, 1.32, 51.18
139.94,diamond,-19.20, 1.29, 51.21
139.96,diamond,-19.29, 1.29, 51.17
140.44,diamond,-20.99, 1.29, 50.11
140.4548,location,-20.99, 1.29, 50.11
140.46,diamond,-20.96, 1.29, 50.02
140.68,diamond,-21.14, 1.29, 49.01
140.88,diamond,-21.98, 1.32, 48.55
140.9,diamond,-22.08, 1.32, 48.53
141.46,diamond,-21.81, 1.29, 47.74
141.4715,location,-21.81, 1.29, 47.74
141.48,diamond,-21.71, 1.29, 47.71
141.74,diamond,-20.42, 1.29, 47.56
141.76,diamond,-20.32, 1.29, 47.55
142.02,diamond,-19.25, 1.29, 47.98
142.04,diamond,-19.24, 1.29, 48.08
142.4882,location,-18.37, 1.29, 48.49
142.5,diamond,-18.32, 1.29, 48.41
142.52,diamond,-18.27, 1.29, 48.33
143.5049,location,-16.47, 1.32, 47.61
144.26,diamond,-19.21, 1.29, 45.72
144.28,diamond,-19.31, 1.29, 45.69
144.5049,location,-20.38, 1.29, 45.51
145.5049,location,-21.99, 1.32, 49.05
146.5216,location,-20.95, 1.29, 52.64
147.5216,location,-19.28, 1.29, 49.70
148.5382,location,-20.94, 1.29, 46.77
149.5383,location,-20.63, 1.29, 49.22
150.5383,location,-20.69, 1.29, 45.68
151.5383,location,-20.82, 1.29, 43.75
152.5383,location,-21.76, 1.29, 42.94
153.5549,location,-19.71, 1.29, 44.54
154.555,location,-19.29, 1.29, 46.80
155.5716,location,-17.73, 1.32, 50.19
156.5717,location,-15.29, 1.32, 54.21
157.5883,location,-10.93, 1.32, 56.15
158.5883,location,-6.36, 1.32, 56.78
159.605,location,-1.26, 1.32, 56.89
160.6051,location,3.70, 1.32, 56.58
161.6217,location,8.48, 1.32, 56.89
162.6384,location,12.73, 1.32, 54.67
163.6551,location,15.15, 1.32, 50.54
164.6551,location,15.69, 1.32, 45.76
164.7,red key,15.76, 1.32, 45.47
165.6718,location,16.10, 1.32, 46.90
166.6884,location,13.93, 1.32, 51.13
167.6884,location,10.77, 1.32, 53.81
168.6884,location,6.52, 1.32, 53.20
169.6884,location,6.43, 1.30, 48.53
170.6885,location,7.53, 1.30, 47.29
171.6885,location,3.34, 1.32, 49.62
172.7052,location,-0.90, 1.32, 52.46
173.7052,location,-5.12, 1.32, 55.03
174.7052,location,-9.97, 1.32, 55.19
175.7218,location,-14.67, 1.32, 55.28
176.7219,location,-19.28, 1.31, 56.25
177.64,lock unlockedredKey,-23.83, 1.32, 56.11
177.7385,location,-24.23, 1.32, 56.07
178.7386,location,-25.40, 1.32, 56.26
179.7552,location,-28.35, 1.32, 55.96
180.16,hold button enter,-30.35, 1.32, 55.98
180.3,diamond,-31.04, 1.32, 55.89
180.5885,jump,-32.43, 1.32, 55.71
180.66,diamond,-32.83, 2.06, 55.65
180.7,hold button leave,-33.03, 2.39, 55.63
180.7552,location,-33.23, 2.70, 55.60
180.92,diamond,-34.02, 3.80, 55.85
181.34,diamond,-35.88, 4.47, 56.39
181.7553,location,-37.54, 2.65, 55.51
182.1219,jump,-37.64, 1.29, 54.52
182.44,diamond,-37.90, 3.64, 55.27
182.7719,location,-38.48, 4.46, 55.86
183.7719,location,-36.18, 1.29, 52.77
184.7886,location,-35.11, 1.29, 52.54
185.52,hold button enter,-33.02, 1.32, 54.91
185.7886,location,-32.99, 1.32, 56.13
186.16,hold button leave,-33.09, 1.32, 57.83
186.7886,location,-32.70, 1.32, 60.38
187.76,hold button enter,-31.66, 1.32, 57.88
187.7886,location,-31.68, 1.32, 57.78
188.5053,jump,-33.11, 1.32, 56.61
188.58,hold button leave,-33.51, 2.05, 56.61
188.8053,location,-34.60, 3.58, 56.47
189.8053,location,-37.42, 1.38, 53.96
190.822,location,-41.58, 1.29, 51.04
191.822,location,-46.08, 1.31, 48.87
191.8887,jump,-46.36, 1.31, 48.74
192.822,location,-47.30, 3.95, 48.58
193.8387,location,-47.77, 1.31, 50.01
194.8554,location,-48.51, 1.32, 52.23
195.872,location,-47.99, 1.32, 55.87
196.8721,location,-48.54, 1.32, 60.72
197.8887,location,-46.20, 1.31, 63.63
198.9054,location,-41.90, 1.29, 61.44
199.9054,location,-44.87, 1.29, 57.63
200.9054,location,-47.33, 1.32, 53.65
201.6888,jump,-47.87, 1.31, 50.04
201.9054,location,-47.79, 3.12, 48.94
202.9055,location,-48.00, 2.35, 47.80
203.9221,location,-48.49, 2.20, 47.88
204.9221,location,-47.71, 2.39, 48.18
205.9388,location,-42.84, 1.32, 48.75
206.1721,jump,-41.75, 1.32, 49.25
206.9555,location,-38.61, 4.48, 51.48
207.9555,location,-34.52, 1.29, 52.57
208.52,hold button enter,-32.70, 1.32, 54.76
208.9722,location,-32.23, 1.32, 56.57
209.9722,location,-31.53, 1.32, 56.42
210.9888,location,-33.72, 1.32, 56.34
211.02,hold button leave,-33.92, 1.32, 56.34
211.0389,jump,-33.92, 1.32, 56.34
211.9889,location,-38.72, 4.00, 56.55
212.1,gun,-39.32, 4.10, 56.58
212.34,diamond,-40.22, 4.75, 56.57
212.64,diamond,-39.98, 5.70, 56.25
213.0055,location,-40.16, 5.95, 55.90
213.2722,shoot,-40.16, 5.95, 55.90
214.0056,location,-40.16, 5.95, 55.90
215.0056,location,-40.16, 5.95, 55.90
216.0222,location,-40.16, 5.95, 55.90
216.2889,shoot,-40.16, 5.95, 55.90
217.0222,location,-40.16, 5.95, 55.90
218.0223,location,-40.16, 5.95, 55.90
218.7556,shoot,-40.16, 5.95, 55.90
219.0389,location,-40.16, 5.95, 55.90
220.0556,location,-40.16, 5.95, 55.90
220.7223,shoot,-40.16, 5.95, 55.90
221.0723,location,-40.16, 5.95, 55.90
222.0889,location,-40.16, 5.95, 55.90
222.739,shoot,-40.16, 5.95, 55.90
223.089,location,-40.16, 5.95, 55.90
224.1057,location,-40.16, 5.95, 55.90
225.1223,location,-40.16, 5.95, 55.90
225.9557,shoot,-40.16, 5.95, 55.90
226.139,location,-40.16, 5.95, 55.90
227.139,location,-40.16, 5.95, 55.90
228.1223,shoot,-40.16, 5.95, 55.90
228.1557,location,-40.16, 5.95, 55.90
228.56,pole sphere activated,-40.16, 5.95, 55.90
229.1557,location,-40.16, 5.95, 55.90
230.1724,location,-40.16, 5.95, 55.90
230.489,shoot,-40.16, 5.95, 55.90
231.189,location,-40.16, 5.95, 55.90
232.1891,location,-40.16, 5.95, 55.90
232.4724,shoot,-40.16, 5.95, 55.90
232.92,pole sphere activated,-40.16, 5.95, 55.90
233.2057,location,-40.16, 5.95, 55.90
234.2057,location,-38.89, 5.67, 55.35
235.2058,location,-34.08, 1.31, 56.30
235.3,hold button enter,-33.62, 1.32, 56.22
236.2224,location,-31.88, 1.32, 56.42
237.2391,location,-33.09, 1.32, 56.35
237.38,hold button leave,-33.79, 1.32, 56.75
238.2558,location,-35.65, 1.29, 60.06
239.2724,location,-38.70, 1.32, 63.40
239.86,diamond,-39.34, 1.32, 66.21
240,diamond,-39.29, 1.32, 66.91
240.14,diamond,-39.35, 1.32, 67.57
240.2725,location,-39.67, 1.32, 68.04
240.3,diamond,-39.70, 1.32, 68.23
240.46,diamond,-39.80, 1.32, 69.03
240.6,diamond,-39.89, 1.32, 69.72
240.74,diamond,-39.98, 1.32, 70.42
240.9,diamond,-40.06, 1.32, 71.21
241.04,diamond,-40.10, 1.32, 71.91
241.2,diamond,-40.12, 1.32, 72.71
241.2891,location,-40.12, 1.32, 73.11
241.34,diamond,-40.12, 1.32, 73.41
241.48,diamond,-40.12, 1.32, 74.11
241.64,diamond,-40.15, 1.32, 74.91
241.8,diamond,-40.17, 1.32, 75.71
241.94,diamond,-40.18, 1.32, 76.41
242.08,diamond,-40.12, 1.32, 77.08
242.24,diamond,-39.98, 1.32, 77.82
242.2891,location,-39.99, 1.32, 78.02
242.4,diamond,-40.06, 1.32, 78.62
242.54,diamond,-40.14, 1.32, 79.31
242.7,diamond,-40.23, 1.32, 80.11
242.86,diamond,-40.34, 1.32, 80.90
243.02,diamond,-40.46, 1.32, 81.69
243.18,diamond,-40.57, 1.32, 82.48
243.2892,location,-40.57, 1.32, 82.98
243.34,diamond,-40.55, 1.32, 83.28
244.3058,location,-40.54, 1.32, 88.05
245.3059,location,-40.47, 1.33, 93.04
246.1,diamond,-40.36, 1.33, 97.00
246.1,diamond,-40.36, 1.33, 97.00
246.12,diamond,-40.36, 1.33, 97.10
246.12,diamond,-40.36, 1.33, 97.10
246.2058,jump,-40.33, 1.33, 97.50
246.26,diamond,-40.30, 1.89, 97.80
246.26,diamond,-40.30, 1.89, 97.80
246.26,diamond,-40.30, 1.89, 97.80
246.26,diamond,-40.30, 1.89, 97.80
246.32,diamond,-40.26, 2.40, 98.09
246.3225,location,-40.26, 2.40, 98.09
246.42,diamond,-40.04, 3.05, 98.54
247.02,diamond,-38.85, 2.85, 97.63
247.24,diamond,-38.72, 1.93, 97.74
247.3225,location,-38.70, 1.41, 97.76
248.3392,location,-39.47, 1.33, 96.97
249.3392,location,-40.61, 1.33, 97.26
250.3392,location,-40.65, 1.33, 97.61
251.3392,location,-40.67, 1.33, 97.91
252.3392,location,-40.67, 1.33, 97.91
253.3393,location,-40.67, 1.33, 97.91
254.3559,location,-40.67, 1.33, 97.91
255.3727,location,-40.67, 1.33, 97.91
256.3893,location,-41.29, 1.33, 97.85
257.3893,location,-40.82, 1.33, 97.01
258.406,location,-39.30, 1.33, 97.27
259.4226,location,-39.88, 1.33, 97.71
260.4393,location,-39.88, 1.33, 97.71
261.4394,location,-39.88, 1.33, 97.71
262.456,location,-39.88, 1.33, 97.71
263.456,location,-39.88, 1.33, 97.71
264.4561,location,-39.88, 1.33, 97.71
265.4727,location,-39.58, 1.33, 95.97
266.38,diamond,-39.97, 1.33, 91.77
266.4727,location,-39.90, 1.33, 91.38
266.48,diamond,-39.86, 1.33, 91.28
266.74,diamond,-38.75, 1.33, 91.44
267.04,diamond,-37.51, 1.33, 92.09
267.1,diamond,-37.21, 1.33, 92.10
267.32,diamond,-36.12, 1.33, 92.17
267.4894,location,-35.58, 1.33, 92.65
267.52,diamond,-35.52, 1.33, 92.84
267.76,diamond,-34.75, 1.33, 93.65
267.98,diamond,-33.99, 1.33, 94.40
268.22,diamond,-33.56, 1.33, 95.51
268.46,diamond,-33.60, 1.33, 96.63
268.4894,location,-33.58, 1.33, 96.73
268.7,diamond,-33.64, 1.33, 97.82
268.98,diamond,-33.84, 1.33, 99.20
269.2,diamond,-34.02, 1.33, 100.29
269.38,diamond,-34.29, 1.33, 101.12
269.5061,location,-34.82, 1.33, 101.39
269.64,diamond,-35.43, 1.33, 101.74
269.92,diamond,-36.64, 1.33, 102.41
270.06,diamond,-36.62, 1.33, 103.11
270.4,diamond,-37.24, 1.33, 103.78
270.5227,location,-37.79, 1.33, 103.53
270.7,diamond,-38.63, 1.33, 103.76
270.86,diamond,-39.37, 1.33, 104.05
271.08,diamond,-40.27, 1.33, 104.59
271.28,diamond,-41.17, 1.33, 104.63
271.5228,location,-42.22, 1.33, 104.12
271.54,diamond,-42.30, 1.33, 104.06
271.7,diamond,-42.94, 1.33, 103.58
271.92,diamond,-43.92, 1.33, 103.12
272.1,diamond,-44.78, 1.33, 102.91
272.38,diamond,-45.52, 1.33, 101.92
272.5394,location,-45.86, 1.33, 101.33
272.58,diamond,-46.01, 1.33, 101.07
272.82,diamond,-46.59, 1.33, 100.03
273.04,diamond,-46.69, 1.33, 98.93
273.3,diamond,-46.44, 1.33, 97.75
273.5,diamond,-46.30, 1.33, 96.84
273.5395,location,-46.24, 1.33, 96.76
273.74,diamond,-45.92, 1.33, 95.80
273.98,diamond,-45.54, 1.33, 94.76
274.2,diamond,-44.91, 1.33, 93.96
274.44,diamond,-44.15, 1.33, 93.15
274.5562,location,-43.94, 1.33, 92.69
274.62,diamond,-43.77, 1.33, 92.33
274.88,diamond,-42.67, 1.33, 91.95
275.1,diamond,-41.64, 1.33, 91.56
275.5728,location,-39.55, 1.33, 91.48
276.5895,location,-40.65, 1.33, 92.45
277.6061,location,-44.38, 1.33, 94.90
278.6062,location,-48.17, 1.33, 97.19
279.6228,location,-53.14, 1.35, 96.91
280.6395,location,-57.28, 1.35, 95.95
281.6562,location,-61.44, 1.35, 97.10
282.6562,location,-65.37, 1.35, 99.38
283.6729,location,-68.80, 1.35, 102.59
284.26,lock unlockedredKey,-69.45, 1.35, 105.49
284.6895,location,-69.48, 1.35, 106.88
285.7062,location,-69.24, 1.35, 106.46
286.7229,location,-69.65, 1.35, 105.87
287.7396,location,-72.40, 1.35, 102.10
288.7562,location,-76.44, 1.35, 99.42
289.04,lock no keyblueKey,-77.42, 1.35, 98.47
289.7563,location,-78.70, 1.35, 96.01
290.1,lock no keyblueKey,-78.41, 1.35, 96.13
290.7729,location,-78.88, 1.35, 96.39
291.773,location,-78.70, 1.35, 96.60
292.7896,location,-74.35, 1.35, 94.98
293.8063,location,-70.27, 1.35, 95.53
294.8063,location,-65.57, 1.35, 96.49
295.6896,jump,-62.52, 1.35, 94.59
295.823,location,-62.54, 2.59, 93.89
296.823,location,-60.88, 2.92, 92.69
297.4397,jump,-61.89, 1.35, 93.39
297.8397,location,-60.42, 4.15, 92.05
298.8397,location,-61.32, 8.91, 89.24
299.8397,location,-61.32, 2.33, 89.24
300.7897,jump,-60.59, 8.35, 90.06
300.8564,location,-60.39, 8.98, 90.28
301.8,diamond,-58.40, 10.66, 92.39
301.873,location,-58.40, 10.31, 92.39
302.7,diamond,-59.05, 10.08, 93.87
302.8731,location,-59.33, 10.08, 94.58
303.1,diamond,-59.09, 10.21, 95.75
303.38,diamond,-59.13, 10.13, 97.15
303.72,diamond,-59.24, 10.09, 98.85
303.8897,location,-59.06, 10.20, 99.62
304.12,diamond,-58.55, 9.95, 100.71
304.48,diamond,-58.02, 10.04, 102.26
304.8897,location,-57.03, 9.63, 102.12
305.9064,location,-58.92, 10.05, 100.09
306.9231,location,-59.09, 10.15, 95.36
307.56,diamond,-57.73, 10.08, 92.67
307.9231,location,-57.03, 10.07, 92.34
308.2731,jump,-58.22, 10.00, 92.23
308.9398,location,-59.57, 13.27, 91.59
309.9398,location,-61.46, 6.59, 89.32
310.9565,location,-62.54, 8.35, 89.08
311.9731,location,-63.08, 2.89, 88.36
312.9731,location,-63.18, 8.21, 88.36
313.9732,location,-64.04, 9.33, 84.45
314.3,diamond,-64.64, 9.33, 83.47
314.3232,jump,-64.74, 9.33, 83.43
314.62,diamond,-65.46, 11.04, 82.59
314.9898,location,-64.00, 11.04, 81.84
315.52,diamond,-65.63, 9.33, 80.96
315.6898,jump,-65.30, 9.33, 80.23
315.82,diamond,-65.18, 10.56, 79.54
316.0065,location,-65.24, 11.04, 78.65
316.16,diamond,-65.42, 11.04, 77.91
316.48,diamond,-65.66, 10.88, 76.41
316.88,diamond,-65.34, 9.33, 74.56
317.0232,location,-65.42, 9.33, 73.90
317.28,diamond,-65.29, 9.33, 72.61
318.0399,location,-65.95, 9.33, 70.87
319.0565,location,-65.44, 9.33, 75.09
320.0565,location,-63.92, 9.33, 78.83
321.0732,location,-65.11, 9.33, 83.36
321.18,diamond,-65.10, 9.33, 83.92
321.48,diamond,-65.58, 9.33, 85.28
322.0899,location,-66.21, 9.33, 86.74
323.1066,location,-70.88, 9.52, 89.65
324.1232,location,-71.57, 6.64, 89.69
325.1399,location,-70.55, 1.35, 91.64
326.1566,location,-66.10, 1.35, 92.92
326.4066,jump,-64.87, 1.35, 92.50
327.1566,location,-63.97, 4.64, 91.13
328.1733,location,-65.53, 1.35, 91.01
328.24,jump,-65.23, 1.35, 90.96
329.1733,location,-61.25, 7.37, 89.60
330.1899,location,-61.90, 3.87, 89.17
331.2066,location,-62.36, 7.09, 88.65
331.5066,jump,-62.36, 9.05, 88.65
332.2067,location,-64.23, 11.06, 86.72
333.2067,location,-66.86, 9.33, 86.69
334.2233,location,-67.63, 9.33, 87.04
335.24,location,-70.80, 9.52, 90.93
336.2567,location,-73.34, 6.85, 91.45
337.2733,location,-72.72, 1.35, 90.93
338.2734,location,-70.21, 1.35, 95.15
339.29,location,-68.36, 1.35, 99.28
340.29,location,-63.88, 1.35, 98.15
341.3067,location,-60.83, 1.35, 96.02
342.3234,location,-58.79, 1.35, 98.60
343.3234,location,-61.11, 1.35, 97.54
344.3401,location,-57.73, 1.35, 98.39
345.3568,location,-52.89, 1.35, 98.17
346.3734,location,-47.83, 1.33, 97.60
347.3901,location,-49.13, 1.33, 98.54
348.4068,location,-53.78, 1.35, 97.58
