czas,bzdura,x,y,z
55.98,diamond,-7.80, 4.49, 31.81
56.55827,jump,-9.06, 5.14, 31.47
56.6,diamond,-9.06, 5.71, 31.47
56.64,diamond,-9.06, 6.07, 31.47
56.70843,location,-8.98, 6.55, 31.40
56.82,diamond,-8.50, 6.99, 31.04
56.94,diamond,-7.97, 6.99, 30.86
57,diamond,-7.67, 6.99, 30.85
57.44,diamond,-6.83, 6.58, 30.06
57.68,diamond,-6.92, 5.30, 30.03
57.71033,location,-6.92, 5.16, 30.03
57.82,diamond,-7.11, 4.22, 29.98
57.9,diamond,-7.51, 4.42, 29.90
58.71221,location,-8.33, 4.86, 29.41
59.19643,jump,-7.91, 4.62, 30.08
59.42,diamond,-7.41, 6.57, 31.16
59.71409,location,-8.04, 6.99, 32.26
60.71589,location,-7.63, 3.11, 35.73
60.88293,jump,-7.75, 2.89, 36.21
61.66,diamond,-8.19, 5.95, 40.07
61.71774,location,-8.18, 5.86, 40.17
61.94,diamond,-8.18, 4.82, 40.17
62.1,diamond,-8.18, 3.65, 40.17
62.24,normal button enter,-8.11, 2.32, 40.66
62.71956,location,-7.12, 1.32, 41.14
63.72147,location,-2.68, 1.32, 43.56
64.7233,location,-0.08, 1.32, 47.69
65.72516,location,2.39, 1.32, 51.90
66.72707,location,6.82, 1.32, 53.24
67.72891,location,11.09, 1.32, 54.66
68.73076,location,13.51, 1.32, 51.94
69.73264,location,14.81, 1.32, 47.39
70.14,red key,15.57, 1.32, 45.46
70.7345,location,15.96, 1.32, 47.12
71.7363,location,14.61, 1.32, 51.94
72.73818,location,11.08, 1.32, 54.36
73.7401,location,6.38, 1.32, 53.89
74.74194,location,2.05, 1.32, 52.04
75.02,diamond,0.82, 1.32, 51.40
75.7438,location,-0.47, 1.32, 54.21
75.78,diamond,-0.51, 1.32, 54.40
76.38,diamond,-2.66, 1.32, 56.11
76.74561,location,-4.38, 1.32, 56.41
76.98,diamond,-5.58, 1.32, 56.42
77.56,diamond,-8.48, 1.32, 56.41
77.74755,location,-9.38, 1.32, 56.39
78.3,diamond,-12.18, 1.32, 56.29
78.74926,location,-14.01, 1.32, 55.84
79.14,diamond,-15.16, 1.32, 54.21
79.16,diamond,-15.22, 1.32, 54.13
79.3,diamond,-15.62, 1.32, 53.56
79.32,diamond,-15.68, 1.32, 53.47
79.32,diamond,-15.68, 1.32, 53.47
79.75119,location,-17.50, 1.32, 52.78
79.92,diamond,-18.38, 1.29, 52.59
79.93999,diamond,-18.48, 1.29, 52.58
80.08,diamond,-19.18, 1.29, 52.56
80.1,diamond,-19.28, 1.29, 52.56
80.1,diamond,-19.28, 1.29, 52.56
80.43999,diamond,-20.77, 1.29, 52.89
80.46,diamond,-20.86, 1.29, 52.87
80.72,diamond,-22.11, 1.32, 52.50
80.74,diamond,-22.21, 1.32, 52.47
80.75298,location,-22.21, 1.32, 52.47
80.9,diamond,-22.97, 1.32, 52.61
81,diamond,-23.47, 1.32, 52.60
81.02,diamond,-23.57, 1.32, 52.60
81.32,diamond,-24.79, 1.32, 52.17
81.34,diamond,-24.78, 1.32, 52.07
81.72,diamond,-24.56, 1.32, 50.19
81.74,diamond,-24.57, 1.32, 50.09
81.75499,location,-24.57, 1.32, 50.09
81.92,diamond,-24.94, 1.32, 49.34
81.93999,diamond,-24.94, 1.32, 49.24
81.98,diamond,-24.93, 1.32, 49.04
82.18,diamond,-24.90, 1.32, 48.04
82.2,diamond,-24.90, 1.32, 47.94
82.58,diamond,-24.79, 1.32, 46.05
82.6,diamond,-24.78, 1.32, 45.95
82.75671,location,-24.63, 1.32, 45.26
82.75999,diamond,-24.61, 1.32, 45.17
82.88,diamond,-24.63, 1.32, 44.60
82.9,diamond,-24.66, 1.32, 44.51
83.14,diamond,-24.13, 1.32, 43.81
83.16,diamond,-24.03, 1.32, 43.82
83.36,diamond,-23.03, 1.32, 43.84
83.54,diamond,-22.13, 1.32, 43.85
83.54,diamond,-22.13, 1.32, 43.85
83.74,diamond,-21.13, 1.29, 43.78
83.74,diamond,-21.13, 1.29, 43.78
83.75864,location,-21.13, 1.29, 43.78
83.75999,diamond,-21.04, 1.29, 43.74
84.56,diamond,-17.58, 1.32, 43.04
84.58,diamond,-17.49, 1.32, 43.00
84.7605,location,-16.67, 1.32, 43.25
84.84,diamond,-16.27, 1.32, 43.25
84.84,diamond,-16.27, 1.32, 43.25
84.86,diamond,-16.17, 1.32, 43.26
85.14,diamond,-15.20, 1.32, 43.98
85.16,diamond,-15.20, 1.32, 44.08
85.66,diamond,-15.54, 1.32, 46.56
85.68,diamond,-15.56, 1.32, 46.66
85.76231,location,-15.61, 1.32, 47.05
85.82,diamond,-15.65, 1.32, 47.35
85.84,diamond,-15.66, 1.32, 47.45
85.84,diamond,-15.66, 1.32, 47.45
86.06,diamond,-15.44, 1.32, 48.45
86.18,diamond,-15.23, 1.32, 48.96
86.52,diamond,-15.40, 1.32, 50.63
86.54,diamond,-15.35, 1.32, 50.72
86.72,diamond,-15.66, 1.32, 51.38
86.74,diamond,-15.75, 1.32, 51.42
86.76418,location,-15.85, 1.32, 51.45
87.46,diamond,-17.47, 1.32, 49.30
87.48,diamond,-17.50, 1.32, 49.20
87.76604,location,-17.01, 1.32, 48.07
88.25999,diamond,-16.01, 1.32, 45.88
88.28,diamond,-16.02, 1.32, 45.78
88.76781,location,-17.86, 1.32, 44.84
88.84,diamond,-18.26, 1.29, 44.82
88.86,diamond,-18.36, 1.29, 44.83
89.02,diamond,-19.15, 1.29, 44.95
89.04,diamond,-19.25, 1.29, 44.97
89.66,diamond,-22.19, 1.32, 44.86
89.7698,location,-22.69, 1.32, 44.81
90.36,diamond,-22.70, 1.32, 47.39
90.36,diamond,-22.70, 1.32, 47.39
90.77165,location,-23.35, 1.32, 49.19
90.96,diamond,-23.48, 1.32, 50.18
90.98,diamond,-23.49, 1.32, 50.28
91.56,diamond,-21.31, 1.29, 50.72
91.57999,diamond,-21.21, 1.29, 50.68
91.74,diamond,-20.91, 1.29, 50.07
91.75999,diamond,-20.94, 1.29, 49.97
91.77354,location,-20.94, 1.29, 49.97
92.2,diamond,-21.79, 1.29, 48.05
92.24,diamond,-21.76, 1.29, 47.85
92.56,diamond,-20.62, 1.29, 47.46
92.6,diamond,-20.44, 1.29, 47.56
92.62,diamond,-20.35, 1.29, 47.60
92.77521,location,-19.66, 1.29, 47.57
92.86,diamond,-19.45, 1.29, 48.02
92.88,diamond,-19.41, 1.29, 48.11
93.77719,location,-20.72, 1.29, 50.65
94.779,location,-23.16, 1.32, 54.54
95.02,lock unlockedredKey,-23.91, 1.32, 55.60
95.78098,location,-25.43, 1.32, 56.04
96.7827,location,-27.23, 1.32, 56.01
97.4,hold button enter,-30.33, 1.32, 56.08
97.78461,location,-30.63, 1.32, 56.10
98.78651,location,-30.63, 1.32, 56.10
99.3,diamond,-31.03, 1.32, 56.12
99.78835,location,-33.43, 1.32, 56.16
99.86,hold button leave,-33.83, 1.32, 56.14
99.9553,jump,-34.23, 1.29, 56.15
100.08,diamond,-34.93, 2.54, 56.18
100.28,diamond,-35.93, 3.81, 56.25
100.62,diamond,-37.62, 4.59, 56.40
100.7902,location,-38.42, 4.36, 56.45
100.96,gun,-39.32, 4.15, 56.44
101.18,diamond,-39.72, 4.85, 56.44
101.48,diamond,-39.72, 5.75, 56.44
101.792,location,-39.72, 5.95, 56.44
102.7939,location,-41.95, 1.84, 59.02
103.5454,shoot,-44.68, 1.29, 61.66
103.68,pole sphere activated,-44.75, 1.29, 61.73
103.7958,location,-44.75, 1.29, 61.73
104.7976,location,-41.60, 1.29, 61.00
105.6325,shoot,-37.62, 1.32, 62.33
105.7994,location,-36.86, 1.32, 62.58
105.84,pole sphere activated,-36.76, 1.32, 62.61
106.8013,location,-36.60, 1.29, 59.92
107.3691,jump,-34.73, 1.29, 57.85
107.58,diamond,-33.99, 3.10, 57.03
107.8032,location,-33.70, 4.18, 56.13
108.8051,location,-36.07, 1.29, 56.05
109.8069,location,-38.41, 1.29, 60.46
110.8088,location,-39.86, 1.32, 64.86
111.04,diamond,-39.99, 1.32, 66.04
111.24,diamond,-39.52, 1.32, 66.84
111.38,diamond,-39.48, 1.32, 67.53
111.54,diamond,-39.46, 1.32, 68.33
111.7,diamond,-39.45, 1.32, 69.13
111.8106,location,-39.48, 1.32, 69.63
111.84,diamond,-39.49, 1.32, 69.83
111.98,diamond,-39.60, 1.32, 70.50
112.16,diamond,-40.18, 1.32, 71.19
112.36,diamond,-40.36, 1.32, 72.10
112.5,diamond,-40.22, 1.32, 72.76
112.68,diamond,-39.65, 1.32, 73.39
112.8124,location,-39.58, 1.32, 73.99
112.82,diamond,-39.57, 1.32, 74.09
113,diamond,-39.48, 1.32, 74.98
113.14,diamond,-39.41, 1.32, 75.68
113.3,diamond,-39.33, 1.32, 76.47
113.44,diamond,-39.30, 1.32, 77.17
113.6,diamond,-39.27, 1.32, 77.97
113.76,diamond,-39.32, 1.32, 78.75
113.8144,location,-39.46, 1.32, 78.89
113.9,diamond,-39.79, 1.32, 79.26
114.06,diamond,-39.81, 1.32, 80.04
114.22,diamond,-39.77, 1.32, 80.83
114.36,diamond,-39.77, 1.32, 81.53
114.5,diamond,-39.78, 1.32, 82.23
114.64,diamond,-39.79, 1.32, 82.93
114.8162,location,-39.80, 1.32, 83.73
115.8179,location,-39.78, 1.33, 88.73
116.8199,location,-40.41, 1.33, 89.84
117.8217,location,-39.90, 1.33, 94.90
118.22,diamond,-39.99, 1.33, 96.90
118.24,diamond,-40.00, 1.33, 97.00
118.28,diamond,-40.00, 1.33, 97.20
118.3,diamond,-40.00, 1.33, 97.30
118.32,diamond,-39.99, 1.33, 97.40
118.32,diamond,-39.99, 1.33, 97.40
118.38,diamond,-39.96, 1.33, 97.70
118.4,diamond,-39.94, 1.33, 97.80
118.46,diamond,-39.89, 1.33, 98.09
118.46,diamond,-39.89, 1.33, 98.09
118.46,diamond,-39.89, 1.33, 98.09
118.46,diamond,-39.89, 1.33, 98.09
118.8236,location,-39.29, 1.33, 98.83
119.8255,location,-39.29, 1.33, 98.83
120.8273,location,-39.29, 1.33, 98.83
121.8292,location,-39.29, 1.33, 98.83
122.831,location,-39.29, 1.33, 98.83
123.8329,location,-39.29, 1.33, 98.83
124.8347,location,-39.29, 1.33, 98.83
125.8366,location,-39.29, 1.33, 98.83
126.8385,location,-39.29, 1.33, 98.83
127.8403,location,-39.29, 1.33, 98.83
128.8421,location,-39.29, 1.33, 98.83
129.8441,location,-39.29, 1.33, 98.83
130.8459,location,-39.29, 1.33, 98.83
131.8478,location,-39.29, 1.33, 98.83
132.8496,location,-39.29, 1.33, 98.83
133.8514,location,-40.23, 1.33, 98.40
134.8533,location,-40.36, 1.33, 97.71
135.8552,location,-39.51, 1.33, 97.42
136.857,location,-39.51, 1.33, 97.42
137.8589,location,-40.05, 1.33, 97.08
138.8607,location,-39.64, 1.33, 92.18
138.96,diamond,-39.77, 1.33, 91.75
139.06,diamond,-40.16, 1.33, 91.43
139.54,diamond,-41.13, 1.33, 91.28
139.72,diamond,-42.03, 1.33, 91.23
139.8625,location,-42.37, 1.33, 91.42
140.2,diamond,-42.95, 1.33, 91.97
140.4,diamond,-43.66, 1.33, 92.67
140.62,diamond,-44.43, 1.33, 93.46
140.8,diamond,-45.00, 1.33, 94.15
140.8645,location,-45.19, 1.33, 94.39
141.12,diamond,-45.27, 1.33, 95.61
141.3,diamond,-45.58, 1.33, 96.42
141.48,diamond,-45.76, 1.33, 97.30
141.8663,location,-45.85, 1.33, 97.36
142.8682,location,-45.44, 1.33, 95.94
143.8701,location,-41.82, 1.33, 92.59
144.42,diamond,-39.75, 1.33, 91.53
144.64,diamond,-38.65, 1.33, 91.58
144.86,diamond,-37.68, 1.33, 91.39
144.8718,location,-37.68, 1.33, 91.39
144.98,diamond,-37.15, 1.33, 91.68
145.2,diamond,-36.30, 1.33, 92.37
145.38,diamond,-35.68, 1.33, 93.02
145.6,diamond,-34.94, 1.33, 93.84
145.8,diamond,-34.32, 1.33, 94.62
145.8737,location,-34.20, 1.33, 94.89
146.06,diamond,-34.14, 1.33, 95.89
146.3,diamond,-34.13, 1.33, 97.09
146.5,diamond,-33.93, 1.33, 98.01
146.78,diamond,-33.49, 1.33, 99.21
146.8756,location,-33.55, 1.33, 99.61
147.02,diamond,-33.73, 1.33, 100.39
147.2,diamond,-34.25, 1.33, 101.11
147.42,diamond,-35.02, 1.33, 101.90
147.6,diamond,-35.66, 1.33, 102.53
147.82,diamond,-36.42, 1.33, 103.26
147.8774,location,-36.45, 1.33, 103.45
148.06,diamond,-37.15, 1.33, 103.96
148.3,diamond,-38.29, 1.33, 104.34
148.54,diamond,-39.11, 1.33, 104.58
148.78,diamond,-40.30, 1.33, 104.46
148.8793,location,-40.70, 1.33, 104.38
148.98,diamond,-41.22, 1.33, 104.61
149.24,diamond,-42.31, 1.33, 104.02
149.4,diamond,-42.91, 1.33, 103.53
149.64,diamond,-44.04, 1.33, 103.33
149.8,diamond,-44.53, 1.33, 102.71
149.8812,location,-44.75, 1.33, 102.38
150.04,diamond,-45.20, 1.33, 101.72
150.26,diamond,-45.93, 1.33, 101.05
150.48,diamond,-46.25, 1.33, 100.03
150.883,location,-45.90, 1.33, 98.15
151.8849,location,-48.78, 1.33, 97.79
152.8868,location,-53.49, 1.35, 98.44
153.8886,location,-57.85, 1.35, 100.48
154.8903,location,-62.67, 1.35, 101.78
155.8923,location,-67.26, 1.35, 103.64
156.52,lock unlockedredKey,-69.83, 1.35, 105.51
156.8941,location,-69.93, 1.35, 106.06
157.896,location,-69.93, 1.35, 106.06
158.8978,location,-67.45, 1.35, 108.94
159.18,diamond,-66.55, 1.35, 109.94
159.8997,location,-63.34, 1.35, 109.42
160.2,diamond,-61.78, 1.35, 109.11
160.9016,location,-61.25, 1.35, 112.47
161.02,diamond,-60.90, 1.35, 112.93
161.9035,location,-60.60, 1.35, 117.09
161.96,diamond,-60.69, 1.35, 117.37
162.76,diamond,-64.12, 1.35, 118.48
162.9053,location,-64.53, 1.35, 118.10
163.1391,jump,-64.51, 1.35, 118.08
163.9072,location,-65.35, 4.59, 116.70
164.3914,jump,-65.35, 3.44, 116.70
164.909,location,-65.32, 6.55, 116.40
165.18,diamond,-65.19, 6.55, 115.01
165.18,diamond,-65.19, 6.55, 115.01
165.22,diamond,-65.18, 6.45, 114.81
165.38,diamond,-65.21, 5.82, 114.61
165.9109,location,-65.93, 5.35, 114.95
166.0444,jump,-66.52, 5.35, 115.32
166.9127,location,-68.58, 8.22, 117.01
167.4137,jump,-70.20, 5.80, 117.47
167.86,diamond,-72.42, 8.79, 117.96
167.9146,location,-72.62, 8.90, 117.93
168.14,diamond,-73.61, 9.05, 118.18
168.44,diamond,-73.61, 8.02, 118.18
168.58,diamond,-73.61, 7.08, 118.18
168.7327,jump,-73.61, 6.50, 118.18
168.9164,location,-73.50, 8.04, 118.67
169.32,diamond,-73.88, 9.75, 120.53
169.32,diamond,-73.88, 9.75, 120.53
169.6,diamond,-73.86, 9.43, 120.63
169.8,diamond,-73.86, 8.47, 120.63
169.9183,location,-73.86, 8.18, 120.63
170.0017,jump,-73.60, 8.18, 121.06
170.48,diamond,-72.08, 11.12, 122.92
170.48,diamond,-72.08, 11.12, 122.92
170.5,diamond,-72.09, 11.17, 123.02
170.62,diamond,-71.94, 11.33, 123.55
170.9202,location,-71.54, 10.79, 124.00
171.2206,jump,-71.29, 10.43, 124.54
171.9221,location,-70.33, 13.57, 127.88
172.26,green key,-70.13, 12.44, 129.54
172.9238,location,-69.64, 12.48, 130.32
173.692,jump,-69.29, 12.08, 128.34
173.9257,location,-69.28, 14.03, 127.15
174.68,diamond,-67.42, 14.13, 124.32
174.84,diamond,-66.66, 13.13, 124.07
174.9275,location,-66.29, 12.48, 123.92
174.98,diamond,-66.01, 11.93, 123.82
174.98,diamond,-66.01, 11.93, 123.82
175,diamond,-65.91, 11.74, 123.78
175.06,diamond,-65.63, 11.14, 123.70
175.42,diamond,-66.29, 10.65, 123.81
175.42,diamond,-66.29, 10.65, 123.81
175.92,diamond,-68.59, 10.62, 123.54
175.92,diamond,-68.59, 10.62, 123.54
175.9294,location,-68.59, 10.62, 123.54
176.9312,location,-69.02, 5.91, 118.81
177.9331,location,-68.01, 5.36, 115.08
178.935,location,-67.71, 1.35, 117.35
179.02,diamond,-68.01, 1.35, 116.95
179.1,diamond,-68.27, 1.35, 116.65
179.28,diamond,-68.92, 1.35, 116.24
179.34,diamond,-68.97, 1.35, 115.95
179.52,diamond,-69.00, 1.35, 115.05
179.58,diamond,-68.98, 1.35, 114.75
179.74,diamond,-68.82, 1.35, 114.02
179.8,diamond,-68.83, 1.35, 113.72
179.937,location,-68.60, 1.35, 113.22
180.9388,location,-67.91, 1.35, 109.40
181.9406,location,-67.86, 1.35, 104.86
182.9425,location,-65.73, 1.35, 100.42
183.9443,location,-62.60, 1.35, 96.70
184.9462,location,-61.01, 1.35, 94.35
185.2969,jump,-61.03, 1.35, 93.25
185.948,location,-61.41, 4.68, 90.08
186.5658,jump,-61.81, 8.49, 89.79
186.9499,location,-63.26, 11.19, 88.57
187.5,diamond,-64.92, 10.57, 87.01
187.8,diamond,-65.57, 9.33, 85.73
187.9517,location,-65.68, 9.33, 85.04
188.14,diamond,-65.75, 9.33, 84.05
188.44,diamond,-65.74, 9.33, 82.55
188.76,diamond,-65.73, 9.33, 80.95
188.9535,location,-65.32, 9.33, 80.21
189.08,diamond,-65.34, 9.33, 79.53
189.42,diamond,-65.38, 9.33, 77.85
189.72,diamond,-65.38, 9.33, 76.35
189.9554,location,-65.42, 9.33, 75.25
190.06,diamond,-65.43, 9.33, 74.65
190.48,diamond,-65.70, 9.33, 72.69
190.9572,location,-65.61, 9.33, 70.59
191.4,lock unlockedgreenKey,-65.55, 9.33, 69.99
191.959,location,-65.81, 9.33, 68.91
192.961,location,-64.89, 9.33, 67.68
193.32,diamond,-63.27, 9.33, 66.88
193.36,diamond,-63.09, 9.33, 66.81
193.54,diamond,-62.26, 9.33, 66.46
193.58,diamond,-62.07, 9.33, 66.53
193.62,diamond,-61.88, 9.33, 66.60
193.84,diamond,-60.95, 9.33, 66.23
193.88,diamond,-60.87, 9.33, 66.04
193.9628,location,-60.94, 9.33, 65.68
194.04,diamond,-61.17, 9.33, 65.36
194.08,diamond,-61.30, 9.33, 65.21
194.9647,location,-64.65, 9.33, 63.23
195.12,diamond,-64.77, 9.33, 62.45
195.5,diamond,-66.53, 9.33, 61.94
195.9666,location,-68.82, 9.34, 61.84
196.06,diamond,-69.32, 9.34, 61.87
196.52,diamond,-71.62, 9.34, 61.81
196.9,diamond,-73.52, 9.34, 61.73
196.9684,location,-73.82, 9.34, 61.72
197.46,diamond,-76.31, 9.34, 61.61
197.9,diamond,-78.51, 9.34, 61.59
197.9702,location,-78.81, 9.34, 61.59
198.26,diamond,-80.31, 9.34, 61.58
198.92,yellow key,-83.61, 9.34, 61.57
198.9721,location,-83.81, 9.34, 61.57
199.9739,location,-80.10, 9.34, 61.98
200.9758,location,-75.21, 9.34, 62.46
201.9777,location,-70.25, 9.34, 62.07
202.9794,location,-66.70, 9.33, 64.08
203.9815,location,-66.14, 9.33, 69.13
204.9833,location,-65.88, 9.33, 73.12
205.9851,location,-66.02, 9.33, 75.22
206.987,location,-66.01, 9.33, 80.15
207.9888,location,-66.65, 9.33, 80.37
208.1893,shoot,-66.65, 9.33, 80.37
208.9907,location,-66.65, 9.33, 80.37
209.9925,location,-66.65, 9.33, 80.37
210.076,shoot,-66.65, 9.33, 80.37
210.9945,location,-66.81, 9.33, 81.31
211.1112,shoot,-66.81, 9.33, 81.31
211.9963,location,-66.81, 9.33, 81.31
212.4805,shoot,-66.81, 9.33, 81.31
212.998,location,-66.81, 9.33, 81.31
213.7996,shoot,-66.81, 9.33, 81.31
214,location,-66.81, 9.33, 81.31
214.8682,shoot,-66.81, 9.33, 81.31
215.0019,location,-66.81, 9.33, 81.31
215.937,shoot,-66.81, 9.33, 81.31
216.0037,location,-66.81, 9.33, 81.31
217.0057,location,-66.79, 9.33, 81.03
217.2226,shoot,-66.79, 9.33, 81.03
218.0074,location,-66.79, 9.33, 81.03
218.2746,shoot,-66.79, 9.33, 81.03
219.0093,location,-66.79, 9.33, 81.03
219.2764,shoot,-66.79, 9.33, 81.03
220.0111,location,-66.79, 9.33, 81.03
220.4287,shoot,-66.79, 9.33, 81.03
221.0129,location,-66.79, 9.33, 81.03
221.898,shoot,-66.79, 9.33, 81.03
222.0148,location,-66.79, 9.33, 81.03
223.0165,location,-66.85, 9.33, 81.22
224.0186,location,-65.94, 9.33, 85.50
224.8702,jump,-63.71, 9.33, 87.40
225.0204,location,-63.21, 10.72, 88.03
226.0223,location,-59.68, 10.70, 91.31
227.0242,location,-60.61, 9.18, 94.95
228.026,location,-63.96, 1.35, 92.48
229.0277,location,-67.62, 1.35, 89.19
229.08,lock unlockedyellowKey,-67.88, 1.35, 89.04
230.0296,location,-68.06, 1.35, 89.00
231.0314,location,-68.95, 1.33, 85.42
231.16,diamond,-68.98, 1.33, 84.73
231.6,diamond,-68.78, 1.33, 82.54
232.0334,location,-68.64, 1.33, 80.44
232.12,diamond,-68.61, 1.33, 79.94
232.64,diamond,-68.62, 1.33, 77.35
233.0351,location,-68.60, 1.33, 75.45
233.24,diamond,-68.68, 1.33, 74.35
234.0371,location,-71.29, 1.33, 75.91
234.2208,jump,-72.24, 1.33, 76.22
234.98,diamond,-75.93, 4.39, 77.11
234.98,diamond,-75.93, 4.39, 77.11
234.98,diamond,-75.93, 4.39, 77.11
235.0389,location,-76.12, 4.32, 77.16
235.04,diamond,-76.22, 4.27, 77.19
235.08,diamond,-76.41, 4.15, 77.24
235.1,diamond,-76.51, 4.09, 77.27
235.12,diamond,-76.51, 4.02, 77.27
235.26,diamond,-76.51, 3.34, 77.27
235.34,diamond,-76.51, 2.82, 77.27
235.4,diamond,-76.60, 2.37, 77.31
235.42,diamond,-76.69, 2.21, 77.35
235.44,diamond,-76.78, 2.05, 77.39
235.5,diamond,-77.06, 2.05, 77.50
235.5,diamond,-77.06, 2.05, 77.50
235.5,diamond,-77.06, 2.05, 77.50
235.52,diamond,-77.16, 2.05, 77.54
235.52,diamond,-77.16, 2.05, 77.54
