czas,bzdura,x,y,z
130.082,jump,-0.46, 1.32, 55.27
130.5159,location,-2.51, 4.09, 55.74
131.16,diamond,-3.20, 3.09, 55.83
131.5169,location,-4.90, 1.32, 55.80
131.66,diamond,-5.69, 1.32, 55.85
132.24,diamond,-8.54, 1.32, 56.36
132.5181,location,-8.74, 1.32, 56.34
133.5192,location,-8.21, 1.32, 56.94
133.953,jump,-10.12, 1.32, 55.97
134.5203,location,-11.81, 4.55, 56.06
135.14,diamond,-13.37, 2.43, 55.22
135.5214,location,-13.32, 1.32, 56.20
136.5225,location,-8.53, 1.32, 57.19
137.4569,jump,-12.17, 1.32, 56.71
137.5237,location,-12.53, 2.07, 56.54
138.52,diamond,-15.15, 3.36, 53.65
138.5248,location,-15.15, 3.36, 53.65
138.66,diamond,-15.33, 2.34, 52.98
138.7,diamond,-15.34, 1.99, 52.78
138.7,diamond,-15.34, 1.99, 52.78
138.76,diamond,-15.36, 1.43, 52.48
138.8918,jump,-15.28, 1.32, 51.89
139.5259,location,-15.12, 4.58, 48.75
140.08,diamond,-15.54, 2.38, 45.98
140.16,diamond,-15.52, 1.69, 45.58
140.22,diamond,-15.51, 1.32, 45.28
140.22,diamond,-15.51, 1.32, 45.28
140.36,diamond,-15.49, 1.32, 44.59
140.38,diamond,-15.50, 1.32, 44.49
140.48,diamond,-15.70, 1.32, 44.04
140.5,diamond,-15.78, 1.32, 43.98
140.527,location,-15.87, 1.32, 43.94
140.74,diamond,-16.35, 1.32, 44.06
141.0109,jump,-17.64, 1.32, 44.13
141.1,diamond,-18.13, 2.23, 44.04
141.5281,location,-20.19, 4.43, 43.80
142.06,diamond,-22.86, 3.38, 44.07
142.1,diamond,-23.06, 3.12, 44.07
142.18,diamond,-23.16, 2.55, 44.07
142.26,diamond,-23.16, 1.87, 44.07
142.3,diamond,-23.16, 1.50, 44.07
142.5,diamond,-23.44, 1.32, 44.78
142.5293,location,-23.45, 1.32, 44.88
142.54,diamond,-23.46, 1.32, 44.98
142.84,diamond,-23.43, 1.32, 46.47
142.86,diamond,-23.42, 1.32, 46.57
143.02,diamond,-23.36, 1.32, 47.37
143.04,diamond,-23.37, 1.32, 47.47
143.06,diamond,-23.40, 1.32, 47.56
143.22,diamond,-23.81, 1.32, 48.24
143.24,diamond,-23.87, 1.32, 48.33
143.28,diamond,-23.98, 1.32, 48.50
143.3,diamond,-24.03, 1.32, 48.58
143.5304,location,-24.58, 1.32, 49.53
143.64,diamond,-24.58, 1.32, 50.13
143.66,diamond,-24.56, 1.32, 50.22
143.84,diamond,-24.40, 1.32, 51.11
143.94,diamond,-24.31, 1.32, 51.60
143.96,diamond,-24.28, 1.32, 51.70
144.06,diamond,-24.06, 1.32, 52.14
144.08,diamond,-24.01, 1.32, 52.23
144.52,diamond,-22.27, 1.32, 52.17
144.5315,location,-22.27, 1.32, 52.17
144.54,diamond,-22.20, 1.32, 52.10
144.8,diamond,-21.25, 1.29, 51.23
144.82,diamond,-21.15, 1.29, 51.21
144.88,diamond,-20.85, 1.29, 51.20
145.04,diamond,-20.07, 1.29, 51.36
145.06,diamond,-19.98, 1.29, 51.40
145.5326,location,-17.88, 1.32, 52.30
145.6,diamond,-17.48, 1.32, 52.36
145.62,diamond,-17.38, 1.32, 52.37
145.62,diamond,-17.38, 1.32, 52.37
145.64,diamond,-17.28, 1.32, 52.36
146.12,diamond,-16.31, 1.32, 50.32
146.14,diamond,-16.30, 1.32, 50.22
146.3,diamond,-16.16, 1.32, 49.43
146.4,diamond,-16.08, 1.32, 48.94
146.42,diamond,-16.06, 1.32, 48.84
146.52,diamond,-15.98, 1.32, 48.35
146.5338,location,-15.98, 1.32, 48.35
146.54,diamond,-15.96, 1.32, 48.25
147.44,diamond,-18.65, 1.29, 45.27
147.5349,location,-19.03, 1.29, 45.15
147.54,diamond,-19.12, 1.29, 45.12
147.56,diamond,-19.22, 1.29, 45.09
147.6,diamond,-19.41, 1.29, 45.04
147.78,diamond,-20.24, 1.29, 44.70
147.8,diamond,-20.33, 1.29, 44.65
147.9,diamond,-20.68, 1.29, 44.30
147.94,diamond,-20.78, 1.29, 44.12
148.5359,location,-19.47, 1.29, 43.60
149.4,diamond,-17.67, 1.32, 47.36
149.42,diamond,-17.62, 1.32, 47.44
149.5371,location,-17.54, 1.32, 47.93
149.76,diamond,-18.50, 1.29, 48.43
149.8,diamond,-18.70, 1.29, 48.40
149.8,diamond,-18.70, 1.29, 48.40
149.84,diamond,-18.90, 1.29, 48.37
149.88,diamond,-19.10, 1.29, 48.35
150.06,diamond,-19.99, 1.29, 48.22
150.08,diamond,-20.09, 1.29, 48.21
150.08,diamond,-20.09, 1.29, 48.21
150.12,diamond,-20.29, 1.29, 48.18
150.5382,location,-21.09, 1.29, 49.50
150.9,diamond,-22.27, 1.32, 50.61
150.92,diamond,-22.37, 1.32, 50.63
151.5394,location,-20.97, 1.29, 51.88
151.58,diamond,-20.80, 1.29, 52.13
151.6,diamond,-20.75, 1.29, 52.22
152.5405,location,-20.16, 1.29, 50.19
153.5416,location,-22.76, 1.32, 45.92
153.92,diamond,-23.88, 1.32, 44.39
153.94,diamond,-23.94, 1.32, 44.30
154.5427,location,-23.79, 1.32, 44.91
154.9264,jump,-23.75, 1.32, 46.56
155.5438,location,-23.89, 4.53, 49.59
156.545,location,-24.25, 1.32, 54.17
156.7,lock unlockedredKey,-24.84, 1.32, 54.72
157.5461,location,-25.44, 1.32, 55.66
158.5472,location,-24.58, 1.32, 55.94
158.6306,jump,-24.98, 1.32, 55.91
159.5483,location,-29.57, 2.52, 55.79
159.74,hold button enter,-30.53, 1.43, 56.06
159.84,diamond,-31.01, 1.32, 56.21
160.5494,location,-32.00, 1.32, 56.21
161.5505,location,-32.80, 1.32, 56.18
162.18,hold button leave,-32.79, 1.32, 54.48
162.5516,location,-33.11, 1.32, 53.13
163.54,hold button enter,-32.81, 1.32, 54.80
163.5527,location,-32.81, 1.32, 54.80
164.46,hold button leave,-32.51, 1.32, 54.36
164.5539,location,-32.50, 1.32, 53.96
165.555,location,-33.18, 1.32, 51.78
166.5561,location,-33.72, 1.31, 48.56
166.8231,jump,-35.10, 1.32, 48.51
167.5573,location,-38.64, 4.47, 49.14
168.5584,location,-43.55, 1.32, 49.47
168.7586,jump,-44.52, 1.32, 49.24
169.5595,location,-45.89, 4.51, 48.92
170.5606,location,-45.18, 1.29, 51.35
171.5617,location,-46.62, 1.31, 49.55
172.5629,location,-46.13, 1.31, 50.19
173.1301,jump,-47.31, 1.31, 48.55
173.564,location,-47.28, 4.22, 48.45
174.5651,location,-45.35, 1.32, 47.37
175.5662,location,-46.05, 1.31, 48.51
175.8498,jump,-45.73, 1.32, 49.83
176.5673,location,-48.09, 4.55, 50.15
177.5684,location,-48.02, 1.31, 47.45
177.7519,jump,-48.05, 1.31, 47.46
178.5695,location,-48.81, 4.24, 49.33
179.5707,location,-48.53, 1.32, 52.94
180.5718,location,-47.12, 1.32, 56.25
181.5729,location,-45.80, 1.29, 59.54
182.5741,location,-41.19, 1.29, 58.59
183.5751,location,-36.60, 1.29, 59.20
183.9589,jump,-35.00, 1.29, 58.24
184.5763,location,-34.00, 4.61, 56.84
184.7,diamond,-33.89, 4.56, 56.15
185.16,hold button enter,-32.09, 2.33, 56.30
185.5774,location,-31.81, 1.32, 56.19
186.5785,location,-32.30, 1.32, 56.30
187.5796,location,-32.30, 1.32, 56.30
188.5807,location,-32.30, 1.32, 56.30
189.5818,location,-32.30, 1.32, 56.30
190.5829,location,-32.90, 1.32, 56.29
190.6497,jump,-33.20, 1.32, 56.29
190.72,hold button leave,-33.60, 2.06, 56.29
190.84,diamond,-34.20, 2.99, 56.28
191.18,diamond,-35.90, 4.46, 56.24
191.5,diamond,-37.50, 4.27, 56.22
191.5841,location,-37.90, 3.97, 56.23
191.88,gun,-39.40, 4.35, 56.26
192.06,diamond,-40.00, 4.85, 56.28
192.34,diamond,-40.00, 5.75, 56.28
192.5852,location,-40.00, 5.95, 56.28
193.5863,location,-40.00, 5.95, 56.28
194.5874,location,-40.00, 5.95, 56.28
195.4551,shoot,-40.00, 5.95, 56.28
195.5886,location,-40.00, 5.95, 56.28
196.5897,location,-40.00, 5.95, 56.28
197.5908,location,-40.00, 5.95, 56.28
198.5919,location,-40.00, 5.95, 56.28
199.2093,shoot,-40.00, 5.95, 56.28
199.58,pole sphere activated,-40.00, 5.95, 56.28
199.593,location,-40.00, 5.95, 56.28
200.5941,location,-40.00, 5.95, 56.28
201.5953,location,-40.00, 5.95, 56.28
201.5953,shoot,-40.00, 5.95, 56.28
202.5964,location,-40.00, 5.95, 56.28
203.5975,location,-40.00, 5.95, 56.28
203.6142,shoot,-40.00, 5.95, 56.28
204.5986,location,-40.00, 5.95, 56.28
205.5998,location,-40.00, 5.95, 56.28
205.7165,shoot,-40.00, 5.95, 56.28
206.14,pole sphere activated,-40.00, 5.95, 56.28
206.6009,location,-40.00, 5.95, 56.28
207.602,location,-39.03, 2.28, 59.12
208.6031,location,-40.06, 1.32, 63.99
209.02,diamond,-39.95, 1.32, 66.06
209.18,diamond,-39.75, 1.32, 66.83
209.32,diamond,-39.72, 1.32, 67.53
209.46,diamond,-39.72, 1.32, 68.23
209.6042,location,-39.72, 1.32, 68.93
209.62,diamond,-39.72, 1.32, 69.03
209.76,diamond,-39.72, 1.32, 69.73
209.9,diamond,-39.72, 1.32, 70.43
210.06,diamond,-39.71, 1.32, 71.23
210.2,diamond,-39.71, 1.32, 71.93
210.34,diamond,-39.71, 1.32, 72.63
210.48,diamond,-39.74, 1.32, 73.33
210.6053,location,-39.77, 1.32, 73.93
210.64,diamond,-39.78, 1.32, 74.13
210.8,diamond,-39.82, 1.32, 74.93
210.94,diamond,-39.83, 1.32, 75.63
211.08,diamond,-39.84, 1.32, 76.33
211.22,diamond,-39.85, 1.32, 77.03
211.38,diamond,-39.86, 1.32, 77.83
211.54,diamond,-39.87, 1.32, 78.63
211.6065,location,-39.87, 1.32, 78.93
211.66,diamond,-39.88, 1.32, 79.23
211.82,diamond,-39.89, 1.32, 80.03
211.98,diamond,-39.90, 1.32, 80.83
212.12,diamond,-39.89, 1.32, 81.53
212.26,diamond,-39.85, 1.32, 82.22
212.4,diamond,-39.80, 1.32, 82.92
212.6076,location,-39.76, 1.32, 83.92
213.6087,location,-39.94, 1.33, 88.92
214.3929,jump,-39.88, 1.33, 92.82
214.6098,location,-39.84, 3.15, 93.92
215.6109,location,-38.91, 2.28, 92.77
216.5954,jump,-35.44, 1.33, 95.22
216.6121,location,-35.36, 1.53, 95.27
217.6132,location,-35.91, 3.67, 99.61
218.4474,jump,-38.93, 1.33, 102.12
218.6143,location,-39.71, 2.72, 102.25
219.6154,location,-43.77, 2.66, 100.20
219.7655,jump,-44.12, 1.33, 99.51
220.6165,location,-44.82, 4.27, 95.88
221.6176,location,-43.34, 1.33, 94.70
222.6187,location,-44.82, 1.33, 98.58
223.5698,jump,-44.51, 1.33, 97.99
223.6199,location,-44.51, 1.72, 98.03
224.621,location,-44.33, 3.39, 99.06
225.4886,jump,-44.06, 1.33, 95.55
225.6221,location,-43.65, 2.57, 95.00
226.6233,location,-41.12, 2.78, 95.12
227.2239,jump,-41.11, 1.33, 95.40
227.6244,location,-39.71, 2.30, 96.69
227.68,diamond,-39.60, 2.50, 96.97
227.7,diamond,-39.57, 2.56, 97.07
228.04,diamond,-39.51, 2.57, 97.46
228.04,diamond,-39.51, 2.57, 97.46
228.1,diamond,-39.49, 2.39, 97.76
228.12,diamond,-39.49, 2.32, 97.86
228.14,diamond,-39.49, 2.25, 97.96
228.14,diamond,-39.49, 2.25, 97.96
228.3,diamond,-39.58, 1.41, 98.75
228.3,diamond,-39.58, 1.41, 98.75
228.6255,location,-39.62, 1.33, 98.95
228.76,diamond,-39.65, 1.33, 98.35
228.78,diamond,-39.72, 1.33, 98.28
228.9759,jump,-40.62, 1.33, 98.33
229.6266,location,-41.17, 3.05, 98.28
230.6277,location,-41.17, 1.33, 98.28
231.6288,location,-40.90, 1.33, 97.05
232.63,location,-40.90, 1.33, 97.05
233.6311,location,-40.90, 1.33, 97.05
234.6322,location,-40.90, 1.33, 97.05
235.6333,location,-40.32, 1.33, 97.87
235.7001,shoot,-40.32, 1.33, 97.87
236.6344,location,-40.32, 1.33, 97.87
236.7178,shoot,-40.32, 1.33, 97.87
237.6356,location,-40.32, 1.33, 97.87
237.769,shoot,-40.32, 1.33, 97.87
238.6367,location,-40.32, 1.33, 97.87
239.0038,shoot,-40.32, 1.33, 97.87
239.6378,location,-40.32, 1.33, 97.87
240.1217,shoot,-40.32, 1.33, 97.87
240.6389,location,-40.32, 1.33, 97.87
241.64,location,-40.32, 1.33, 97.87
241.7735,shoot,-40.32, 1.33, 97.87
242.6411,location,-40.32, 1.33, 97.87
242.8414,shoot,-40.32, 1.33, 97.87
243.6423,location,-40.32, 1.33, 97.87
243.9426,shoot,-40.32, 1.33, 97.87
244.6434,location,-40.32, 1.33, 97.87
244.9437,shoot,-40.32, 1.33, 97.87
245.6445,location,-40.32, 1.33, 97.87
246.6456,location,-39.83, 1.33, 97.95
247.6468,location,-39.50, 1.33, 97.90
248.6479,location,-40.49, 1.33, 93.08
248.9,diamond,-40.37, 1.33, 91.78
248.92,diamond,-40.37, 1.33, 91.68
249.18,diamond,-41.14, 1.33, 90.97
249.36,diamond,-42.02, 1.33, 91.16
249.6,diamond,-43.03, 1.33, 91.79
249.649,location,-43.17, 1.33, 91.92
249.78,diamond,-43.69, 1.33, 92.40
250.02,diamond,-44.68, 1.33, 93.07
250.24,diamond,-45.55, 1.33, 93.74
250.48,diamond,-46.14, 1.33, 94.78
250.6501,location,-46.48, 1.33, 95.50
250.66,diamond,-46.51, 1.33, 95.60
250.9,diamond,-46.57, 1.33, 96.79
251.12,diamond,-46.52, 1.33, 97.88
251.36,diamond,-46.49, 1.33, 99.08
251.56,diamond,-46.24, 1.33, 100.05
251.6512,location,-46.12, 1.33, 100.43
251.78,diamond,-45.86, 1.33, 101.08
251.96,diamond,-45.30, 1.33, 101.78
252.18,diamond,-44.58, 1.33, 102.62
252.34,diamond,-44.06, 1.33, 103.22
252.58,diamond,-43.07, 1.33, 103.85
252.6523,location,-42.79, 1.33, 103.96
252.74,diamond,-42.32, 1.33, 104.14
252.98,diamond,-41.19, 1.33, 104.53
253.14,diamond,-40.40, 1.33, 104.63
253.38,diamond,-39.20, 1.33, 104.59
253.58,diamond,-38.21, 1.33, 104.48
253.6535,location,-37.92, 1.33, 104.39
253.82,diamond,-37.10, 1.33, 104.01
254,diamond,-36.32, 1.33, 103.57
254.24,diamond,-35.37, 1.33, 102.85
254.42,diamond,-34.80, 1.33, 102.15
254.64,diamond,-34.16, 1.33, 101.25
254.6546,location,-34.16, 1.33, 101.25
254.96,diamond,-33.54, 1.33, 99.79
255.18,diamond,-33.35, 1.33, 98.71
255.4,diamond,-33.34, 1.33, 97.61
255.64,diamond,-33.49, 1.33, 96.42
255.6557,location,-33.49, 1.33, 96.42
255.84,diamond,-33.71, 1.33, 95.45
256.08,diamond,-34.32, 1.33, 94.42
256.26,diamond,-34.82, 1.33, 93.67
256.48,diamond,-35.50, 1.33, 92.81
256.62,diamond,-36.02, 1.33, 92.33
256.6568,location,-36.09, 1.33, 92.27
256.84,diamond,-36.86, 1.33, 91.63
257.08,diamond,-37.91, 1.33, 91.07
257.658,location,-40.51, 1.33, 91.53
258.6591,location,-44.16, 1.33, 94.69
259.6602,location,-48.59, 1.33, 96.52
260.0272,jump,-50.39, 1.35, 96.40
260.6613,location,-53.21, 3.04, 97.30
261.6624,location,-57.08, 1.35, 95.63
262.6635,location,-58.20, 1.35, 95.35
263.6646,location,-58.28, 1.35, 95.50
264.4155,jump,-59.59, 1.35, 98.73
264.6658,location,-60.51, 3.43, 99.64
265.6669,location,-64.19, 1.98, 103.02
266.668,location,-67.82, 1.35, 106.43
266.68,lock unlockedredKey,-67.82, 1.35, 106.43
267.6691,location,-68.21, 1.35, 104.62
268.6702,location,-69.06, 1.35, 106.24
269.6714,location,-67.91, 1.35, 107.26
270.6725,location,-68.76, 1.35, 108.01
271.4,diamond,-66.47, 1.35, 109.85
271.4233,jump,-66.38, 1.35, 109.90
271.6736,location,-65.26, 3.27, 110.31
272.64,diamond,-62.42, 2.13, 109.76
272.6747,location,-62.42, 1.96, 109.76
273.6758,location,-61.40, 1.35, 110.30
273.9261,shoot,-60.88, 1.35, 109.22
274.677,location,-60.88, 1.35, 109.22
275.4779,jump,-64.86, 1.35, 108.97
275.6781,location,-65.86, 3.05, 108.92
276.6792,location,-68.73, 2.49, 108.31
277.0964,jump,-68.07, 1.35, 106.36
277.6803,location,-66.53, 4.63, 103.79
278.6814,location,-66.05, 1.35, 105.90
279.6325,jump,-68.97, 1.35, 107.53
279.6826,location,-69.22, 1.92, 107.69
280.64,diamond,-73.34, 2.92, 109.61
280.6837,location,-73.34, 2.70, 109.61
281.5,diamond,-76.32, 1.35, 109.83
281.6848,location,-77.06, 1.35, 110.31
281.7849,jump,-77.37, 1.35, 110.71
281.96,diamond,-77.71, 2.87, 111.54
282.34,diamond,-76.92, 4.48, 113.08
282.6859,location,-76.29, 4.09, 114.59
282.82,diamond,-76.28, 3.42, 115.29
283.14,diamond,-76.56, 1.35, 116.77
283.687,location,-77.70, 1.35, 117.31
284.56,diamond,-77.55, 1.35, 114.99
284.6881,location,-77.62, 1.35, 114.40
285.0219,jump,-76.45, 1.35, 113.52
285.6892,location,-76.06, 4.53, 113.98
286.6904,location,-75.49, 1.35, 117.29
287.6915,location,-74.89, 1.35, 120.78
287.9918,jump,-74.89, 1.35, 120.78
288.6926,location,-74.89, 4.60, 121.00
289.3767,jump,-74.89, 3.92, 121.00
289.6937,location,-74.89, 6.35, 121.11
290.6948,location,-74.89, 4.62, 120.44
291.696,location,-73.59, 1.35, 119.89
292.1632,jump,-72.93, 1.35, 119.78
292.6971,location,-70.94, 4.42, 119.19
293.6982,location,-69.45, 1.35, 117.88
293.72,diamond,-69.34, 1.35, 117.72
293.8,diamond,-69.13, 1.35, 117.38
293.9485,jump,-68.93, 1.35, 116.71
294.04,diamond,-68.88, 1.92, 116.21
294.04,diamond,-68.88, 1.92, 116.21
294.28,diamond,-68.78, 1.92, 115.02
