czas,bzdura,x,y,z
52.7177,location,0.02, 1.32, 28.28
53.71955,location,0.28, 1.32, 31.32
53.72,diamond,0.22, 1.32, 31.40
54.5,diamond,0.47, 1.32, 34.97
54.72144,location,-0.30, 1.32, 35.72
55.24,diamond,-0.37, 1.32, 38.32
55.72325,location,-0.19, 1.32, 40.70
55.94,diamond,-0.62, 1.32, 41.65
56.72515,location,0.59, 1.32, 40.63
57.72697,location,1.30, 1.32, 37.05
58.72875,location,1.03, 1.32, 32.07
59.73072,location,0.52, 1.32, 27.10
59.89769,jump,0.45, 1.32, 26.31
60.73254,location,0.20, 4.41, 22.12
61.73435,jump,0.06, 0.83, 19.25
61.73435,location,0.06, 0.83, 19.25
62.58,diamond,0.21, 3.83, 14.96
62.73624,location,0.23, 3.26, 14.76
63.73808,location,0.33, 2.21, 16.44
64.42272,jump,0.28, 0.52, 19.94
64.73991,location,0.27, 2.77, 21.44
65.74186,location,1.54, 1.29, 25.84
66.74354,location,5.73, 1.30, 28.22
67.26,normal button enter,7.18, 1.32, 30.38
67.42,diamond,7.66, 1.32, 31.01
67.74545,location,7.84, 1.32, 31.37
68.02936,jump,7.84, 1.32, 31.37
68.12,diamond,7.84, 2.23, 31.37
68.24,diamond,7.84, 3.12, 31.37
68.7474,location,6.73, 4.53, 32.51
69.74931,location,2.42, 1.30, 33.37
70.75118,location,-1.70, 1.32, 34.46
71.04,diamond,-2.76, 1.32, 33.89
71.2,diamond,-2.93, 1.32, 33.19
71.2,diamond,-2.93, 1.32, 33.19
71.28,diamond,-2.84, 1.32, 32.80
71.42,diamond,-3.13, 1.32, 32.27
71.55263,jump,-3.71, 1.32, 32.37
71.75288,location,-4.22, 3.02, 32.77
72.16,diamond,-6.06, 4.60, 31.78
72.18,diamond,-6.15, 4.61, 31.74
72.18,diamond,-6.15, 4.61, 31.74
72.2,diamond,-6.24, 4.61, 31.69
72.4,diamond,-7.22, 4.32, 31.58
72.42,diamond,-7.32, 4.26, 31.58
72.48,diamond,-7.62, 4.41, 31.60
72.5,diamond,-7.72, 4.46, 31.60
72.62128,jump,-8.32, 4.76, 31.63
72.7,diamond,-8.72, 5.49, 31.62
72.72,diamond,-8.82, 5.66, 31.61
72.75486,location,-8.91, 5.82, 31.58
73,diamond,-9.09, 6.99, 30.57
73.1,diamond,-8.68, 6.99, 30.27
73.24,diamond,-8.08, 6.99, 29.92
73.5,diamond,-7.24, 6.59, 30.14
73.5,diamond,-7.24, 6.59, 30.14
73.7,diamond,-8.05, 5.59, 30.60
73.75671,location,-8.24, 5.32, 30.63
74.66,diamond,-8.00, 4.65, 30.50
74.75847,location,-7.77, 4.51, 30.82
74.97561,jump,-7.77, 4.51, 30.82
75.2,diamond,-7.58, 6.47, 31.29
75.76041,location,-7.19, 6.85, 33.74
76.76226,location,-8.12, 1.51, 38.10
76.84,normal button enter,-8.24, 1.32, 38.45
77.02,diamond,-8.41, 1.32, 39.27
77.24646,jump,-8.33, 1.32, 40.07
77.32,diamond,-8.33, 2.05, 40.07
77.43999,diamond,-8.33, 2.98, 40.07
77.76411,location,-7.55, 4.40, 40.46
78.76592,location,-3.52, 1.32, 42.97
79.7678,location,-0.74, 1.32, 47.06
80.76955,location,2.07, 1.32, 50.99
81.77146,location,6.16, 1.32, 53.85
82.77335,location,10.73, 1.32, 53.79
83.77515,location,13.97, 1.32, 50.96
84.77706,location,15.55, 1.32, 46.22
84.92,red key,15.78, 1.32, 45.45
85.7789,location,16.32, 1.32, 43.63
86.78082,location,15.96, 1.32, 47.19
87.78271,location,13.99, 1.32, 51.58
88.78447,location,10.30, 1.32, 54.06
89.78643,location,5.60, 1.32, 53.44
90.78819,location,1.12, 1.32, 51.66
90.84,diamond,0.85, 1.32, 51.66
91.52,diamond,-0.66, 1.32, 54.34
91.79013,location,-1.55, 1.32, 55.29
92.1,diamond,-2.68, 1.32, 56.15
92.68,diamond,-5.58, 1.32, 56.11
92.79193,location,-6.08, 1.32, 56.10
93.32,diamond,-8.60, 1.32, 56.55
93.79376,location,-10.89, 1.32, 56.49
94.04,diamond,-12.19, 1.32, 56.45
94.79562,location,-14.75, 1.32, 54.62
94.88,diamond,-14.99, 1.32, 54.18
94.9,diamond,-15.04, 1.32, 54.09
95.06,diamond,-15.42, 1.32, 53.39
95.1,diamond,-15.52, 1.32, 53.22
95.14,diamond,-15.62, 1.32, 53.04
95.24,diamond,-15.89, 1.32, 52.62
95.28,diamond,-16.01, 1.32, 52.46
95.28,diamond,-16.01, 1.32, 52.46
95.3,diamond,-16.07, 1.32, 52.38
95.79746,location,-17.56, 1.32, 50.50
96.04,diamond,-18.51, 1.29, 49.61
96.06,diamond,-18.59, 1.29, 49.55
96.24,diamond,-19.27, 1.29, 48.96
96.34,diamond,-19.64, 1.29, 48.63
96.36,diamond,-19.72, 1.29, 48.56
96.38,diamond,-19.79, 1.29, 48.50
96.43999,diamond,-20.02, 1.29, 48.30
96.43999,diamond,-20.02, 1.29, 48.30
96.46,diamond,-20.09, 1.29, 48.23
96.79937,location,-21.29, 1.29, 47.17
97.14,diamond,-22.63, 1.32, 45.97
97.16,diamond,-22.70, 1.32, 45.90
97.34,diamond,-23.27, 1.32, 45.21
97.4,diamond,-23.46, 1.32, 44.97
97.42,diamond,-23.52, 1.32, 44.89
97.54,diamond,-23.88, 1.32, 44.41
97.54,diamond,-23.88, 1.32, 44.41
97.56,diamond,-23.94, 1.32, 44.33
97.72,diamond,-24.15, 1.32, 43.63
97.80117,location,-23.78, 1.32, 43.56
98.28,diamond,-22.24, 1.32, 44.19
98.3,diamond,-22.15, 1.32, 44.15
98.54,diamond,-21.28, 1.29, 43.57
98.56,diamond,-21.18, 1.29, 43.59
98.6,diamond,-20.98, 1.29, 43.62
98.78,diamond,-20.09, 1.29, 43.76
98.8,diamond,-19.99, 1.29, 43.78
98.80311,location,-19.99, 1.29, 43.78
99.28,diamond,-17.61, 1.32, 43.79
99.3,diamond,-17.51, 1.32, 43.78
99.46,diamond,-16.76, 1.32, 43.51
99.56,diamond,-16.31, 1.32, 43.31
99.57999,diamond,-16.21, 1.32, 43.29
99.80496,location,-15.36, 1.32, 43.92
99.82,diamond,-15.32, 1.32, 44.01
99.84,diamond,-15.29, 1.32, 44.10
100.08,diamond,-15.57, 1.32, 45.19
100.1,diamond,-15.64, 1.32, 45.26
100.34,diamond,-15.98, 1.32, 46.32
100.36,diamond,-15.98, 1.32, 46.42
100.54,diamond,-15.97, 1.32, 47.32
100.58,diamond,-15.93, 1.32, 47.51
100.6,diamond,-15.91, 1.32, 47.61
100.8067,location,-15.29, 1.32, 48.32
100.88,diamond,-15.34, 1.32, 48.68
100.9,diamond,-15.39, 1.32, 48.77
101.16,diamond,-16.30, 1.32, 48.80
101.18,diamond,-16.28, 1.32, 48.70
101.8087,location,-18.06, 1.31, 47.02
102.22,diamond,-19.20, 1.29, 45.82
102.26,diamond,-19.40, 1.29, 45.80
102.8105,location,-21.41, 1.29, 46.27
103.22,diamond,-23.09, 1.32, 47.14
103.24,diamond,-23.19, 1.32, 47.14
103.38,diamond,-23.88, 1.32, 47.26
103.5,diamond,-24.41, 1.32, 47.53
103.5,diamond,-24.41, 1.32, 47.53
103.68,diamond,-24.38, 1.32, 48.34
103.7,diamond,-24.35, 1.32, 48.43
103.8123,location,-24.23, 1.32, 48.92
104.08,diamond,-23.98, 1.32, 50.30
104.1,diamond,-23.97, 1.32, 50.40
104.12,diamond,-23.98, 1.32, 50.50
104.14,diamond,-23.98, 1.32, 50.60
104.22,diamond,-24.02, 1.32, 50.99
104.36,diamond,-24.07, 1.32, 51.69
104.38,diamond,-24.07, 1.32, 51.79
104.44,diamond,-24.02, 1.32, 52.09
104.46,diamond,-23.99, 1.32, 52.18
104.8142,location,-22.67, 1.32, 53.04
105,diamond,-21.68, 1.29, 52.90
105.02,diamond,-21.59, 1.29, 52.88
105.1,diamond,-21.19, 1.29, 52.83
105.12,diamond,-21.09, 1.29, 52.82
105.14,diamond,-20.99, 1.29, 52.81
105.34,diamond,-20.01, 1.29, 52.63
105.36,diamond,-19.93, 1.29, 52.58
105.68,diamond,-19.16, 1.29, 51.23
105.72,diamond,-19.27, 1.29, 51.07
105.8161,location,-19.61, 1.29, 50.87
106.8179,location,-21.86, 1.30, 49.11
106.88,diamond,-22.18, 1.32, 48.87
106.9,diamond,-22.26, 1.32, 48.81
107.8197,location,-22.78, 1.32, 51.61
108.8,lock unlockedredKey,-25.07, 1.32, 54.65
108.8216,location,-25.13, 1.32, 54.72
109.8234,location,-25.29, 1.32, 55.69
110.8254,location,-28.07, 1.32, 55.89
111.28,hold button enter,-30.36, 1.32, 55.95
111.42,diamond,-31.06, 1.32, 56.02
111.8272,location,-31.06, 1.32, 56.02
112.8291,location,-31.06, 1.32, 56.02
113.831,location,-33.26, 1.32, 56.08
113.94,hold button leave,-33.85, 1.32, 56.11
113.998,jump,-34.05, 1.31, 56.12
114.12,diamond,-34.75, 2.56, 56.13
114.34,diamond,-35.85, 3.94, 56.16
114.7,diamond,-37.65, 4.62, 56.21
114.8328,location,-38.25, 4.41, 56.23
115.04,gun,-39.35, 4.20, 56.27
115.26,diamond,-39.75, 4.80, 56.34
115.56,diamond,-39.75, 5.70, 56.34
115.8346,location,-39.75, 5.90, 56.34
116.8365,location,-37.61, 2.47, 58.14
117.7049,shoot,-34.53, 1.29, 61.28
117.8383,location,-34.13, 1.30, 61.72
117.94,pole sphere activated,-33.73, 1.32, 62.17
118.8401,location,-37.17, 1.32, 63.06
119.625,shoot,-41.04, 1.32, 63.55
119.842,location,-41.93, 1.32, 63.64
120.8439,location,-41.93, 1.32, 63.64
121.3448,shoot,-41.93, 1.32, 63.64
121.62,pole sphere activated,-41.93, 1.32, 63.64
121.8458,location,-41.93, 1.32, 63.64
122.8476,location,-40.60, 1.32, 65.68
123.1,diamond,-40.37, 1.46, 66.30
123.22,diamond,-40.26, 1.32, 66.89
123.36,diamond,-40.13, 1.32, 67.58
123.5,diamond,-40.08, 1.32, 68.28
123.66,diamond,-40.05, 1.32, 69.08
123.8,diamond,-40.03, 1.32, 69.77
123.8495,location,-40.02, 1.32, 69.97
123.94,diamond,-40.00, 1.32, 70.47
124.08,diamond,-39.97, 1.32, 71.17
124.22,diamond,-39.95, 1.32, 71.87
124.38,diamond,-39.92, 1.32, 72.67
124.52,diamond,-39.89, 1.32, 73.37
124.66,diamond,-39.87, 1.32, 74.07
124.82,diamond,-39.85, 1.32, 74.87
124.8513,location,-39.85, 1.32, 74.97
124.98,diamond,-39.84, 1.32, 75.67
125.12,diamond,-39.84, 1.32, 76.37
125.26,diamond,-39.84, 1.32, 77.07
125.42,diamond,-39.84, 1.32, 77.87
125.56,diamond,-39.80, 1.32, 78.57
125.7,diamond,-39.76, 1.32, 79.27
125.84,diamond,-39.72, 1.32, 79.97
125.8531,location,-39.72, 1.32, 79.97
126,diamond,-39.68, 1.32, 80.77
126.16,diamond,-39.63, 1.32, 81.57
126.3,diamond,-39.59, 1.32, 82.26
126.44,diamond,-39.54, 1.32, 82.96
126.855,location,-39.42, 1.32, 84.96
127.8569,location,-39.13, 1.33, 89.95
128.8587,location,-37.58, 1.33, 92.50
129.8606,location,-34.09, 1.33, 95.98
130.8624,location,-34.60, 1.33, 100.88
131.8643,location,-37.23, 1.33, 103.18
132.8662,location,-41.14, 1.33, 104.34
133.868,location,-45.05, 1.33, 101.82
134.8699,location,-46.17, 1.33, 96.98
135.8717,location,-43.78, 1.33, 92.77
136.8736,location,-40.40, 1.33, 94.81
137.3,diamond,-40.05, 1.33, 96.91
137.32,diamond,-40.04, 1.33, 97.01
137.36,diamond,-40.03, 1.33, 97.21
137.36,diamond,-40.03, 1.33, 97.21
137.4,diamond,-40.01, 1.33, 97.41
137.42,diamond,-40.00, 1.33, 97.51
137.8754,location,-40.00, 1.33, 97.51
138.06,diamond,-40.00, 1.33, 97.71
138.08,diamond,-40.00, 1.33, 97.81
138.12,diamond,-39.99, 1.33, 98.01
138.12,diamond,-39.99, 1.33, 98.01
138.14,diamond,-39.99, 1.33, 98.11
138.16,diamond,-39.99, 1.33, 98.21
138.8773,location,-39.94, 1.33, 98.91
139.8792,location,-40.07, 1.33, 98.22
140.881,location,-40.07, 1.33, 98.22
141.8829,location,-40.07, 1.33, 98.22
142.8848,location,-40.07, 1.33, 98.22
143.8866,location,-40.07, 1.33, 98.22
144.8885,location,-40.07, 1.33, 98.22
145.8902,location,-40.07, 1.33, 98.22
146.8922,location,-40.07, 1.33, 98.22
147.894,location,-40.07, 1.33, 98.22
148.8959,location,-40.07, 1.33, 98.22
149.8977,location,-40.07, 1.33, 98.22
150.8996,location,-40.07, 1.33, 98.22
151.9014,location,-40.07, 1.33, 98.22
152.9033,location,-40.07, 1.33, 98.22
153.9052,location,-40.07, 1.33, 98.22
154.9069,location,-40.07, 1.33, 98.22
155.9089,location,-40.07, 1.33, 98.22
156.9108,location,-39.97, 1.33, 96.52
157.88,diamond,-40.66, 1.33, 91.77
157.9,diamond,-40.69, 1.33, 91.67
157.9125,location,-40.69, 1.33, 91.67
158.5,diamond,-39.86, 1.33, 91.27
158.74,diamond,-38.82, 1.33, 90.93
158.9143,location,-38.07, 1.33, 91.21
158.98,diamond,-37.70, 1.33, 91.36
159.1,diamond,-37.16, 1.33, 91.62
159.32,diamond,-36.24, 1.33, 92.23
159.5,diamond,-35.55, 1.33, 92.80
159.74,diamond,-34.80, 1.33, 93.73
159.9163,location,-34.42, 1.33, 94.44
159.94,diamond,-34.33, 1.33, 94.62
160.18,diamond,-33.99, 1.33, 95.76
160.38,diamond,-33.79, 1.33, 96.74
160.6,diamond,-33.57, 1.33, 97.81
160.88,diamond,-33.59, 1.33, 99.21
160.9181,location,-33.61, 1.33, 99.31
161.1,diamond,-34.04, 1.33, 100.20
161.28,diamond,-34.58, 1.33, 100.92
161.52,diamond,-35.34, 1.33, 101.85
161.68,diamond,-35.85, 1.33, 102.47
161.88,diamond,-36.55, 1.33, 103.19
161.92,location,-36.69, 1.33, 103.32
162.08,diamond,-37.36, 1.33, 103.76
162.3,diamond,-38.41, 1.33, 104.08
162.48,diamond,-39.29, 1.33, 104.27
162.7,diamond,-40.38, 1.33, 104.35
162.86,diamond,-41.18, 1.33, 104.32
162.9219,location,-41.47, 1.33, 104.25
163.1,diamond,-42.31, 1.33, 103.92
163.24,diamond,-42.94, 1.33, 103.61
163.46,diamond,-43.89, 1.33, 103.05
163.62,diamond,-44.52, 1.33, 102.56
163.84,diamond,-45.25, 1.33, 101.75
163.9238,location,-45.46, 1.33, 101.41
164.02,diamond,-45.69, 1.33, 100.96
164.26,diamond,-46.12, 1.33, 99.84
164.48,diamond,-46.42, 1.33, 98.79
164.7,diamond,-46.38, 1.33, 97.69
164.88,diamond,-46.22, 1.33, 96.81
164.9256,location,-46.17, 1.33, 96.62
165.1,diamond,-45.86, 1.33, 95.77
165.32,diamond,-45.37, 1.33, 94.79
165.54,diamond,-44.74, 1.33, 93.89
165.72,diamond,-44.21, 1.33, 93.16
165.92,diamond,-43.57, 1.33, 92.39
165.9274,location,-43.57, 1.33, 92.39
166.1,diamond,-42.87, 1.33, 91.83
166.9292,location,-43.73, 1.33, 94.01
167.9311,location,-47.46, 1.33, 96.50
168.933,location,-52.11, 1.35, 97.41
169.9349,location,-55.40, 1.35, 97.56
170.9367,location,-55.40, 1.35, 97.56
171.9385,location,-55.40, 1.35, 97.56
172.9405,location,-55.40, 1.35, 97.56
173.9423,location,-59.24, 1.35, 99.26
174.9442,location,-63.52, 1.35, 101.83
175.946,location,-67.59, 1.35, 104.70
176.28,lock unlockedredKey,-69.03, 1.35, 105.53
176.9479,location,-69.14, 1.35, 105.89
177.9497,location,-69.42, 1.35, 106.63
178.86,diamond,-72.79, 1.35, 109.32
178.9516,location,-73.18, 1.35, 109.42
179.62,diamond,-76.22, 1.35, 109.94
179.9368,jump,-76.67, 1.35, 111.37
179.9534,location,-76.70, 1.55, 111.47
180.06,diamond,-76.87, 2.60, 112.05
180.34,diamond,-77.13, 4.22, 113.42
180.64,diamond,-77.15, 4.65, 114.92
180.9553,location,-77.16, 3.73, 116.42
181.08,diamond,-77.18, 2.83, 117.12
181.9,diamond,-76.83, 1.35, 115.02
181.9572,location,-76.95, 1.35, 114.86
182.959,location,-76.02, 1.35, 114.63
183.9608,location,-74.96, 1.35, 118.77
184.9627,location,-74.89, 1.35, 120.73
185.9646,location,-74.76, 1.35, 119.20
186.9664,location,-73.61, 1.35, 116.66
187.82,diamond,-70.23, 1.35, 116.77
187.9683,location,-70.01, 1.35, 116.10
188.02,diamond,-69.90, 1.35, 115.83
188.08,diamond,-69.77, 1.35, 115.55
188.22,diamond,-69.50, 1.35, 114.91
188.28,diamond,-69.42, 1.35, 114.62
188.4,diamond,-69.27, 1.35, 114.04
188.46,diamond,-69.20, 1.35, 113.75
188.9702,location,-69.39, 1.35, 114.61
189.22,diamond,-69.22, 1.35, 115.89
189.972,location,-66.80, 1.35, 118.18
190.16,diamond,-66.07, 1.35, 118.64
190.94,diamond,-62.31, 1.35, 118.73
190.9739,location,-62.21, 1.35, 118.73
191.82,diamond,-61.50, 1.35, 115.01
191.9757,location,-61.06, 1.35, 114.47
192.66,diamond,-60.88, 1.35, 111.18
192.9775,location,-61.50, 1.35, 110.32
193.62,diamond,-64.51, 1.35, 109.86
193.9794,location,-64.47, 1.35, 110.53
194.9813,location,-61.23, 1.35, 112.94
195.2151,jump,-61.97, 1.35, 112.96
195.9831,location,-62.34, 4.55, 115.68
196.985,location,-65.02, 1.35, 119.19
197.9868,location,-66.69, 1.35, 123.08
198.5,diamond,-65.59, 1.35, 125.18
198.9887,location,-65.14, 1.35, 127.32
199.02,diamond,-65.02, 1.35, 127.48
199.36,diamond,-64.64, 1.35, 129.12
199.92,diamond,-66.89, 1.35, 129.47
199.9905,location,-67.19, 1.35, 129.45
200.28,diamond,-68.69, 1.35, 129.51
200.72,diamond,-70.57, 1.35, 129.96
200.9923,location,-71.83, 1.35, 129.68
201.1,diamond,-72.42, 1.35, 129.55
201.44,diamond,-73.42, 1.35, 128.68
201.72,diamond,-73.02, 1.35, 127.34
201.9943,location,-73.23, 1.35, 126.06
202.9961,location,-71.93, 1.35, 128.55
203.998,location,-67.66, 1.35, 130.37
204.9998,location,-66.21, 1.35, 126.16
206.0017,location,-66.99, 1.35, 121.77
206.2356,jump,-66.64, 1.35, 120.74
207.0035,location,-65.62, 4.55, 117.52
207.4377,jump,-65.62, 2.92, 117.52
208.0054,location,-65.58, 6.19, 116.52
208.3,diamond,-65.49, 5.90, 115.02
208.3,diamond,-65.49, 5.90, 115.02
208.36,diamond,-65.47, 5.68, 114.73
208.9739,jump,-65.44, 5.35, 114.13
209.0073,location,-65.44, 5.74, 114.13
209.02,diamond,-65.44, 5.92, 114.13
210.0092,location,-65.84, 7.57, 113.87
210.6269,jump,-67.43, 5.35, 114.48
211.011,location,-68.16, 8.01, 115.02
212.0128,location,-69.60, 6.07, 116.09
212.3301,jump,-70.29, 5.77, 116.50
212.84,diamond,-72.49, 8.89, 117.87
213,diamond,-73.13, 9.03, 118.36
213.0148,location,-73.13, 9.03, 118.36
213.34,diamond,-73.37, 8.05, 118.53
213.48,diamond,-73.37, 7.15, 118.53
214.0166,location,-73.37, 6.50, 118.53
214.2669,jump,-73.37, 6.50, 118.53
214.78,diamond,-73.47, 9.59, 120.53
214.78,diamond,-73.47, 9.59, 120.53
214.82,diamond,-73.48, 9.66, 120.63
215.0183,location,-73.48, 9.68, 120.63
215.3,diamond,-73.49, 8.62, 120.73
215.9201,jump,-73.51, 8.18, 121.13
216.0202,location,-73.51, 9.08, 121.13
216.36,diamond,-73.36, 11.01, 122.82
216.38,diamond,-73.35, 11.07, 122.92
216.38,diamond,-73.35, 11.07, 122.92
216.52,diamond,-73.48, 11.32, 123.47
217.0221,location,-73.48, 10.55, 123.47
217.28,diamond,-72.69, 10.54, 123.49
217.28,diamond,-72.69, 10.54, 123.49
217.38,diamond,-72.19, 10.54, 123.51
217.7,diamond,-70.59, 10.53, 123.60
217.7,diamond,-70.59, 10.53, 123.60
217.78,diamond,-70.19, 10.52, 123.57
218.0239,location,-68.99, 10.62, 123.50
218.16,diamond,-68.30, 10.62, 123.55
218.16,diamond,-68.30, 10.62, 123.55
218.22,diamond,-68.00, 10.63, 123.60
218.68,diamond,-65.86, 10.48, 123.18
218.7,diamond,-65.76, 10.49, 123.21
218.8,diamond,-65.31, 10.53, 123.42
219.0259,location,-64.73, 10.62, 123.80
219.293,jump,-64.73, 10.62, 123.80
219.38,diamond,-64.73, 11.53, 123.80
219.82,diamond,-66.42, 13.79, 123.82
220.0276,location,-67.42, 13.86, 123.89
220.26,diamond,-68.62, 13.15, 123.88
220.6622,jump,-70.50, 10.55, 123.68
220.88,diamond,-70.60, 12.33, 123.68
221.0295,location,-71.30, 13.09, 123.69
222.0314,location,-72.49, 10.62, 123.88
223.0332,location,-69.85, 10.50, 124.16
223.8848,jump,-69.45, 9.98, 125.00
224.0351,location,-69.46, 11.21, 125.70
224.76,green key,-69.34, 12.79, 129.40
225.037,location,-69.18, 12.46, 130.28
226.0389,location,-69.97, 12.01, 128.45
226.2558,jump,-69.78, 11.58, 127.38
227.0407,location,-69.42, 14.76, 123.40
228.0426,location,-69.58, 6.85, 118.42
228.5101,jump,-69.34, 6.11, 116.14
229.0444,location,-69.02, 9.26, 113.46
230.0463,location,-69.16, 3.88, 108.71
231.0482,location,-68.95, 1.35, 104.12
232.05,location,-69.10, 1.35, 99.14
233.0518,location,-65.39, 1.35, 97.13
234.0536,location,-64.56, 1.35, 95.88
234.2541,jump,-64.12, 1.35, 95.21
235.0556,location,-62.41, 5.41, 91.63
236.0574,location,-61.68, 5.97, 90.27
237.0592,location,-61.68, 4.85, 90.27
237.5601,jump,-60.77, 8.49, 90.89
238.0611,location,-58.57, 11.55, 92.04
238.54,diamond,-56.70, 10.89, 92.27
239.06,diamond,-57.63, 10.06, 92.65
239.063,location,-57.63, 10.06, 92.65
239.42,diamond,-58.70, 10.06, 94.03
239.78,diamond,-59.26, 10.25, 95.74
240.0649,location,-59.10, 10.12, 97.12
240.08,diamond,-59.08, 10.11, 97.22
240.4,diamond,-58.88, 10.00, 98.81
240.78,diamond,-58.64, 9.97, 100.69
241.0667,location,-58.03, 9.98, 101.94
241.12,diamond,-57.82, 9.98, 102.14
242.0686,location,-58.19, 9.93, 101.40
243.0704,location,-58.87, 10.08, 96.61
244.0723,location,-58.28, 10.10, 93.06
244.5732,jump,-58.76, 9.62, 91.96
245.0741,location,-59.86, 12.71, 89.72
246.076,location,-63.78, 9.33, 87.51
246.32,diamond,-64.88, 9.33, 86.93
246.62,diamond,-65.46, 9.33, 85.71
246.96,diamond,-65.44, 9.33, 84.01
247.0778,location,-65.42, 9.33, 83.51
247.26,diamond,-65.36, 9.33, 82.51
247.58,diamond,-65.28, 9.33, 80.91
247.86,diamond,-65.25, 9.33, 79.51
248.0797,location,-65.25, 9.33, 78.51
248.2,diamond,-65.25, 9.33, 77.81
248.5,diamond,-65.42, 9.33, 76.37
248.86,diamond,-65.47, 9.33, 74.65
249.0815,location,-65.37, 9.33, 73.56
249.3,diamond,-65.68, 9.33, 72.59
249.82,lock unlockedgreenKey,-65.57, 9.33, 70.00
250.0833,location,-65.69, 9.33, 69.11
251.0853,location,-65.69, 9.33, 69.11
251.9,diamond,-63.33, 9.33, 66.66
251.94,diamond,-63.13, 9.33, 66.67
252.0871,location,-62.44, 9.33, 66.66
252.14,diamond,-62.14, 9.33, 66.61
252.16,diamond,-62.04, 9.33, 66.59
252.2,diamond,-61.85, 9.33, 66.55
252.34,diamond,-61.23, 9.33, 66.22
252.38,diamond,-61.11, 9.33, 66.07
252.54,diamond,-61.15, 9.33, 65.30
252.6,diamond,-61.23, 9.33, 65.01
253.0889,location,-63.21, 9.33, 64.39
253.6,diamond,-64.84, 9.33, 62.66
254.06,diamond,-66.59, 9.33, 61.65
254.0909,location,-66.68, 9.33, 61.64
