czas,bzdura,x,y,z
50.28,diamond,-14.62, 1.32, 53.99
50.3,diamond,-14.64, 1.32, 53.89
50.56,diamond,-14.83, 1.32, 52.60
50.56,diamond,-14.83, 1.32, 52.60
50.58,diamond,-14.85, 1.32, 52.50
50.5815,location,-14.85, 1.32, 52.50
51.06,diamond,-15.63, 1.32, 50.24
51.08,diamond,-15.67, 1.32, 50.15
51.24,diamond,-15.97, 1.32, 49.41
51.32,diamond,-16.11, 1.32, 49.03
51.38,diamond,-16.22, 1.32, 48.76
51.4,diamond,-16.19, 1.32, 48.66
51.48,diamond,-16.03, 1.32, 48.30
51.5,diamond,-15.99, 1.32, 48.20
51.58808,location,-15.83, 1.32, 47.84
51.96,diamond,-15.76, 1.32, 45.95
51.98,diamond,-15.77, 1.32, 45.85
52.02,diamond,-15.78, 1.32, 45.65
52.04,diamond,-15.78, 1.32, 45.55
52.08,diamond,-15.79, 1.32, 45.35
52.26,diamond,-15.84, 1.32, 44.46
52.28,diamond,-15.85, 1.32, 44.36
52.3,diamond,-15.85, 1.32, 44.26
52.32,diamond,-15.86, 1.32, 44.16
52.59468,location,-16.93, 1.32, 43.85
52.84,diamond,-18.23, 1.29, 43.87
52.86,diamond,-18.33, 1.29, 43.88
53.04,diamond,-19.23, 1.29, 43.87
53.06,diamond,-19.33, 1.29, 43.87
53.08,diamond,-19.43, 1.29, 43.87
53.24,diamond,-20.23, 1.29, 43.85
53.26,diamond,-20.33, 1.29, 43.85
53.60119,location,-22.03, 1.32, 43.79
53.62,diamond,-22.13, 1.32, 43.79
53.64,diamond,-22.23, 1.32, 43.79
53.78,diamond,-22.93, 1.32, 43.81
53.9,diamond,-23.49, 1.32, 43.68
53.92,diamond,-23.59, 1.32, 43.67
54.1,diamond,-24.39, 1.32, 43.98
54.12,diamond,-24.45, 1.32, 44.06
54.34,diamond,-24.29, 1.32, 45.09
54.58,diamond,-24.08, 1.32, 46.27
54.6,diamond,-24.09, 1.32, 46.37
54.60776,location,-24.09, 1.32, 46.37
54.8,diamond,-24.19, 1.32, 47.36
54.86,diamond,-24.22, 1.32, 47.66
54.88,diamond,-24.24, 1.32, 47.76
55,diamond,-24.31, 1.32, 48.35
55.02,diamond,-24.32, 1.32, 48.45
55.38,diamond,-24.08, 1.32, 50.23
55.4,diamond,-24.14, 1.32, 50.31
55.61433,location,-24.75, 1.32, 51.10
55.66,diamond,-24.83, 1.32, 51.39
55.72,diamond,-24.71, 1.32, 51.66
55.74,diamond,-24.63, 1.32, 51.71
55.88,diamond,-24.00, 1.32, 52.02
55.9,diamond,-23.91, 1.32, 52.06
55.92,diamond,-23.82, 1.32, 52.11
55.98,diamond,-23.54, 1.32, 52.19
56.3,diamond,-22.18, 1.32, 51.39
56.34,diamond,-22.02, 1.32, 51.28
56.52,diamond,-21.22, 1.29, 51.54
56.54,diamond,-21.14, 1.29, 51.61
56.58,diamond,-20.99, 1.29, 51.74
56.62089,location,-20.85, 1.29, 51.87
56.68,diamond,-20.62, 1.29, 52.07
56.7,diamond,-20.55, 1.29, 52.14
56.78,diamond,-20.26, 1.29, 52.14
56.8,diamond,-20.24, 1.29, 52.05
57.22,diamond,-20.34, 1.29, 49.95
57.24,diamond,-20.34, 1.29, 49.85
57.28,diamond,-20.34, 1.29, 49.65
57.32,diamond,-20.33, 1.29, 49.45
57.32,diamond,-20.33, 1.29, 49.45
57.54,diamond,-20.05, 1.29, 48.39
57.54,diamond,-20.05, 1.29, 48.39
57.56,diamond,-20.01, 1.29, 48.30
57.58,diamond,-19.97, 1.29, 48.20
57.62745,location,-19.89, 1.29, 48.02
58.02,diamond,-19.97, 1.29, 46.33
58.04,diamond,-20.06, 1.29, 46.29
58.63401,location,-22.01, 1.32, 47.52
58.68,diamond,-22.15, 1.32, 47.79
58.7,diamond,-22.20, 1.32, 47.87
59.64056,location,-23.97, 1.32, 52.17
60.3,lock no keyredKey,-24.26, 1.32, 55.04
60.64716,location,-25.44, 1.32, 55.84
61.65372,location,-24.03, 1.32, 57.65
62.16,lock no keyredKey,-24.29, 1.32, 57.55
62.66027,location,-25.44, 1.32, 56.66
63.66684,location,-23.17, 1.32, 57.51
63.96634,jump,-21.82, 1.31, 56.88
64.67342,location,-21.25, 4.55, 55.86
65.67993,location,-19.53, 1.31, 57.28
65.95451,jump,-18.15, 1.31, 57.28
66.68652,location,-14.52, 4.60, 56.68
67.40194,jump,-10.97, 1.32, 56.19
67.69309,location,-9.59, 3.48, 56.16
68.69965,location,-5.05, 1.59, 55.07
68.92426,jump,-3.93, 1.32, 54.65
69.70622,location,-0.43, 4.44, 52.93
70.71276,location,4.30, 1.32, 53.60
71.71933,location,8.02, 1.32, 56.48
71.90234,jump,8.93, 1.32, 56.29
72.72592,location,12.06, 4.33, 53.84
73.67425,jump,14.64, 1.32, 50.41
73.73248,location,14.70, 1.89, 50.12
74.73905,location,15.55, 3.49, 45.19
74.8,red key,15.67, 2.97, 44.81
75.52937,jump,15.22, 1.32, 47.19
75.74558999999999,location,14.71, 3.14, 48.17
76.75219,location,13.08, 2.27, 52.62
77.55074,jump,9.74, 1.32, 54.13
77.75874,location,8.74, 3.01, 54.23
78.76527,location,3.67, 2.29, 54.73
79.77184,location,-1.13, 1.32, 54.62
79.9798,jump,-2.13, 1.32, 54.72
80.77842,location,-6.11, 4.59, 55.06
81.36073,jump,-9.11, 1.32, 55.16
81.78497,location,-11.20, 4.11, 55.03
82.79153,location,-16.19, 1.32, 54.83
82.87474,jump,-16.59, 1.32, 54.85
83.79811,location,-21.15, 4.18, 54.73
84.4,lock unlockedredKey,-23.97, 1.32, 55.45
84.80466,location,-25.43, 1.32, 55.47
85.81123,location,-25.43, 1.32, 55.47
86.81779,location,-26.91, 1.32, 55.66
87.48,hold button enter,-30.29, 1.32, 55.93
87.62,diamond,-30.99, 1.32, 56.00
87.82436,location,-31.99, 1.32, 56.10
88.2,hold button leave,-33.87, 1.32, 55.96
88.73941,jump,-36.28, 1.29, 54.99
88.83093,location,-36.71, 2.23, 54.73
89.83746,location,-40.93, 3.31, 52.06
90.27835,jump,-42.78, 1.29, 50.87
90.84403,location,-45.25, 4.60, 49.35
91.85066,location,-47.30, 1.31, 47.99
92.47451,jump,-47.74, 1.31, 47.56
92.85737,location,-47.84, 3.42, 47.77
93.86374,location,-48.57, 1.31, 49.08
94.87029,location,-48.00, 1.32, 53.34
95.87685,location,-47.51, 1.32, 57.99
96.30109,jump,-47.78, 1.32, 60.12
96.88341,location,-47.92, 4.48, 61.72
97.88999,location,-48.70, 1.31, 64.30
98.28098,jump,-48.37, 1.31, 63.69
98.89653,location,-47.90, 4.50, 64.33
99.90312,location,-47.13, 1.31, 65.07
100.9097,location,-47.25, 1.31, 64.72
101.9162,location,-43.75, 1.32, 65.24
102.3904,jump,-41.73, 1.32, 63.95
102.9228,location,-39.99, 4.50, 61.95
103.8545,jump,-36.83, 1.29, 59.64
103.9294,location,-36.44, 2.05, 59.61
104.9,diamond,-33.40, 3.47, 57.23
104.9359,location,-33.34, 3.35, 57.15
105.1,hold button enter,-32.79, 1.99, 56.43
105.9425,location,-31.10, 1.32, 55.86
106.9491,location,-33.59, 1.32, 56.15
107,hold button leave,-33.89, 1.32, 56.14
107.548,jump,-36.58, 1.29, 55.96
107.68,diamond,-37.28, 2.54, 55.97
107.72,diamond,-37.48, 2.84, 55.99
107.9556,location,-38.52, 4.06, 56.34
108.14,gun,-39.47, 4.54, 56.65
108.4,diamond,-39.47, 5.00, 56.65
108.68,diamond,-39.47, 5.85, 56.65
108.9622,location,-39.47, 5.97, 56.65
109.2367,shoot,-39.47, 5.97, 56.65
109.9688,location,-39.47, 5.97, 56.65
110.4346,shoot,-39.37, 5.97, 56.67
110.9753,location,-36.71, 1.71, 57.13
111.9819,location,-36.32, 1.29, 57.20
112.9884,location,-36.32, 1.29, 57.20
113.995,location,-36.32, 1.29, 57.20
115.0016,location,-36.32, 1.29, 57.20
115.7253,shoot,-36.32, 1.29, 57.20
116.0081,location,-36.32, 1.29, 57.20
117.0147,location,-36.32, 1.29, 57.20
118.0202,location,-36.32, 1.29, 57.20
119.0258,location,-36.32, 1.29, 57.20
120.0313,location,-36.32, 1.29, 57.20
121.0369,location,-36.32, 1.29, 57.20
122.0424,location,-36.32, 1.29, 57.20
123.0479,location,-36.32, 1.29, 57.20
124.0535,location,-36.32, 1.29, 57.20
125.059,location,-36.32, 1.29, 57.20
126.0646,location,-36.32, 1.29, 57.20
127.0701,location,-36.32, 1.29, 57.20
128.0757,location,-36.32, 1.29, 57.20
129.0812,location,-36.32, 1.29, 57.20
130.0867,location,-36.32, 1.29, 57.20
131.0923,location,-36.32, 1.29, 57.20
132.0965,location,-36.32, 1.29, 57.20
133.1031,location,-34.29, 1.29, 56.82
133.26,hold button enter,-33.54, 1.32, 56.55
133.5606,shoot,-32.07, 1.32, 56.21
134.1096,location,-33.34, 1.32, 55.83
134.2,hold button leave,-33.83, 1.32, 55.72
134.5921,shoot,-35.61, 1.29, 56.30
134.642,jump,-35.91, 1.29, 56.31
135.1162,location,-38.20, 4.22, 56.40
136.1227,location,-41.44, 1.29, 59.60
136.8465,jump,-44.16, 1.29, 61.95
136.8714,shoot,-44.25, 1.49, 62.00
137.02,pole sphere activated,-44.96, 2.83, 62.37
137.1293,location,-45.41, 3.47, 62.58
138.1359,location,-45.73, 1.66, 63.29
138.6683,shoot,-43.64, 1.29, 61.74
139.1424,location,-43.37, 1.29, 61.84
140.149,location,-41.60, 1.31, 62.20
140.2322,shoot,-41.46, 1.32, 62.57
141.1556,location,-39.81, 1.32, 63.21
142.1621,location,-37.29, 1.32, 63.39
142.3036,shoot,-37.29, 1.32, 63.39
142.78,pole sphere activated,-35.80, 1.32, 63.57
143.1687,location,-35.42, 1.32, 63.54
144.1753,location,-37.95, 1.32, 63.59
144.2751,jump,-38.01, 1.32, 64.09
145.1818,location,-39.11, 4.18, 65.69
145.58,diamond,-39.25, 1.42, 66.64
145.64,diamond,-39.35, 1.32, 66.90
145.8,diamond,-39.70, 1.32, 67.55
145.94,diamond,-39.63, 1.32, 68.24
146.1,diamond,-39.51, 1.32, 69.03
146.1884,location,-39.50, 1.32, 69.43
146.26,diamond,-39.50, 1.32, 69.83
146.42,diamond,-39.86, 1.32, 70.48
146.56,diamond,-39.85, 1.32, 71.18
146.7,diamond,-39.79, 1.32, 71.88
146.86,diamond,-39.74, 1.32, 72.68
147,diamond,-39.77, 1.32, 73.38
147.14,diamond,-39.86, 1.32, 74.07
147.1949,location,-39.89, 1.32, 74.27
147.3,diamond,-39.98, 1.32, 74.86
147.46,diamond,-40.09, 1.32, 75.66
147.6,diamond,-40.11, 1.32, 76.35
147.74,diamond,-40.08, 1.32, 77.05
147.9,diamond,-40.03, 1.32, 77.85
148.04,diamond,-40.04, 1.32, 78.55
148.18,diamond,-40.06, 1.32, 79.25
148.2015,location,-40.07, 1.32, 79.35
148.34,diamond,-40.09, 1.32, 80.05
148.5,diamond,-40.12, 1.32, 80.85
148.64,diamond,-40.09, 1.32, 81.55
148.78,diamond,-40.04, 1.32, 82.25
148.92,diamond,-40.00, 1.32, 82.95
149.2081,location,-39.91, 1.32, 84.34
149.2746,shoot,-39.89, 1.32, 84.64
150.2146,location,-39.95, 1.33, 89.34
150.5307,jump,-39.92, 1.33, 90.93
151.2212,location,-39.78, 4.62, 93.62
152.18,diamond,-39.74, 1.33, 96.95
152.2,diamond,-39.72, 1.33, 97.04
152.22,diamond,-39.70, 1.33, 97.14
152.22,diamond,-39.70, 1.33, 97.14
152.2278,location,-39.70, 1.33, 97.14
152.34,diamond,-39.59, 1.33, 97.73
152.34,diamond,-39.59, 1.33, 97.73
152.36,diamond,-39.59, 1.33, 97.83
152.36,diamond,-39.59, 1.33, 97.83
152.38,diamond,-39.62, 1.33, 97.93
152.4,diamond,-39.66, 1.33, 98.02
152.46,diamond,-39.90, 1.33, 98.19
152.46,diamond,-39.90, 1.33, 98.19
153.2343,location,-39.81, 1.33, 97.39
154.2409,location,-40.25, 1.33, 96.48
154.3324,shoot,-40.25, 1.33, 96.48
155.2474,location,-39.89, 1.33, 97.81
155.4887,shoot,-39.89, 1.33, 97.81
156.254,location,-39.89, 1.33, 97.81
157.0859,shoot,-39.89, 1.33, 97.81
157.2605,location,-39.89, 1.33, 97.81
158.2671,location,-39.89, 1.33, 97.81
159.2737,location,-39.89, 1.33, 97.81
160.2803,location,-39.89, 1.33, 97.81
160.2886,shoot,-39.89, 1.33, 97.81
161.2868,location,-39.89, 1.33, 97.81
162.2934,location,-39.89, 1.33, 97.81
162.7426,shoot,-39.89, 1.33, 97.81
163.2999,location,-39.89, 1.33, 97.81
164.3065,location,-39.89, 1.33, 97.81
165.3131,location,-39.89, 1.33, 97.81
166.3188,location,-39.89, 1.33, 97.81
167.3244,location,-39.89, 1.33, 97.81
168.3299,location,-39.89, 1.33, 97.81
169.331,location,-39.89, 1.33, 97.81
170.3376,location,-39.89, 1.33, 97.81
171.3441,location,-39.89, 1.33, 97.81
172.3507,location,-39.89, 1.33, 97.81
172.7001,shoot,-39.89, 1.33, 97.81
173.3573,location,-39.88, 1.33, 96.31
173.7815,shoot,-39.55, 1.33, 94.21
174.3638,location,-38.87, 1.33, 92.33
174.6,diamond,-39.93, 1.33, 91.91
175.22,diamond,-42.82, 1.33, 92.61
175.28,diamond,-43.10, 1.33, 92.51
175.3704,location,-43.49, 1.33, 92.40
175.42,diamond,-43.76, 1.33, 92.44
175.64,diamond,-44.54, 1.33, 93.22
175.88,diamond,-45.43, 1.33, 93.77
176.12,diamond,-45.74, 1.33, 94.92
176.34,diamond,-46.43, 1.33, 95.67
176.377,location,-46.46, 1.33, 95.76
176.58,diamond,-46.74, 1.33, 96.83
176.8,diamond,-46.86, 1.33, 97.91
177.3835,location,-47.63, 1.33, 97.62
178.3901,location,-46.89, 1.33, 98.98
178.42,diamond,-46.72, 1.33, 99.09
178.64,diamond,-46.08, 1.33, 99.98
178.88,diamond,-45.43, 1.33, 100.99
179.06,diamond,-45.38, 1.33, 101.81
179.3,diamond,-44.47, 1.33, 102.58
179.3966,location,-44.12, 1.33, 102.76
179.46,diamond,-43.76, 1.33, 102.95
179.7,diamond,-42.70, 1.33, 103.50
179.84,diamond,-42.08, 1.33, 103.83
180.06,diamond,-41.05, 1.33, 104.20
180.22,diamond,-40.25, 1.33, 104.22
180.4036,location,-39.35, 1.33, 104.23
180.44,diamond,-39.15, 1.33, 104.22
180.64,diamond,-38.26, 1.33, 103.80
180.86,diamond,-37.28, 1.33, 103.49
181.02,diamond,-36.60, 1.33, 103.19
181.26,diamond,-35.57, 1.33, 102.77
181.4098,location,-35.18, 1.33, 102.29
181.46,diamond,-35.10, 1.33, 102.00
181.72,diamond,-34.51, 1.33, 100.95
182.02,diamond,-34.04, 1.33, 99.61
182.24,diamond,-33.92, 1.33, 98.52
182.4163,location,-33.84, 1.33, 97.72
182.46,diamond,-33.83, 1.33, 97.42
182.66,diamond,-33.79, 1.33, 96.42
182.86,diamond,-34.09, 1.33, 95.48
183.08,diamond,-34.66, 1.33, 94.55
183.26,diamond,-35.21, 1.33, 93.83
183.4062,shoot,-35.63, 1.33, 93.27
183.4229,location,-35.69, 1.33, 93.19
183.46,diamond,-35.83, 1.33, 93.05
184.4295,location,-40.25, 1.33, 92.03
184.58,diamond,-40.96, 1.33, 91.79
184.66,diamond,-41.29, 1.33, 91.57
185.436,location,-43.54, 1.33, 94.08
186.4426,location,-47.11, 1.33, 96.90
186.6422,jump,-48.11, 1.33, 96.83
187.4495,location,-52.05, 2.88, 97.40
188.0315,jump,-54.78, 1.35, 97.47
188.4557,location,-56.02, 3.36, 95.87
189.4622,location,-60.09, 1.35, 96.86
189.7118,jump,-60.36, 1.35, 96.00
190.4688,location,-60.42, 4.56, 92.35
191.4754,location,-60.22, 1.35, 94.22
191.4837,jump,-60.24, 1.35, 94.13
192.4819,location,-60.66, 7.37, 90.90
193.2223,jump,-62.62, 5.97, 88.35
193.4885,location,-63.28, 8.02, 88.35
194.4951,location,-64.27, 9.33, 85.11
194.84,diamond,-64.61, 9.33, 83.34
195.06,diamond,-64.92, 9.33, 82.29
195.34,diamond,-65.29, 9.33, 80.94
195.5016,location,-65.47, 9.33, 80.16
195.62,diamond,-65.59, 9.33, 79.57
195.98,diamond,-65.89, 9.33, 77.80
196.3,diamond,-66.14, 9.33, 76.22
196.5082,location,-66.07, 9.33, 75.23
196.64,diamond,-65.86, 9.33, 74.56
197.04,diamond,-65.51, 9.33, 72.62
197.5148,location,-65.81, 9.33, 70.34
197.58,lock no keygreenKey,-65.84, 9.33, 69.94
198.5213,location,-65.48, 9.33, 70.61
198.8707,jump,-65.24, 9.33, 72.28
199.5279,location,-65.17, 11.04, 75.58
200.5345,location,-64.38, 9.33, 80.46
201.26,diamond,-64.88, 9.33, 84.06
201.54,diamond,-64.95, 9.33, 85.46
201.5411,location,-64.95, 9.33, 85.46
202.5476,location,-67.85, 9.48, 88.74
203.2,lock no keyyellowKey,-68.10, 2.91, 89.39
203.5541,location,-68.10, 1.35, 89.39
204.5607,location,-65.71, 1.35, 92.97
205.5672,location,-65.57, 1.35, 93.84
205.9333,jump,-64.98, 1.35, 93.03
206.5738,location,-64.08, 4.67, 91.84
207.5804,location,-64.08, 1.35, 91.84
207.6386,jump,-64.08, 1.35, 91.84
208.587,location,-62.83, 5.83, 89.84
209.5935,location,-62.19, 5.69, 89.56
210.6001,location,-62.19, 5.41, 89.56
211.0493,jump,-63.01, 8.49, 88.37
211.6067,location,-64.22, 11.04, 86.47
212.6133,location,-65.23, 9.33, 87.68
213.6198,location,-64.53, 9.33, 87.01
214.6264,location,-65.61, 7.48, 88.91
215.6329,location,-64.69, 1.35, 89.97
216.1403,jump,-63.95, 1.35, 91.45
216.6395,location,-62.64, 5.16, 90.67
217.646,location,-61.96, 6.39, 90.84
218.6526,location,-61.96, 4.57, 90.84
219.2099,jump,-62.41, 8.49, 90.19
219.6591,location,-63.54, 11.46, 88.32
220.6657,location,-63.84, 9.33, 86.44
221.6723,location,-65.04, 9.33, 86.86
222.6788,location,-65.21, 9.06, 89.04
223.6854,location,-65.58, 1.35, 90.22
224.2095,jump,-64.77, 1.35, 90.68
224.692,location,-62.55, 4.39, 90.04
225.6985,location,-61.15, 7.23, 90.09
225.9232,jump,-61.94, 5.55, 89.66
226.7051,location,-62.83, 9.33, 87.74
227.7116,location,-64.34, 9.33, 87.21
228.7182,location,-65.96, 9.52, 88.66
229.1175,jump,-67.94, 9.28, 88.68
229.7248,location,-70.28, 11.16, 87.77
230.22,diamond,-72.09, 9.60, 86.07
230.36,diamond,-72.69, 9.33, 85.71
230.62,diamond,-73.93, 9.33, 85.36
230.64,diamond,-74.03, 9.33, 85.36
230.7313,location,-74.43, 9.33, 85.40
230.92,diamond,-75.43, 9.33, 85.49
230.94,diamond,-75.53, 9.33, 85.50
231.24,diamond,-76.94, 9.33, 85.30
231.3,diamond,-77.23, 9.33, 85.38
231.7379,location,-77.04, 9.33, 85.95
231.84,diamond,-76.47, 9.33, 86.12
232.6114,jump,-75.99, 9.33, 87.49
232.7445,location,-76.03, 10.57, 88.19
233.751,location,-76.27, 10.93, 93.18
233.76,diamond,-76.27, 10.78, 93.28
234.14,diamond,-76.20, 9.93, 94.37
234.46,diamond,-75.94, 10.08, 95.94
234.7576,location,-76.01, 10.01, 97.34
234.76,diamond,-76.01, 10.01, 97.44
235.14,diamond,-76.14, 10.05, 99.33
235.48,diamond,-76.35, 9.93, 101.01
235.7642,location,-76.99, 9.98, 102.25
235.86,diamond,-77.31, 10.00, 102.63
236.7707,location,-77.36, 10.05, 103.17
237.7773,location,-75.28, 9.82, 101.98
238.7838,location,-75.09, 9.90, 101.31
239.7904,location,-73.61, 6.23, 96.74
240.797,location,-72.98, 1.35, 99.06
240.8302,jump,-72.90, 1.35, 99.24
241.8035,location,-70.89, 3.89, 103.69
242.24,lock unlockedredKey,-70.50, 1.35, 105.84
242.8101,location,-69.90, 1.35, 106.88
243.8167,location,-69.88, 1.35, 107.08
244.8232,location,-66.56, 1.35, 109.37
244.88,diamond,-66.33, 1.35, 109.57
245.8298,location,-62.09, 1.35, 111.15
246.26,diamond,-61.22, 1.35, 112.90
246.8365,location,-61.57, 1.35, 115.40
247.6765,shoot,-63.98, 1.35, 118.26
247.68,diamond,-64.08, 1.35, 118.26
247.768,jump,-64.48, 1.35, 118.27
247.8429,location,-64.88, 2.10, 118.29
248.8495,location,-66.73, 3.32, 120.00
249.4235,jump,-67.08, 1.35, 122.66
249.856,location,-66.55, 4.16, 124.69
250.5,diamond,-66.27, 3.23, 127.50
250.8626,location,-67.30, 1.35, 128.97
250.88,diamond,-67.38, 1.35, 129.03
251.18,diamond,-68.61, 1.35, 129.85
251.68,diamond,-70.68, 1.35, 129.22
251.8692,location,-71.56, 1.35, 129.27
252.18,diamond,-72.79, 1.35, 128.30
252.42,diamond,-72.71, 1.35, 127.16
252.8757,location,-73.29, 1.35, 125.14
253.2168,jump,-72.15, 1.35, 123.92
253.8823,location,-70.19, 4.71, 121.46
254.8888,location,-69.64, 6.03, 116.74
255.8954,location,-69.64, 6.03, 116.74
256.9021,location,-69.64, 6.03, 116.74
257.9085,location,-69.23, 6.08, 116.30
257.9917,jump,-69.62, 6.05, 116.39
258.9151,location,-72.15, 8.87, 117.72
258.98,diamond,-72.47, 8.52, 117.96
259,diamond,-72.55, 8.41, 118.01
259.1,diamond,-72.96, 7.80, 118.31
259.2,diamond,-73.28, 7.04, 118.54
259.6805,jump,-73.28, 6.50, 118.54
259.9217,location,-73.25, 8.42, 118.94
260.24,diamond,-73.70, 9.64, 120.48
260.26,diamond,-73.73, 9.66, 120.57
260.52,diamond,-73.73, 9.44, 120.57
260.7,diamond,-73.80, 8.69, 120.86
260.9282,location,-73.94, 8.18, 121.45
261.1695,jump,-73.94, 8.18, 121.45
261.58,diamond,-73.48, 11.02, 122.77
261.6,diamond,-73.44, 11.09, 122.86
261.6,diamond,-73.44, 11.09, 122.86
261.72,diamond,-73.25, 11.38, 123.43
261.9348,location,-73.16, 11.39, 123.72
262.7,diamond,-72.67, 10.55, 123.52
262.7,diamond,-72.67, 10.55, 123.52
262.78,diamond,-72.29, 10.58, 123.65
262.9414,location,-71.54, 10.60, 123.93
263.38,diamond,-70.60, 10.49, 124.27
263.38,diamond,-70.60, 10.49, 124.27
263.52,diamond,-70.00, 10.49, 124.22
263.9479,location,-69.88, 10.36, 124.61
264.0061,jump,-69.84, 10.09, 124.91
264.92,green key,-69.41, 12.83, 129.47
264.9545,location,-69.45, 12.75, 129.56
265.8113,jump,-69.18, 11.73, 127.63
265.9611,location,-69.13, 13.13, 126.83
266.2189,shoot,-69.06, 14.51, 125.64
266.9676,location,-69.63, 13.15, 122.11
267.7911,shoot,-69.68, 6.13, 118.01
267.9742,location,-69.71, 6.00, 117.11
268.9805,location,-69.78, 6.08, 114.61
269.9867,location,-69.78, 6.08, 114.61
270.9922,location,-69.78, 6.08, 114.61
271.9978,location,-69.78, 6.08, 114.61
273.0033,location,-69.78, 6.08, 114.61
274.0089,location,-69.78, 6.08, 114.61
275.0144,location,-69.78, 6.08, 114.61
276.02,location,-69.78, 6.08, 114.61
277.0255,location,-69.78, 6.08, 114.61
278.031,location,-69.78, 6.08, 114.61
279.0366,location,-69.78, 6.08, 114.61
280.0421,location,-69.78, 6.08, 114.61
281.0477,location,-69.78, 6.08, 114.61
282.0532,location,-69.78, 6.08, 114.61
283.0587,location,-69.78, 6.08, 114.61
284.0643,location,-69.78, 6.08, 114.61
285.0698,location,-69.78, 6.08, 114.61
286.0753,location,-69.78, 6.08, 114.61
287.0809,location,-69.78, 6.08, 114.61
288.0865,location,-69.78, 6.08, 114.61
289.092,location,-69.78, 6.08, 114.61
290.0975,location,-69.78, 6.08, 114.61
291.1031,location,-69.78, 6.08, 114.61
292.1086,location,-69.78, 6.08, 114.61
293.1141,location,-69.78, 6.08, 114.61
294.1197,location,-69.78, 6.08, 114.61
295.1252,location,-69.78, 6.08, 114.61
296.1308,location,-69.78, 6.08, 114.61
297.1363,location,-69.78, 6.08, 114.61
298.1418,location,-69.78, 6.08, 114.61
299.1474,location,-69.78, 6.08, 114.61
300.1529,location,-69.78, 6.08, 114.61
301.1585,location,-69.78, 6.08, 114.61
302.164,location,-69.78, 6.08, 114.61
